squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Lyon,2026,summer,out,Rachid Ghezzal,rachid ghezzal,Right Winger,34,Algeria,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/118287-1729518411.jpg?lm=1
Lyon,2026,summer,out,Endrick,endrick,Centre-Forward,19,Brazil,Real Madrid,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/971570-1782847902.jpg?lm=1
Lyon,2026,summer,out,Adam Karabec,adam karabec,Attacking Midfield,22,Czech Republic,Sparta Prague,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/652061-1728398646.jpg?lm=1
Lyon,2026,summer,out,Roman Yaremchuk,roman yaremchuk,Centre-Forward,30,Ukraine,Olympiacos,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/221958-1773950328.jpg?lm=1
Lyon,2026,summer,out,Noham Kamara,noham kamara,Centre-Back,19,France,PSG,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1275040-1752476961.jpg?lm=1
Lyon,2026,summer,out,Hans Hateboer,hans hateboer,Right-Back,32,Netherlands,Stade Rennais,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/275303-1661509184.jpg?lm=1
Marseille,2026,summer,in,Facundo Medina,facundo medina,Centre-Back,27,Argentina,Lens,18000000.0,€18.00m,https://img.a.transfermarkt.technology/portrait/medium/474800-1653402999.jpg?lm=1
Marseille,2026,summer,in,Timothy Weah,timothy weah,Right Midfield,26,United States,Juventus,14400000.0,€14.40m,https://img.a.transfermarkt.technology/portrait/medium/370846-1692277669.jpg?lm=1
Marseille,2026,summer,in,Hamed Traoré,hamed traore,Left Winger,26,Cote d'Ivoire,Bournemouth,7700000.0,€7.70m,https://img.a.transfermarkt.technology/portrait/medium/391065-1754900884.jpg?lm=1
Marseille,2026,summer,in,Angel Gomes,angel gomes,Attacking Midfield,25,England,Wolves,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/392770-1666690396.jpg?lm=1
Marseille,2026,summer,in,Bamo Meïté,bamo meite,Centre-Back,24,Cote d'Ivoire,FC Lorient,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/807165-1724754649.jpg?lm=1
Marseille,2026,summer,in,Amine Harit,amine harit,Left Winger,29,Morocco,Basaksehir,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/372711-1759747205.jpg?lm=1
Marseille,2026,summer,in,Faris Moumbagna,faris moumbagna,Centre-Forward,25,Cameroon,Cremonese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/599663-1767803513.jpg?lm=1
Marseille,2026,summer,in,Ulisses Garcia,ulisses garcia,Left-Back,30,Switzerland,Sassuolo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/192616-1700236348.jpg?lm=1
Marseille,2026,summer,out,Bilal Nadir,bilal nadir,Central Midfield,22,Morocco,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/659520-1741961204.jpg?lm=1
Marseille,2026,summer,out,Ethan Nwaneri,ethan nwaneri,Attacking Midfield,19,England,Arsenal,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/890719-1730794927.jpg?lm=1
Marseille,2026,summer,out,Timothy Weah,timothy weah,Right Midfield,26,United States,Juventus,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/370846-1692277669.jpg?lm=1
Marseille,2026,summer,out,Arthur Vermeeren,arthur vermeeren,Defensive Midfield,21,Belgium,Leipzig,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/926694-1729520583.jpg?lm=1
Marseille,2026,summer,out,Facundo Medina,facundo medina,Centre-Back,27,Argentina,Lens,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/474800-1653402999.jpg?lm=1
Marseille,2026,summer,out,Hamed Traoré,hamed traore,Left Winger,26,Cote d'Ivoire,Bournemouth,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/391065-1754900884.jpg?lm=1
Marseille,2026,summer,out,Benjamin Pavard,benjamin pavard,Centre-Back,30,France,Inter,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/353366-1713819215.jpg?lm=1
Metz,2026,summer,in,Jean Ruiz,jean ruiz,Centre-Back,28,France,Pau FC,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/345067-1637151619.jpg?lm=1
Metz,2026,summer,in,Idrissa Gueye,idrissa gueye,Centre-Forward,19,Senegal,Udinese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1178488-1741265032.jpg?lm=1
Metz,2026,summer,in,Pape Moussa Fall,pape moussa fall,Centre-Forward,21,Senegal,La Louvière,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1176295-1772797020.png?lm=1
Metz,2026,summer,in,Kevin Van Den Kerkhof,kevin van den kerkhof,Right-Back,30,Algeria,R Charleroi SC,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/400680-1697464135.png?lm=1
Metz,2026,summer,in,Morgan Bokele,morgan bokele,Left Winger,22,Cameroon,USL Dunkerque,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/838562-1741881165.jpg?lm=1
Metz,2026,summer,in,Ibou Sané,ibou sane,Centre-Forward,21,Senegal,Amiens SC,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1111776-1697461975.png?lm=1
Metz,2026,summer,in,Édouard Soumah-Abbad,edouard soumah-abbad,Left Winger,23,France,RFC Seraing,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/931671-1692259023.jpg?lm=1
Metz,2026,summer,in,Joseph Nduquidi,joseph nduquidi,Central Midfield,21,Angola,Amiens SC,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/919620-1697462326.png?lm=1
Metz,2026,summer,out,Sadibou Sané,sadibou sane,Centre-Back,22,Senegal,Monaco,7000000.0,€7.00m,https://img.a.transfermarkt.technology/portrait/medium/1111777-1697462116.png?lm=1
Metz,2026,summer,out,Idrissa Gueye,idrissa gueye,Centre-Forward,19,Senegal,Udinese,6000000.0,€6.00m,https://img.a.transfermarkt.technology/portrait/medium/1178488-1741265032.jpg?lm=1
Metz,2026,summer,out,Terry Yegbe,terry yegbe,Centre-Back,25,Ghana,Lech Poznan,3000000.0,€3.00m,https://img.a.transfermarkt.technology/portrait/medium/991054-1723719474.jpg?lm=1
Metz,2026,summer,out,Jean-Philippe Gbamin,jean-philippe gbamin,Centre-Back,30,Cote d'Ivoire,CSKA Sofia,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/182894-1705317996.png?lm=1
Metz,2026,summer,out,Giorgi Kvilitaia,giorgi kvilitaia,Centre-Forward,32,Georgia,Holstein Kiel,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/186233-1694291507.jpg?lm=1
Metz,2026,summer,out,Kevin Van Den Kerkhof,kevin van den kerkhof,Right-Back,30,Algeria,R Charleroi SC,,?,https://img.a.transfermarkt.technology/portrait/medium/400680-1697464135.png?lm=1
Metz,2026,summer,out,Joseph Nduquidi,joseph nduquidi,Central Midfield,21,Angola,Farense,,?,https://img.a.transfermarkt.technology/portrait/medium/919620-1697462326.png?lm=1
Metz,2026,summer,out,Ismaël Guerti,ismael guerti,Attacking Midfield,21,Morocco,Grazer AK 1902,,?,https://img.a.transfermarkt.technology/portrait/medium/860053-1769702040.jpg?lm=1
Metz,2026,summer,out,Koffi Kouao,koffi kouao,Right-Back,28,Cote d'Ivoire,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/481513-1697464162.png?lm=1
Metz,2026,summer,out,Fodé Ballo-Touré,fode ballo-toure,Left-Back,29,Senegal,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/296422-1614110347.jpg?lm=1
Metz,2026,summer,out,Benjamin Stambouli,benjamin stambouli,Defensive Midfield,35,France,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/127160-1725991627.jpg?lm=1
Metz,2026,summer,out,Boubacar Traoré,boubacar traore,Defensive Midfield,24,Mali,Wolves,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/649020-1693477837.jpg?lm=1
Metz,2026,summer,out,Lucas Michal,lucas michal,Left Winger,21,France,Monaco,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/810909-1693948175.png?lm=1
Metz,2026,summer,out,Giorgi Tsitaishvili,giorgi tsitaishvili,Left Winger,25,Georgia,Dynamo Kyiv,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/419067-1742510704.jpg?lm=1
Monaco,2026,summer,in,Ansu Fati,ansu fati,Left Winger,23,Spain,Barcelona,11000000.0,€11.00m,https://img.a.transfermarkt.technology/portrait/medium/466810-1721828228.jpg?lm=1
Monaco,2026,summer,in,Sadibou Sané,sadibou sane,Centre-Back,22,Senegal,FC Metz,7000000.0,€7.00m,https://img.a.transfermarkt.technology/portrait/medium/1111777-1697462116.png?lm=1
Monaco,2026,summer,in,Nazinho,nazinho,Left-Back,22,Portugal,Cercle Brugge,5000000.0,€5.00m,https://img.a.transfermarkt.technology/portrait/medium/668587-1772556287.jpg?lm=1
Monaco,2026,summer,in,Mathys Detourbet,mathys detourbet,Left Winger,19,France,Man City,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/1171981-1749199277.jpg?lm=1
Monaco,2026,summer,in,Lucas Michal,lucas michal,Left Winger,21,France,FC Metz,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/810909-1693948175.png?lm=1
Monaco,2026,summer,in,Edan Diop,edan diop,Central Midfield,21,France,Cercle Brugge,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/745178-1757426837.jpg?lm=1
Monaco,2026,summer,in,Radoslaw Majecki,radoslaw majecki,Goalkeeper,26,Poland,Stade Brestois,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/346546-1672484869.jpg?lm=1
Monaco,2026,summer,out,Caio Henrique,caio henrique,Left-Back,28,Brazil,Ajax,10500000.0,€10.50m,https://img.a.transfermarkt.technology/portrait/medium/420064-1614091193.jpg?lm=1
Monaco,2026,summer,out,Kassoum Ouattara,kassoum ouattara,Left-Back,21,France,Besiktas,8000000.0,€8.00m,https://img.a.transfermarkt.technology/portrait/medium/947360-1726834011.jpg?lm=1
Monaco,2026,summer,out,Krépin Diatta,krepin diatta,Right Midfield,27,Senegal,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/490426-1668163198.jpg?lm=1
Monaco,2026,summer,out,Simon Adingra,simon adingra,Left Winger,24,Cote d'Ivoire,Sunderland,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/658536-1746437487.jpg?lm=1
Monaco,2026,summer,out,Ansu Fati,ansu fati,Left Winger,23,Spain,Barcelona,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/466810-1721828228.jpg?lm=1
Monaco,2026,summer,out,Wout Faes,wout faes,Centre-Back,28,Belgium,Leicester,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/292808-1668080038.jpg?lm=1
Nantes,2026,summer,in,Lucas Perrin,lucas perrin,Centre-Back,27,France,Sporting Gijón,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/352392-1760543223.jpg?lm=1
Nantes,2026,summer,in,Wilitty Younoussa,wilitty younoussa,Central Midfield,24,Cameroon,Rodez AF,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/804934-1772557833.png?lm=1
Nantes,2026,summer,in,Maxime Dupé,maxime dupe,Goalkeeper,33,France,Nice,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/127188-1756822707.jpg?lm=1
Nantes,2026,summer,in,Louka Gautier,louka gautier,Left-Back,20,France,FC Nantes B,,-,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Nantes,2026,summer,in,Alban Lafont,alban lafont,Goalkeeper,27,Cote d'Ivoire,Panathinaikos,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/357117-1756042679.png?lm=1
Nantes,2026,summer,in,Jean-Kévin Duverne,jean-kevin duverne,Centre-Back,28,Haiti,KAA Gent,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/344864-1704213124.jpg?lm=1
Nantes,2026,summer,in,Yassine Benhattab,yassine benhattab,Right Winger,23,France,Stade Reims,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/796589-1758286910.jpg?lm=1
Nantes,2026,summer,in,Lamine Diack,lamine diack,Defensive Midfield,25,Senegal,FC Sion,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/649024-1772117272.jpg?lm=1
Nantes,2026,summer,in,Malang Gomes,malang gomes,Defensive Midfield,21,France,Le Mans FC,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Nantes,2026,summer,out,Anthony Lopes,anthony lopes,Goalkeeper,35,Portugal,Angers SCO,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/60561-1640775949.jpg?lm=1
Nantes,2026,summer,out,Francis Coquelin,francis coquelin,Defensive Midfield,35,France,Stade Lavallois,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/74869-1515684724.jpg?lm=1
Nantes,2026,summer,out,Mathieu Acapandié,mathieu acapandie,Right-Back,21,Madagascar,Hajduk Split,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/944355-1713535329.jpg?lm=1
Nantes,2026,summer,out,Uros Radakovic,uros radakovic,Centre-Back,32,Serbia,Buriram Utd.,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/169511-1724074837.png?lm=1
Nantes,2026,summer,out,Deiver Machado,deiver machado,Left-Back,32,Colombia,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/332560-1704797088.jpg?lm=1
Nantes,2026,summer,out,Patrik Carlgren,patrik carlgren,Goalkeeper,34,Sweden,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/190280-1726237403.jpg?lm=1
Nantes,2026,summer,out,Youssef El Arabi,youssef el arabi,Centre-Forward,39,Morocco,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/96533-1447230875.jpg?lm=1
Nantes,2026,summer,out,Nicolas Cozza,nicolas cozza,Centre-Back,27,France,Wolfsburg,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/485965-1689865641.jpg?lm=1
Nantes,2026,summer,out,Mohamed Kaba,mohamed kaba,Central Midfield,24,Guinea,Lecce,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/911328-1695033138.jpg?lm=1
Nantes,2026,summer,out,Abakar Sylla,abakar sylla,Centre-Back,23,Cote d'Ivoire,R. Strasbourg,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/962555-1732575720.png?lm=1
Nantes,2026,summer,out,Rémy Cabella,remy cabella,Attacking Midfield,36,France,Olympiacos,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/113707-1757716597.png?lm=1
Nantes,2026,summer,out,Amady Camara,amady camara,Centre-Forward,21,Mali,Sturm Graz,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1155608-1736777910.jpg?lm=1
Nice,2026,summer,in,Laurent Abergel,laurent abergel,Defensive Midfield,33,France,FC Lorient,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/238626-1704576934.jpg?lm=1
Nice,2026,summer,in,Jérémie Boga,jeremie boga,Left Winger,29,Cote d'Ivoire,Juventus,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/216569-1756824408.jpg?lm=1
Nice,2026,summer,in,Terem Moffi,terem moffi,Centre-Forward,27,Nigeria,Porto,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/538874-1780563723.jpg?lm=1
Nice,2026,summer,in,Mattia Viti,mattia viti,Centre-Back,24,Italy,Sampdoria,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/493702-1692882028.jpg?lm=1
Nice,2026,summer,in,Aliou Baldé,aliou balde,Left Winger,23,Guinea,FC St. Gallen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/666977-1755009724.png?lm=1
Nice,2026,summer,in,Rareș Ilie,rares ilie,Attacking Midfield,23,Romania,FC Empoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/812654-1667549482.jpg?lm=1
Nice,2026,summer,in,Victor Orakpo,victor orakpo,Centre-Forward,20,Nigeria,AS Nancy,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1231401-1739972753.jpg?lm=1
Nice,2026,summer,in,Teddy Boulhendi,teddy boulhendi,Goalkeeper,25,Algeria,Bourg-en-Bresse,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/789419-1756822747.jpg?lm=1
Nice,2026,summer,in,Issiaga Camara,issiaga camara,Central Midfield,21,Guinea,Brommapojkarna,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1180835-1732833301.jpg?lm=1
Nice,2026,summer,in,Hamza Koutoune,hamza koutoune,Right-Back,19,Morocco,FC Annecy,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1134250-1756822862.jpg?lm=1
Nice,2026,summer,out,Charles Vanhoutte,charles vanhoutte,Defensive Midfield,27,Belgium,Feyenoord,5500000.0,€5.50m,https://img.a.transfermarkt.technology/portrait/medium/569845-1757513060.jpg?lm=1
Nice,2026,summer,out,Jérémie Boga,jeremie boga,Left Winger,29,Cote d'Ivoire,Juventus,4800000.0,€4.80m,https://img.a.transfermarkt.technology/portrait/medium/216569-1756824408.jpg?lm=1
Nice,2026,summer,out,Kaïl Boudache,kail boudache,Right Winger,20,Algeria,Lyon,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/1097113-1741655048.png?lm=1
Nice,2026,summer,out,Maxime Dupé,maxime dupe,Goalkeeper,33,France,FC Nantes,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/127188-1756822707.jpg?lm=1
Nice,2026,summer,out,Aliou Baldé,aliou balde,Left Winger,23,Guinea,FC St. Gallen,,?,https://img.a.transfermarkt.technology/portrait/medium/666977-1755009724.png?lm=1
Nice,2026,summer,out,Tanguy Ndombélé,tanguy ndombele,Central Midfield,29,France,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/450936-1756824689.jpg?lm=1
Nice,2026,summer,out,Dante,dante,Centre-Back,42,Brazil,Retired,,-,https://img.a.transfermarkt.technology/portrait/medium/16136-1756826930.jpg?lm=1
Nice,2026,summer,out,Bartosz Zelazowski,bartosz zelazowski,Goalkeeper,21,Poland,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/828889-1756822601.jpg?lm=1
Nice,2026,summer,out,Elye Wahi,elye wahi,Centre-Forward,23,Cote d'Ivoire,Frankfurt,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/659542-1753984614.jpg?lm=1
Nice,2026,summer,out,Juma Bah,juma bah,Centre-Back,20,Sierra Leone,Man City,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1121298-1756823284.jpg?lm=1
Nice,2026,summer,out,Tiago Gouveia,tiago gouveia,Right Winger,25,Portugal,Benfica,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/479638-1757513051.jpg?lm=1
PSG,2026,summer,in,Alessandro Longoni,alessandro longoni,Goalkeeper,18,Italy,Milan Futuro,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/1074986-1762506045.jpg?lm=1
PSG,2026,summer,in,Randal Kolo Muani,randal kolo muani,Centre-Forward,27,France,Tottenham,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/487969-1718697120.jpg?lm=1
PSG,2026,summer,in,Gabriel Moscardo,gabriel moscardo,Defensive Midfield,20,Brazil,Braga,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1086636-1724752763.png?lm=1
PSG,2026,summer,in,Noham Kamara,noham kamara,Centre-Back,19,France,Lyon,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1275040-1752476961.jpg?lm=1
PSG,2026,summer,in,Renato Sanches,renato sanches,Central Midfield,28,Portugal,Panathinaikos,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/258027-1756943455.png?lm=1
PSG,2026,summer,in,Yoram Zague,yoram zague,Right-Back,20,France,KAS Eupen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1047097-1716562778.jpg?lm=1
PSG,2026,summer,in,Naoufel El Hannach,naoufel el hannach,Right-Back,19,Morocco,Montpellier,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1053148-1773267450.png?lm=1
PSG,2026,summer,out,Gonçalo Ramos,goncalo ramos,Centre-Forward,25,Portugal,AC Milan,74000000.0,€74.00m,https://img.a.transfermarkt.technology/portrait/medium/550550-1681906158.jpg?lm=1
PSG,2026,summer,out,Noham Kamara,noham kamara,Centre-Back,19,France,Lyon,4099999.0,€4.10m,https://img.a.transfermarkt.technology/portrait/medium/1275040-1752476961.jpg?lm=1
PSG,2026,summer,out,Gabriel Moscardo,gabriel moscardo,Defensive Midfield,20,Brazil,Espanyol,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/1086636-1724752763.png?lm=1
PSG,2026,summer,out,Renato Marin,renato marin,Goalkeeper,19,Italy,Nacional,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/1041614-1730123074.jpg?lm=1
Paris FC,2026,summer,in,Patrick Zabi,patrick zabi,Central Midfield,19,Cote d'Ivoire,Stade Reims,25000000.0,€25.00m,https://img.a.transfermarkt.technology/portrait/medium/1363293-1756736469.jpg?lm=1
Paris FC,2026,summer,in,Omar Sissoko,omar sissoko,Centre-Forward,19,France,Pau FC,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Paris FC,2026,summer,in,Mathys Tourraine,mathys tourraine,Right-Back,25,Morocco,Clermont Foot,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/536506-1709203881.jpg?lm=1
Paris FC,2026,summer,in,Yoan Koré,yoan kore,Centre-Back,21,France,Amiens SC,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/914539-1741190379.jpg?lm=1
Paris FC,2026,summer,in,Lohann Doucet,lohann doucet,Defensive Midfield,23,Burkina Faso,USL Dunkerque,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/830265-1741881062.jpg?lm=1
Paris FC,2026,summer,in,Gabriel Oualengbe,gabriel oualengbe,Defensive Midfield,22,Central African Republic,SC Toulon,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1039196-1741357296.png?lm=1
Paris FC,2026,summer,out,Julien Lopez,julien lopez,Left Winger,34,Algeria,Cannes,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/170506-1781886881.jpg?lm=1
Paris FC,2026,summer,out,Pierre-Yves Hamel,pierre-yves hamel,Centre-Forward,32,France,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/203504-1583142506.jpg?lm=1
Paris FC,2026,summer,out,Lamine Gueye,lamine gueye,Right Winger,28,Senegal,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/568701-1604260803.jpg?lm=1
Paris FC,2026,summer,out,Timothée Kolodziejczak,timothee kolodziejczak,Centre-Back,34,France,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/84085-1501486541.jpg?lm=1
Paris FC,2026,summer,out,Sofiane Alakouch,sofiane alakouch,Right-Back,27,Morocco,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/434358-1651736769.png?lm=1
Paris FC,2026,summer,out,Rémy Riou,remy riou,Goalkeeper,38,France,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/18940-1672830760.jpg?lm=1
Paris FC,2026,summer,out,Gabriel Oualengbe,gabriel oualengbe,Defensive Midfield,22,Central African Republic,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/1039196-1741357296.png?lm=1
Paris FC,2026,summer,out,Diego Coppola,diego coppola,Centre-Back,22,Italy,Brighton,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/660860-1663671800.jpg?lm=1
Paris FC,2026,summer,out,Marshall Munetsi,marshall munetsi,Central Midfield,30,Zimbabwe,Wolves,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/414908-1723836952.png?lm=1
Paris FC,2026,summer,out,Luca Koleosho,luca koleosho,Right Winger,21,Italy,Burnley,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/745461-1759159569.jpg?lm=1
Rennes,2026,summer,in,Eliezer Mayenda,eliezer mayenda,Centre-Forward,21,Spain,Sunderland,22000000.0,€22.00m,https://img.a.transfermarkt.technology/portrait/medium/967346-1724772065.jpg?lm=1
Rennes,2026,summer,in,Gonçalo Oliveira,goncalo oliveira,Centre-Back,19,Portugal,Benfica B,3500000.0,€3.50m,https://img.a.transfermarkt.technology/portrait/medium/1078918-1743156047.jpg?lm=1
Rennes,2026,summer,in,Arnaud Nordin,arnaud nordin,Right Winger,28,France,Mainz,2200000.0,€2.20m,https://img.a.transfermarkt.technology/portrait/medium/324811-1752587724.jpg?lm=1
Rennes,2026,summer,in,Issa Soumaré,issa soumare,Left Winger,25,Senegal,Le Havre AC,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/568698-1781647289.jpg?lm=1
Rennes,2026,summer,in,Adrien Thomasson,adrien thomasson,Central Midfield,32,France,Lens,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/215977-1673538425.jpg?lm=1
Rennes,2026,summer,in,Nicolas Lemaître,nicolas lemaitre,Goalkeeper,29,France,Troyes,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/373939-1669736193.jpg?lm=1
Rennes,2026,summer,in,Kilian Belazzoug,kilian belazzoug,Goalkeeper,19,Algeria,Rennes B,,-,https://img.a.transfermarkt.technology/portrait/medium/1169721-1759490431.jpg?lm=1
Rennes,2026,summer,in,Jordan James,jordan james,Central Midfield,21,Wales,Leicester,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/667517-1675157129.png?lm=1
Rennes,2026,summer,in,Seko Fofana,seko fofana,Central Midfield,31,Cote d'Ivoire,Porto,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/182893-1653394911.jpg?lm=1
Rennes,2026,summer,in,Albert Grønbæk,albert gronbaek,Attacking Midfield,25,Denmark,Hamburg,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/503866-1780667405.jpg?lm=1
Rennes,2026,summer,in,Mikayil Faye,mikayil faye,Centre-Back,21,Senegal,Cremonese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/666974-1737970456.jpg?lm=1
Rennes,2026,summer,in,Hans Hateboer,hans hateboer,Right-Back,32,Netherlands,Lyon,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/275303-1661509184.jpg?lm=1
Rennes,2026,summer,in,Rayan Bamba,rayan bamba,Right-Back,22,France,AS Nancy,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/979760-1727207319.png?lm=1
Rennes,2026,summer,in,Ayanda Sishuba,ayanda sishuba,Attacking Midfield,21,Belgium,Montpellier,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/977877-1773267783.png?lm=1
