sofascore_id,player,squad,norm_key,rating,appearances,matchesStarted,minutesPlayed,goals,expectedGoals,assists,expectedAssists,bigChancesCreated,bigChancesMissed,totalShots,shotsOnTarget,goalConversionPercentage,accuratePasses,totalPasses,accuratePassesPercentage,accurateLongBalls,totalLongBalls,accurateLongBallsPercentage,keyPasses,accurateFinalThirdPasses,accurateChippedPasses,totalChippedPasses,successfulDribbles,totalContest,successfulDribblesPercentage,totalCross,accurateCrosses,accurateCrossesPercentage,touches,possessionLost,possessionWonAttThird,ballRecovery,dispossessed,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialLost,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,tackles,tacklesWon,tacklesWonPercentage,interceptions,clearances,blockedShots,outfielderBlocks,errorLeadToGoal,errorLeadToShot,dribbledPast,fouls,wasFouled,yellowCards,redCards,saves,savesCaught,savesParried,cleanSheet,goalsConceded,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyFaced,penaltySave
1394244,Francisco Gonçalves,Nacional,francisco goncalves,6.66,10,6,570,0,0.01,0,0.04,0,0,1,0,0.0,273,303,90.1,19,27,70.37,1,19,11,14,0,0,0.0,1,0,0.0,397,37,1,11,0,14,50.0,12,9,57.14,26,53.06,8,4,50.0,5,41,0,4.0,0,0,5,9,6,2,0,0,0,0,1,10,0,0,8,2,0,0,0,0,0,0,0
1087354,Gonçalo Costa,Estoril,goncalo costa,6.45,16,6,570,0,0.68,1,0.89,2,1,9,3,0.0,146,209,69.86,3,14,21.43,7,45,4,14,6,13,46.15,37,8,21.62,411,127,4,26,5,20,45.45,8,12,40.0,28,43.75,13,4,30.77,7,15,3,1.0,1,1,5,7,1,2,0,0,0,0,0,12,0,0,9,3,0,0,0,0,0,0,0
1529932,Fahem Benaissa-Yahia,Casa Pia,fahem benaissa-yahia,6.58,10,6,565,0,0.18,0,0.63,2,0,2,0,0.0,115,152,75.66,1,7,14.29,6,28,3,7,5,10,50.0,23,7,30.43,308,82,4,40,4,28,57.14,11,4,73.33,39,60.94,20,13,65.0,4,21,0,0.0,0,0,1,11,3,2,0,0,0,0,1,12,0,0,11,1,0,0,0,0,0,0,0
1393731,Omar Fayed,Arouca,omar fayed,6.73,8,6,558,0,0.04,0,0.08,0,0,1,0,0.0,318,364,87.36,20,46,43.48,0,26,14,29,7,9,77.78,1,0,0.0,458,51,0,30,1,32,64.0,8,6,57.14,40,62.5,20,12,60.0,11,27,1,6.0,0,0,1,14,5,4,0,0,0,0,1,17,0,0,17,0,0,0,0,0,0,0,0
832672,Lucas França,Nacional,lucas franca,6.8,6,6,540,0,,0,0.01,0,0,0,0,0.0,71,149,47.65,42,120,35.0,0,7,3,6,0,0,0.0,0,0,0.0,200,80,0,55,0,1,50.0,2,1,66.67,3,60.0,0,0,0.0,0,10,0,0.0,1,0,1,0,1,1,0,18,0,3,1,10,6,12,8,2,1,6,6,3,1,1,0
987596,João Gonçalves,AVS Futebol,joao goncalves,6.68,6,6,540,0,,0,0.01,0,0,0,0,0.0,115,170,67.65,33,88,37.5,0,6,11,13,0,0,0.0,0,0,0.0,227,58,0,37,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,10,0,0.0,0,0,1,0,0,0,0,23,1,6,0,17,14,8,15,2,4,1,1,1,0,4,0
861979,Daniel Bragança,Sporting CP,daniel braganca,7.27,14,5,538,6,2.27,0,0.81,1,1,14,9,42.86,346,374,92.51,16,21,76.19,8,107,17,26,4,6,66.67,3,1,33.33,457,41,4,27,4,26,60.47,5,5,50.0,31,58.49,12,6,50.0,9,5,3,1.0,0,1,3,9,10,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0
950339,Benjamin Mbunga-Kimpioka,Tondela,benjamin mbunga-kimpioka,6.39,10,5,525,0,0.47,0,0.44,1,1,7,2,0.0,72,93,77.42,2,4,50.0,2,33,3,5,8,17,47.06,1,0,0.0,201,66,3,9,10,26,42.62,8,23,25.81,34,36.96,6,6,100.0,3,4,3,1.0,0,1,2,20,12,3,0,0,0,0,2,6,0,0,5,1,0,0,0,0,0,0,0
1006996,Guilherme Montóia,Estrela,guilherme montoia,6.44,11,4,524,0,0.08,0,0.22,1,0,2,1,0.0,166,223,74.44,7,16,43.75,3,42,11,21,3,12,25.0,18,3,16.67,376,105,0,37,8,27,42.86,5,8,38.46,32,42.11,17,13,76.47,6,9,1,0.0,0,0,6,13,7,2,0,0,0,0,1,13,0,0,13,0,0,0,0,0,0,0,0
1445615,Tidjany Touré,Gil Vicente FC,tidjany toure,6.6,11,6,521,0,1.06,0,0.18,0,3,18,6,0.0,112,135,82.96,0,1,0.0,5,46,2,3,14,24,58.33,11,0,0.0,273,65,3,14,6,38,60.32,4,12,25.0,42,53.16,9,5,55.56,0,5,6,0.0,0,0,2,7,15,0,0,0,0,0,0,8,0,0,6,2,0,0,0,0,0,0,0
