event_id,home_away,minute,minute_sec,player_in,player_out
758058,home,68',4068.0,Matej Sín,Mateo Chávez
758058,home,88',5235.0,Ibrahim Sadiq,Isak Jensen
758058,home,88',5240.0,Elijah Dijkstra,Wouter Goes
758058,home,88',5245.0,Lequincio Zeefuik,Peer Koopmeiners
758071,away,45',2700.0,Jovan Cadjenovic,Matías García
758071,away,45',2700.0,Stijn Meijer,Saliou Thioune
758071,away,61',3630.0,Eder,N'Dri Koffi
758071,away,76',4550.0,Domantas Simkus,Nikolai Micallef
758071,away,77',4570.0,Ante Coric,Mouad El Fanis because of an injury
758069,home,45',2700.0,Garang Kuol,John Mercado
758069,home,65',3883.0,Jan Kuchta,Albion Rrahmani
758069,home,65',3889.0,Lukás Sadílek,Santiago Eneme
758069,home,81',4801.0,Martin Suchomel,Jaroslav Zeleny
758069,home,88',5230.0,Veljko Birmancevic,Lukás Haraslín because of an injury
401854526,away,56',3322.0,Kees Smit,Sven Mijnans
401854526,away,56',3324.0,Mexx Meerdink,Isak Jensen
401854526,away,77',4577.0,Ibrahim Sadiq,Ro-Zangelo Daal
401854531,home,69',4094.0,Mexx Meerdink,Kees Smit
401854531,home,69',4097.0,Kasper Boogaard,Sven Mijnans
401854531,home,80',4768.0,Mees de Wit,Mateo Chávez because of an injury
401854531,home,83',4959.0,Isak Jensen,Ibrahim Sadiq
401854531,home,83',4967.0,Ayoub Oufkir,Ro-Zangelo Daal
401862855,away,32',1886.0,Emmanuel Uchenna,Matej Rynes because of an injury
401862855,away,45',2700.0,John Mercado,Garang Kuol
401862855,away,45',2700.0,Sivert Mannsverk,Filip Panák
401862855,home,59',3498.0,Elijah Dijkstra,Denso Kasius
401862855,home,69',4119.0,Weslley Patati,Isak Jensen
401862855,away,76',4532.0,Jan Kuchta,Matyás Vojta
401862855,away,76',4535.0,Pavel Kaderábek,Lukás Haraslín
401862857,home,54',3230.0,Lukás Haraslín,Andy Irving
401862857,away,66',3903.0,Elijah Dijkstra,Denso Kasius
401862857,home,67',4002.0,Albion Rrahmani,Matyás Vojta
401862857,home,68',4070.0,Filip Panák,Pavel Kaderábek
401862857,away,76',4510.0,Mexx Meerdink,Troy Parrott
401862857,away,76',4517.0,Matej Sín,Kees Smit
401862857,home,81',4830.0,Santiago Eneme,Kaan Kairinen
401862857,home,81',4837.0,Garang Kuol,Jan Kuchta
401862857,away,81',4851.0,Ibrahim Sadiq,Ro-Zangelo Daal
401862857,away,81',4855.0,Weslley Patati,Isak Jensen
401862918,away,45',2700.0,Elijah Dijkstra,Seiya Maikuma
401862918,away,55',3257.0,Ro-Zangelo Daal,Ibrahim Sadiq
401862918,away,73',4362.0,Ayoub Oufkir,Weslley Patati
401862918,away,74',4400.0,Mexx Meerdink,Troy Parrott
401862922,home,45',2700.0,Isak Jensen,Mateo Chávez
401862922,home,45',2700.0,Ayoub Oufkir,Seiya Maikuma
401862922,home,63',3747.0,Bendegúz Kovács,Mexx Meerdink
401862922,home,63',3758.0,Rio Robbemond,Billy van Duijl
401862922,home,90'+3',5400.0,Mathijs Menu,Weslley Patati
