sofascore_id,player,squad,norm_key,rating,appearances,matchesStarted,minutesPlayed,goals,expectedGoals,assists,expectedAssists,bigChancesCreated,bigChancesMissed,totalShots,shotsOnTarget,goalConversionPercentage,accuratePasses,totalPasses,accuratePassesPercentage,accurateLongBalls,totalLongBalls,accurateLongBallsPercentage,keyPasses,accurateFinalThirdPasses,accurateChippedPasses,totalChippedPasses,successfulDribbles,totalContest,successfulDribblesPercentage,totalCross,accurateCrosses,accurateCrossesPercentage,touches,possessionLost,possessionWonAttThird,ballRecovery,dispossessed,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialLost,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,tackles,tacklesWon,tacklesWonPercentage,interceptions,clearances,blockedShots,outfielderBlocks,errorLeadToGoal,errorLeadToShot,dribbledPast,fouls,wasFouled,yellowCards,redCards,saves,savesCaught,savesParried,cleanSheet,goalsConceded,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyFaced,penaltySave
988801,Abu Francis,Toulouse,abu francis,6.7,8,7,532,0,0.1324,0,0.1652716,0,0,6,0,0.0,197,238,82.773109243697,1,11,9.0909090909091,1,29,6,10,3,4,75.0,0,0,0.0,314,48,1,33,4,26,65.0,7,2,77.777777777778,33,67.34693877551,19,14,73.684210526316,8,10,4,3,1,1,4,5,4,2,0,0,0,0,1,7,0,0,7,0,0,0,0,0,0,0,0
1198264,Rafik Messali,Toulouse,rafik messali,6.7916666666667,12,5,500,0,,0,0.62224716,1,0,0,0,0.0,134,177,75.706214689266,5,10,50.0,3,49,6,9,4,11,36.363636363636,11,1,9.0909090909091,287,72,2,29,1,23,53.488372093023,6,7,46.153846153846,29,51.785714285714,10,6,60.0,12,19,0,2,0,0,2,11,9,2,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0
863133,Aron Dønnum,Toulouse,aron donnum,7.1964285714286,28,28,2424,4,4.7947,4,6.67010082,10,1,40,14,10.0,795,1007,78.947368421053,79,119,66.386554621849,62,289,97,165,25,55,45.454545454545,141,48,34.042553191489,1608,448,16,137,47,109,43.775100401606,3,4,42.857142857143,112,43.75,46,28,60.869565217391,27,16,11,3,0,3,27,41,38,8,1,0,0,0,7,37,0,0,32,5,0,0,0,0,0,0,0
1894003,Dayann Methalie,Toulouse,dayann methalie,6.537037037037,27,22,1882,2,0.937,1,2.21461194,3,1,15,7,13.333333333333,370,467,79.229122055675,11,28,39.285714285714,9,102,13,30,28,78,35.897435897436,42,9,21.428571428571,991,296,6,85,35,92,38.818565400844,13,12,52.0,105,40.076335877863,54,30,55.555555555556,25,31,3,3,0,1,7,57,11,9,0,0,0,0,1,29,0,0,25,4,0,0,0,0,0,0,0
1386065,Mario Sauer,Toulouse,mario sauer,6.5833333333333,25,6,683,1,1.7937,0,0.63706491,0,1,14,3,7.1428571428571,187,240,77.916666666667,7,16,43.75,3,57,7,12,3,7,42.857142857143,7,3,42.857142857143,339,75,7,46,2,17,41.463414634146,7,5,58.333333333333,24,45.283018867925,11,6,54.545454545455,10,12,6,2,0,1,6,12,3,4,0,0,0,0,0,16,0,0,14,2,0,0,0,0,0,0,0
2193194,Alexis Vossah,Toulouse,alexis vossah,6.4818181818182,23,12,1093,1,0.5892,1,0.45508684,1,0,9,2,11.111111111111,302,374,80.748663101604,5,21,23.809523809524,7,59,6,15,4,6,66.666666666667,7,3,42.857142857143,511,107,5,38,11,25,40.322580645161,16,7,69.565217391304,41,48.235294117647,11,6,54.545454545455,8,21,3,2,1,1,8,18,10,5,1,0,0,0,2,15,0,0,13,2,0,0,0,0,0,0,0
1884150,Mathis Saka,Toulouse,mathis saka,6.5,1,0,8,0,,0,0.0016124,0,0,0,0,0.0,2,5,40.0,0,0,0.0,0,1,0,0,0,0,0.0,0,0,0.0,6,3,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020744,Charlie Cresswell,Toulouse,charlie cresswell,6.9586206896552,29,28,2533,3,3.4178,2,0.88824062,1,5,37,12,8.1081081081081,1207,1409,85.663591199432,80,185,43.243243243243,11,93,52,106,1,1,100.0,2,0,0.0,1787,219,0,74,8,41,42.708333333333,130,70,65.0,171,57.77027027027,26,14,53.846153846154,28,173,6,30,0,1,20,31,15,8,0,0,0,0,8,35,0,0,31,4,0,0,0,0,0,0,0
922759,Mark McKenzie,Toulouse,mark mckenzie,6.7931034482759,29,27,2405,0,0.3152,2,1.02232618,3,0,6,1,0.0,1002,1160,86.379310344828,46,100,46.0,19,143,32,68,6,7,85.714285714286,4,0,0.0,1599,249,2,96,1,61,57.009345794393,39,34,53.424657534247,100,55.555555555556,44,28,63.636363636364,24,98,2,13,0,0,11,35,12,7,1,0,0,0,7,38,0,0,33,5,0,0,0,0,0,0,0
798124,Rasmus Nicolaisen,Toulouse,rasmus nicolaisen,6.725,32,30,2568,1,0.8467,0,0.50870111,0,0,15,5,6.6666666666667,1050,1215,86.41975308642,61,128,47.65625,2,89,46,80,3,3,100.0,2,0,0.0,1621,205,4,92,0,48,57.142857142857,74,37,66.666666666667,122,62.564102564103,25,18,72.0,43,150,2,21,1,3,12,28,21,4,0,0,0,0,7,41,0,0,36,5,0,0,0,0,0,0,0
