season_id,season,squad,player,norm_key,pos,age,photo,status
2025,25/26,Arsenal,Ben White,ben white,Right-Back,27,https://img.a.transfermarkt.technology/portrait/medium/335721-1683275943.jpg?lm=1,carried
2025,25/26,Arsenal,Bukayo Saka,bukayo saka,Right Winger,23,https://img.a.transfermarkt.technology/portrait/medium/433177-1684155052.jpg?lm=1,carried
2025,25/26,Arsenal,David Raya,david raya,Goalkeeper,29,https://img.a.transfermarkt.technology/portrait/medium/262749-1780663789.jpg?lm=1,carried
2025,25/26,Arsenal,Declan Rice,declan rice,Central Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/357662-1687962936.jpg?lm=1,carried
2025,25/26,Arsenal,Gabriel Jesus,gabriel jesus,Centre-Forward,28,https://img.a.transfermarkt.technology/portrait/medium/363205-1669711141.jpg?lm=1,carried
2025,25/26,Arsenal,Gabriel Magalhães,gabriel magalhaes,Centre-Back,27,https://img.a.transfermarkt.technology/portrait/medium/435338-1684162833.jpg?lm=1,carried
2025,25/26,Arsenal,Gabriel Martinelli,gabriel martinelli,Left Winger,24,https://img.a.transfermarkt.technology/portrait/medium/655488-1682689091.jpg?lm=1,carried
2025,25/26,Arsenal,Jurriën Timber,jurrien timber,Right-Back,24,https://img.a.transfermarkt.technology/portrait/medium/420243-1702413077.jpg?lm=1,carried
2025,25/26,Arsenal,Kai Havertz,kai havertz,Centre-Forward,26,https://img.a.transfermarkt.technology/portrait/medium/309400-1683903902.jpg?lm=1,carried
2025,25/26,Arsenal,Leandro Trossard,leandro trossard,Left Winger,30,https://img.a.transfermarkt.technology/portrait/medium/144028-1702412939.jpg?lm=1,carried
2025,25/26,Arsenal,Martin Ødegaard,martin odegaard,Attacking Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/316264-1678877651.jpg?lm=1,carried
2025,25/26,Arsenal,Mikel Merino,mikel merino,Central Midfield,29,https://img.a.transfermarkt.technology/portrait/medium/338424-1716803831.jpg?lm=1,carried
2025,25/26,Arsenal,Myles Lewis-Skelly,myles lewis-skelly,Central Midfield,18,https://img.a.transfermarkt.technology/portrait/medium/890721-1758053582.jpg?lm=1,carried
2025,25/26,Arsenal,Riccardo Calafiori,riccardo calafiori,Left-Back,23,https://img.a.transfermarkt.technology/portrait/medium/502821-1727382174.jpg?lm=1,carried
2025,25/26,Arsenal,William Saliba,william saliba,Centre-Back,24,https://img.a.transfermarkt.technology/portrait/medium/495666-1718697201.jpg?lm=1,carried
2025,25/26,Arsenal,Christian Nørgaard,christian norgaard,Defensive Midfield,31,https://img.a.transfermarkt.technology/portrait/medium/148367-1699799827.jpg?lm=1,new
2025,25/26,Arsenal,Cristhian Mosquera,cristhian mosquera,Centre-Back,21,https://img.a.transfermarkt.technology/portrait/medium/646750-1749739359.jpg?lm=1,new
2025,25/26,Arsenal,Eberechi Eze,eberechi eze,Attacking Midfield,27,https://img.a.transfermarkt.technology/portrait/medium/479999-1761083931.jpg?lm=1,new
2025,25/26,Arsenal,Kepa Arrizabalaga,kepa arrizabalaga,Goalkeeper,30,https://img.a.transfermarkt.technology/portrait/medium/192279-1661855851.jpg?lm=1,new
2025,25/26,Arsenal,Martín Zubimendi,martin zubimendi,Defensive Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/423440-1684149419.jpg?lm=1,new
2025,25/26,Arsenal,Max Dowman,max dowman,Right Winger,15,https://img.a.transfermarkt.technology/portrait/medium/1187629-1773914587.jpg?lm=1,new
2025,25/26,Arsenal,Noni Madueke,noni madueke,Right Winger,23,https://img.a.transfermarkt.technology/portrait/medium/503987-1683102348.jpg?lm=1,new
2025,25/26,Arsenal,Piero Hincapié,piero hincapie,Centre-Back,23,https://img.a.transfermarkt.technology/portrait/medium/659813-1727377918.jpg?lm=1,new
2025,25/26,Arsenal,Viktor Gyökeres,viktor gyokeres,Centre-Forward,27,https://img.a.transfermarkt.technology/portrait/medium/325443-1737581896.jpg?lm=1,new
2025,25/26,Arsenal,Albert Sambi Lokonga,albert sambi lokonga,Central Midfield,25,https://img.a.transfermarkt.technology/portrait/medium/381967-1758189027.jpg?lm=1,returning
2025,25/26,Arsenal,Fábio Vieira,fabio vieira,Attacking Midfield,25,https://img.a.transfermarkt.technology/portrait/medium/537598-1758188654.jpg?lm=1,returning
2025,25/26,Arsenal,Karl Hein,karl hein,Goalkeeper,23,https://img.a.transfermarkt.technology/portrait/medium/493513-1758702558.jpg?lm=1,returning
2025,25/26,Arsenal,Marquinhos,marquinhos,Right Winger,22,https://img.a.transfermarkt.technology/portrait/medium/668268-1704213776.jpg?lm=1,returning
2025,25/26,Arsenal,Nuno Tavares,nuno tavares,Left-Back,25,https://img.a.transfermarkt.technology/portrait/medium/535955-1730127360.jpg?lm=1,returning
2025,25/26,Arsenal,Oleksandr Zinchenko,oleksandr zinchenko,Left-Back,29,https://img.a.transfermarkt.technology/portrait/medium/203853-1688658681.jpg?lm=1,returning
2025,25/26,Arsenal,Reiss Nelson,reiss nelson,Left Winger,25,https://img.a.transfermarkt.technology/portrait/medium/340325-1667418642.jpg?lm=1,returning
2025,25/26,Aston Villa,Alysson Edward,alysson edward,Right Winger,19,https://img.a.transfermarkt.technology/portrait/medium/1005583-1756473897.png?lm=1,carried
2025,25/26,Aston Villa,Amadou Onana,amadou onana,Defensive Midfield,23,https://img.a.transfermarkt.technology/portrait/medium/485706-1718697649.jpg?lm=1,carried
2025,25/26,Aston Villa,Andrés García,andres garcia,Right-Back,22,https://img.a.transfermarkt.technology/portrait/medium/1063329-1698880585.jpg?lm=1,carried
2025,25/26,Aston Villa,Boubacar Kamara,boubacar kamara,Defensive Midfield,25,https://img.a.transfermarkt.technology/portrait/medium/394327-1736160460.jpg?lm=1,carried
2025,25/26,Aston Villa,Bradley Burrowes,bradley burrowes,,17,,carried
2025,25/26,Aston Villa,Emi Buendía,emi buendia,Left Winger,28,https://img.a.transfermarkt.technology/portrait/medium/321247-1696604099.jpg?lm=1,carried
2025,25/26,Aston Villa,Emiliano Martínez,emiliano martinez,Goalkeeper,32,https://img.a.transfermarkt.technology/portrait/medium/111873-1668180824.jpg?lm=1,carried
2025,25/26,Aston Villa,Ezri Konsa,ezri konsa,Centre-Back,27,https://img.a.transfermarkt.technology/portrait/medium/413403-1700651779.jpg?lm=1,carried
2025,25/26,Aston Villa,George Hemmings,george hemmings,,18,,carried
2025,25/26,Aston Villa,Ian Maatsen,ian maatsen,Left-Back,23,https://img.a.transfermarkt.technology/portrait/medium/485585-1704795222.jpg?lm=1,carried
2025,25/26,Aston Villa,Jamaldeen Jimoh,jamaldeen jimoh,,18,,carried
2025,25/26,Aston Villa,John McGinn,john mcginn,Central Midfield,30,https://img.a.transfermarkt.technology/portrait/medium/193116-1689172405.jpg?lm=1,carried
2025,25/26,Aston Villa,Lamare Bogarde,lamare bogarde,Defensive Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/645686-1724484880.jpg?lm=1,carried
2025,25/26,Aston Villa,Lucas Digne,lucas digne,Left-Back,32,https://img.a.transfermarkt.technology/portrait/medium/126664-1736160616.jpg?lm=1,carried
2025,25/26,Aston Villa,Matty Cash,matty cash,Right-Back,27,https://img.a.transfermarkt.technology/portrait/medium/425334-1668091733.jpg?lm=1,carried
2025,25/26,Aston Villa,Morgan Rogers,morgan rogers,Attacking Midfield,23,https://img.a.transfermarkt.technology/portrait/medium/503743-1706786450.jpg?lm=1,carried
2025,25/26,Aston Villa,Ollie Watkins,ollie watkins,Centre-Forward,29,https://img.a.transfermarkt.technology/portrait/medium/324358-1708341279.jpg?lm=1,carried
2025,25/26,Aston Villa,Pau Torres,pau torres,Centre-Back,28,https://img.a.transfermarkt.technology/portrait/medium/399776-1765899002.jpg?lm=1,carried
2025,25/26,Aston Villa,Ross Barkley,ross barkley,Central Midfield,31,https://img.a.transfermarkt.technology/portrait/medium/131978-1662368517.jpg?lm=1,carried
2025,25/26,Aston Villa,Tyrone Mings,tyrone mings,Centre-Back,32,https://img.a.transfermarkt.technology/portrait/medium/253677-1746644991.jpg?lm=1,carried
2025,25/26,Aston Villa,Youri Tielemans,youri tielemans,Central Midfield,28,https://img.a.transfermarkt.technology/portrait/medium/249565-1716886438.jpg?lm=1,carried
2025,25/26,Aston Villa,Alysson,alysson,Right Winger,19,https://img.a.transfermarkt.technology/portrait/medium/1005583-1756473897.png?lm=1,new
2025,25/26,Aston Villa,Douglas Luiz,douglas luiz,Central Midfield,27,https://img.a.transfermarkt.technology/portrait/medium/447661-1696598670.jpg?lm=1,new
2025,25/26,Aston Villa,Evann Guessand,evann guessand,Right Winger,24,https://img.a.transfermarkt.technology/portrait/medium/500689-1765812945.jpg?lm=1,new
2025,25/26,Aston Villa,Harvey Elliott,harvey elliott,Attacking Midfield,22,https://img.a.transfermarkt.technology/portrait/medium/565822-1665128076.jpg?lm=1,new
2025,25/26,Aston Villa,Jadon Sancho,jadon sancho,Left Winger,25,https://img.a.transfermarkt.technology/portrait/medium/401173-1688564217.jpg?lm=1,new
2025,25/26,Aston Villa,Marco Bizot,marco bizot,Goalkeeper,34,https://img.a.transfermarkt.technology/portrait/medium/124884-1707302509.jpg?lm=1,new
2025,25/26,Aston Villa,Oliwier Zych,oliwier zych,Goalkeeper,21,https://img.a.transfermarkt.technology/portrait/medium/555074-1757087011.png?lm=1,new
2025,25/26,Aston Villa,Tammy Abraham,tammy abraham,Centre-Forward,28,https://img.a.transfermarkt.technology/portrait/medium/331726-1761563884.jpg?lm=1,new
2025,25/26,Aston Villa,Victor Lindelöf,victor lindelof,Centre-Back,31,https://img.a.transfermarkt.technology/portrait/medium/184573-1695244778.jpg?lm=1,new
2025,25/26,Aston Villa,Emiliano Buendía,emiliano buendia,Left Winger,28,https://img.a.transfermarkt.technology/portrait/medium/321247-1696604099.jpg?lm=1,returning
2025,25/26,Aston Villa,Enzo Barrenechea,enzo barrenechea,Defensive Midfield,24,https://img.a.transfermarkt.technology/portrait/medium/671915-1758058491.jpg?lm=1,returning
2025,25/26,Aston Villa,Filip Marschall,filip marschall,Goalkeeper,22,https://img.a.transfermarkt.technology/portrait/medium/610863-1701934079.jpg?lm=1,returning
2025,25/26,Aston Villa,Joe Gauci,joe gauci,Goalkeeper,24,https://img.a.transfermarkt.technology/portrait/medium/591844-1703230842.jpg?lm=1,returning
2025,25/26,Aston Villa,Kaine Kesler-Hayden,kaine kesler-hayden,Right-Back,22,https://img.a.transfermarkt.technology/portrait/medium/626888-1633425896.jpg?lm=1,returning
2025,25/26,Aston Villa,Leander Dendoncker,leander dendoncker,Defensive Midfield,30,https://img.a.transfermarkt.technology/portrait/medium/168157-1662059450.jpg?lm=1,returning
2025,25/26,Aston Villa,Leon Bailey,leon bailey,Right Winger,28,https://img.a.transfermarkt.technology/portrait/medium/387626-1767803367.jpg?lm=1,returning
2025,25/26,Aston Villa,Lewis Dobbin,lewis dobbin,Left Winger,22,https://img.a.transfermarkt.technology/portrait/medium/627248-1648482055.jpg?lm=1,returning
2025,25/26,Aston Villa,Philippe Coutinho,philippe coutinho,Attacking Midfield,33,https://img.a.transfermarkt.technology/portrait/medium/80444-1746211175.jpg?lm=1,returning
2025,25/26,Aston Villa,Samuel Iling-Junior,samuel iling-junior,Left Midfield,22,https://img.a.transfermarkt.technology/portrait/medium/581672-1730183382.jpg?lm=1,returning
2025,25/26,Aston Villa,Yasin Özcan,yasin ozcan,Centre-Back,19,https://img.a.transfermarkt.technology/portrait/medium/1043003-1727694653.jpg?lm=1,returning
2025,25/26,Aston Villa,Álex Moreno,alex moreno,Left-Back,32,https://img.a.transfermarkt.technology/portrait/medium/193098-1667289023.jpg?lm=1,returning
2025,25/26,Bournemouth,Adam Smith,adam smith,Right-Back,34,https://img.a.transfermarkt.technology/portrait/medium/61841-1737920848.jpg?lm=1,carried
2025,25/26,Bournemouth,Alex Scott,alex scott,Central Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/855256-1656922605.jpg?lm=1,carried
2025,25/26,Bournemouth,David Brooks,david brooks,Right Winger,28,https://img.a.transfermarkt.technology/portrait/medium/277033-1700650102.jpg?lm=1,carried
2025,25/26,Bournemouth,Eli Junior Kroupi,eli junior kroupi,Centre-Forward,19,https://img.a.transfermarkt.technology/portrait/medium/955357-1727784350.jpg?lm=1,carried
2025,25/26,Bournemouth,Enes Ünal,enes unal,Centre-Forward,28,https://img.a.transfermarkt.technology/portrait/medium/251106-1669365680.jpg?lm=1,carried
2025,25/26,Bournemouth,Evanilson,evanilson,Centre-Forward,25,https://img.a.transfermarkt.technology/portrait/medium/711337-1737452098.jpg?lm=1,carried
2025,25/26,Bournemouth,Hamed Junior Traorè,hamed junior traore,,25,,carried
2025,25/26,Bournemouth,James Hill,james hill,Centre-Back,23,https://img.a.transfermarkt.technology/portrait/medium/611793-1774469525.jpg?lm=1,carried
2025,25/26,Bournemouth,Julio Soler,julio soler,Left-Back,20,https://img.a.transfermarkt.technology/portrait/medium/1009658-1721934099.png?lm=1,carried
2025,25/26,Bournemouth,Justin Kluivert,justin kluivert,Attacking Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/330659-1779893085.jpg?lm=1,carried
2025,25/26,Bournemouth,Lewis Cook,lewis cook,Central Midfield,28,https://img.a.transfermarkt.technology/portrait/medium/249089-1700671190.jpg?lm=1,carried
2025,25/26,Bournemouth,Marcos Senesi,marcos senesi,Centre-Back,28,https://img.a.transfermarkt.technology/portrait/medium/469781-1738824319.jpg?lm=1,carried
2025,25/26,Bournemouth,Marcus Tavernier,marcus tavernier,Attacking Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/399434-1700650360.jpg?lm=1,carried
2025,25/26,Bournemouth,Ryan Christie,ryan christie,Central Midfield,30,https://img.a.transfermarkt.technology/portrait/medium/188077-1697450633.jpg?lm=1,carried
2025,25/26,Bournemouth,Tyler Adams,tyler adams,Defensive Midfield,26,https://img.a.transfermarkt.technology/portrait/medium/332705-1754244571.jpg?lm=1,carried
2025,25/26,Bournemouth,Đorđe Petrović,dorde petrovic,Goalkeeper,25,https://img.a.transfermarkt.technology/portrait/medium/465555-1775574265.jpg?lm=1,carried
2025,25/26,Bournemouth,Adrien Truffert,adrien truffert,Left-Back,23,https://img.a.transfermarkt.technology/portrait/medium/654539-1754901329.jpg?lm=1,new
2025,25/26,Bournemouth,Alex Tóth,alex toth,Central Midfield,20,https://img.a.transfermarkt.technology/portrait/medium/998101-1763730106.jpg?lm=1,new
2025,25/26,Bournemouth,Amine Adli,amine adli,Left Winger,25,https://img.a.transfermarkt.technology/portrait/medium/532776-1689710574.jpg?lm=1,new
2025,25/26,Bournemouth,Bafodé Diakité,bafode diakite,Centre-Back,24,https://img.a.transfermarkt.technology/portrait/medium/463605-1666691072.jpg?lm=1,new
2025,25/26,Bournemouth,Ben Gannon-Doak,ben gannon-doak,Right Winger,19,https://img.a.transfermarkt.technology/portrait/medium/719673-1780071350.jpg?lm=1,new
2025,25/26,Bournemouth,Christos Mandas,christos mandas,Goalkeeper,24,https://img.a.transfermarkt.technology/portrait/medium/481675-1724268727.jpg?lm=1,new
2025,25/26,Bournemouth,Djordje Petrovic,djordje petrovic,Goalkeeper,25,https://img.a.transfermarkt.technology/portrait/medium/465555-1775574265.jpg?lm=1,new
2025,25/26,Bournemouth,Fraser Forster,fraser forster,Goalkeeper,37,https://img.a.transfermarkt.technology/portrait/medium/52570-1676412801.jpg?lm=1,new
2025,25/26,Bournemouth,Rayan,rayan,Right Winger,19,https://img.a.transfermarkt.technology/portrait/medium/1012564-1780390891.jpg?lm=1,new
2025,25/26,Bournemouth,Veljko Milosavljević,veljko milosavljevic,Centre-Back,18,https://img.a.transfermarkt.technology/portrait/medium/989112-1756755375.jpg?lm=1,new
2025,25/26,Bournemouth,Álex Jiménez,alex jimenez,Right-Back,20,https://img.a.transfermarkt.technology/portrait/medium/741257-1751532035.jpg?lm=1,new
2025,25/26,Bournemouth,Alex Paulsen,alex paulsen,Goalkeeper,22,https://img.a.transfermarkt.technology/portrait/medium/617009-1765112812.png?lm=1,returning
2025,25/26,Bournemouth,Hamed Traoré,hamed traore,Left Winger,25,https://img.a.transfermarkt.technology/portrait/medium/391065-1754900884.jpg?lm=1,returning
2025,25/26,Bournemouth,Jaidon Anthony,jaidon anthony,Left Winger,25,https://img.a.transfermarkt.technology/portrait/medium/684210-1637578473.jpg?lm=1,returning
2025,25/26,Bournemouth,Joe Rothwell,joe rothwell,Central Midfield,30,https://img.a.transfermarkt.technology/portrait/medium/183293-1770069593.jpg?lm=1,returning
2025,25/26,Bournemouth,Junior Kroupi,junior kroupi,Centre-Forward,19,https://img.a.transfermarkt.technology/portrait/medium/955357-1727784350.jpg?lm=1,returning
2025,25/26,Bournemouth,Max Aarons,max aarons,Right-Back,25,https://img.a.transfermarkt.technology/portrait/medium/471690-1736520346.jpg?lm=1,returning
2025,25/26,Bournemouth,Neto,neto,Goalkeeper,35,https://img.a.transfermarkt.technology/portrait/medium/111819-1725051877.jpg?lm=1,returning
2025,25/26,Bournemouth,Philip Billing,philip billing,Central Midfield,29,https://img.a.transfermarkt.technology/portrait/medium/320411-1674468252.jpg?lm=1,returning
2025,25/26,Bournemouth,Romain Faivre,romain faivre,Attacking Midfield,27,https://img.a.transfermarkt.technology/portrait/medium/555076-1672831296.jpg?lm=1,returning
2025,25/26,Brentford,Aaron Hickey,aaron hickey,Right-Back,23,https://img.a.transfermarkt.technology/portrait/medium/591949-1780070754.jpg?lm=1,carried
2025,25/26,Brentford,Ethan Pinnock,ethan pinnock,Centre-Back,32,https://img.a.transfermarkt.technology/portrait/medium/442248-1719836196.jpg?lm=1,carried
2025,25/26,Brentford,Fabio Carvalho,fabio carvalho,Attacking Midfield,22,https://img.a.transfermarkt.technology/portrait/medium/559263-1687517452.jpg?lm=1,carried
2025,25/26,Brentford,Hákon Valdimarsson,hakon valdimarsson,Goalkeeper,23,https://img.a.transfermarkt.technology/portrait/medium/488935-1689319830.jpg?lm=1,carried
2025,25/26,Brentford,Igor Thiago,igor thiago,Centre-Forward,24,https://img.a.transfermarkt.technology/portrait/medium/739443-1770372295.jpg?lm=1,carried
2025,25/26,Brentford,Keane Lewis-Potter,keane lewis-potter,Left Midfield,24,https://img.a.transfermarkt.technology/portrait/medium/644401-1767003558.jpg?lm=1,carried
2025,25/26,Brentford,Kevin Schade,kevin schade,Left Winger,23,https://img.a.transfermarkt.technology/portrait/medium/473050-1700560328.jpg?lm=1,carried
2025,25/26,Brentford,Kristoffer Ajer,kristoffer ajer,Centre-Back,27,https://img.a.transfermarkt.technology/portrait/medium/328658-1700649482.jpg?lm=1,carried
2025,25/26,Brentford,Mathias Jensen,mathias jensen,Central Midfield,29,https://img.a.transfermarkt.technology/portrait/medium/319859-1684771732.jpg?lm=1,carried
2025,25/26,Brentford,Mikkel Damsgaard,mikkel damsgaard,Attacking Midfield,25,https://img.a.transfermarkt.technology/portrait/medium/540941-1668183899.jpg?lm=1,carried
2025,25/26,Brentford,Nathan Collins,nathan collins,Centre-Back,24,https://img.a.transfermarkt.technology/portrait/medium/469050-1688381729.jpg?lm=1,carried
2025,25/26,Brentford,Rico Henry,rico henry,Left-Back,28,https://img.a.transfermarkt.technology/portrait/medium/339556-1684771012.jpg?lm=1,carried
2025,25/26,Brentford,Sepp van den Berg,sepp van den berg,Centre-Back,23,https://img.a.transfermarkt.technology/portrait/medium/541231-1692000386.jpg?lm=1,carried
2025,25/26,Brentford,Vitaly Janelt,vitaly janelt,Defensive Midfield,27,https://img.a.transfermarkt.technology/portrait/medium/270171-1649932358.jpg?lm=1,carried
2025,25/26,Brentford,Yehor Yarmoliuk,yehor yarmoliuk,CM,21,https://img.a.transfermarkt.technology/portrait/medium/717411.png,carried
2025,25/26,Brentford,Antoni Milambo,antoni milambo,Attacking Midfield,20,https://img.a.transfermarkt.technology/portrait/medium/683620-1691146656.jpg?lm=1,new
2025,25/26,Brentford,Benjamin Arthur,benjamin arthur,Centre-Back,19,https://img.a.transfermarkt.technology/portrait/medium/1144158-1746643399.jpg?lm=1,new
2025,25/26,Brentford,Caoimhín Kelleher,caoimhin kelleher,Goalkeeper,26,https://img.a.transfermarkt.technology/portrait/medium/340918-1708933663.jpg?lm=1,new
2025,25/26,Brentford,Dango Ouattara,dango ouattara,Right Winger,23,https://img.a.transfermarkt.technology/portrait/medium/823231-1737452292.jpg?lm=1,new
2025,25/26,Brentford,Jordan Henderson,jordan henderson,Defensive Midfield,35,https://img.a.transfermarkt.technology/portrait/medium/61651-1662621084.jpg?lm=1,new
2025,25/26,Brentford,Josh Dasilva,josh dasilva,Central Midfield,27,https://img.a.transfermarkt.technology/portrait/medium/340321-1769112312.jpg?lm=1,new
2025,25/26,Brentford,Julian Eyestone,julian eyestone,Goalkeeper,19,https://img.a.transfermarkt.technology/portrait/medium/1008553-1721505368.jpg?lm=1,new
2025,25/26,Brentford,Kaye Furo,kaye furo,Centre-Forward,18,https://img.a.transfermarkt.technology/portrait/medium/1011936-1754510728.jpg?lm=1,new
2025,25/26,Brentford,Michael Kayode,michael kayode,Right-Back,20,https://img.a.transfermarkt.technology/portrait/medium/823486-1725531169.jpg?lm=1,new
2025,25/26,Brentford,Reiss Nelson,reiss nelson,Left Winger,25,https://img.a.transfermarkt.technology/portrait/medium/340325-1667418642.jpg?lm=1,new
2025,25/26,Brentford,Romelle Donovan,romelle donovan,Right Winger,18,https://img.a.transfermarkt.technology/portrait/medium/1091562-1754902556.jpg?lm=1,new
2025,25/26,Brentford,Ellery Balcombe,ellery balcombe,Goalkeeper,25,https://img.a.transfermarkt.technology/portrait/medium/456292-1659706694.jpg?lm=1,returning
2025,25/26,Brentford,Frank Onyeka,frank onyeka,Central Midfield,27,https://img.a.transfermarkt.technology/portrait/medium/421637-1726605377.jpg?lm=1,returning
2025,25/26,Brentford,Jayden Meghoma,jayden meghoma,Left-Back,19,https://img.a.transfermarkt.technology/portrait/medium/954104-1725051533.jpg?lm=1,returning
2025,25/26,Brentford,Mads Roerslev,mads roerslev,Right-Back,26,https://img.a.transfermarkt.technology/portrait/medium/391005-1684772936.jpg?lm=1,returning
2025,25/26,Brentford,Matthew Cox,matthew cox,Goalkeeper,23,https://img.a.transfermarkt.technology/portrait/medium/741236-1754901218.jpg?lm=1,returning
2025,25/26,Brentford,Ryan Trevitt,ryan trevitt,Central Midfield,23,https://img.a.transfermarkt.technology/portrait/medium/874538-1686580996.jpg?lm=1,returning
2025,25/26,Brentford,Yunus Konak,yunus konak,Defensive Midfield,20,https://img.a.transfermarkt.technology/portrait/medium/1141628-1746436952.jpg?lm=1,returning
2025,25/26,Brighton,Bart Verbruggen,bart verbruggen,Goalkeeper,22,https://img.a.transfermarkt.technology/portrait/medium/565093-1716990260.jpg?lm=1,carried
2025,25/26,Brighton,Carlos Baleba,carlos baleba,Defensive Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/973085-1666690662.jpg?lm=1,carried
2025,25/26,Brighton,Danny Welbeck,danny welbeck,Centre-Forward,34,https://img.a.transfermarkt.technology/portrait/medium/67063-1746437656.jpg?lm=1,carried
2025,25/26,Brighton,Diego Gómez,diego gomez,Central Midfield,22,https://img.a.transfermarkt.technology/portrait/medium/996897-1710077684.jpg?lm=1,carried
2025,25/26,Brighton,Ferdi Kadioglu,ferdi kadioglu,Left-Back,25,https://img.a.transfermarkt.technology/portrait/medium/369316-1724792538.jpg?lm=1,carried
2025,25/26,Brighton,Georginio Rutter,georginio rutter,Centre-Forward,23,https://img.a.transfermarkt.technology/portrait/medium/538977-1727785742.jpg?lm=1,carried
2025,25/26,Brighton,Harry Howell,harry howell,,17,,carried
2025,25/26,Brighton,Jack Hinshelwood,jack hinshelwood,Defensive Midfield,20,https://img.a.transfermarkt.technology/portrait/medium/867688-1698353957.jpg?lm=1,carried
2025,25/26,Brighton,James Milner,james milner,Central Midfield,39,https://img.a.transfermarkt.technology/portrait/medium/3333-1662621121.jpg?lm=1,carried
2025,25/26,Brighton,Jan Paul van Hecke,jan paul van hecke,Centre-Back,25,https://img.a.transfermarkt.technology/portrait/medium/576314-1742501220.jpg?lm=1,carried
2025,25/26,Brighton,Joe Knight,joe knight,,19,,carried
2025,25/26,Brighton,Joël Veltman,joel veltman,Right-Back,33,https://img.a.transfermarkt.technology/portrait/medium/111195-1700650522.jpg?lm=1,carried
2025,25/26,Brighton,Kaoru Mitoma,kaoru mitoma,Left Winger,28,https://img.a.transfermarkt.technology/portrait/medium/504849-1731683095.jpg?lm=1,carried
2025,25/26,Brighton,Lewis Dunk,lewis dunk,Centre-Back,33,https://img.a.transfermarkt.technology/portrait/medium/148153-1716297176.jpg?lm=1,carried
2025,25/26,Brighton,Mats Wieffer,mats wieffer,Right-Back,25,https://img.a.transfermarkt.technology/portrait/medium/415381-1779892289.jpg?lm=1,carried
2025,25/26,Brighton,Nehemiah Oriola,nehemiah oriola,,18,,carried
2025,25/26,Brighton,Solly March,solly march,Right Winger,31,https://img.a.transfermarkt.technology/portrait/medium/209212-1682348330.jpeg?lm=1,carried
2025,25/26,Brighton,Yankuba Minteh,yankuba minteh,Right Winger,21,https://img.a.transfermarkt.technology/portrait/medium/1012534-1694774813.jpg?lm=1,carried
2025,25/26,Brighton,Yasin Ayari,yasin ayari,Central Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/667287-1746438362.jpg?lm=1,carried
2025,25/26,Brighton,Charalampos Kostoulas,charalampos kostoulas,Centre-Forward,18,https://img.a.transfermarkt.technology/portrait/medium/1060087-1750779518.jpg?lm=1,new
2025,25/26,Brighton,Diego Coppola,diego coppola,Centre-Back,21,https://img.a.transfermarkt.technology/portrait/medium/660860-1663671800.jpg?lm=1,new
2025,25/26,Brighton,Maxim De Cuyper,maxim de cuyper,Left-Back,24,https://img.a.transfermarkt.technology/portrait/medium/429915-1733899691.jpg?lm=1,new
2025,25/26,Brighton,Olivier Boscagli,olivier boscagli,Centre-Back,27,https://img.a.transfermarkt.technology/portrait/medium/318508-1763637922.jpg?lm=1,new
2025,25/26,Brighton,Pascal Groß,pascal gross,Central Midfield,34,https://img.a.transfermarkt.technology/portrait/medium/82873-1746195832.jpg?lm=1,new
2025,25/26,Brighton,Abdallah Sima,abdallah sima,Left Winger,24,https://img.a.transfermarkt.technology/portrait/medium/776798-1672669896.jpg?lm=1,returning
2025,25/26,Brighton,Amario Cozier-Duberry,amario cozier-duberry,Right Winger,21,https://img.a.transfermarkt.technology/portrait/medium/878150-1709147559.jpg?lm=1,returning
2025,25/26,Brighton,Andrew Moran,andrew moran,Attacking Midfield,22,https://img.a.transfermarkt.technology/portrait/medium/724537-1709113322.jpg?lm=1,returning
2025,25/26,Brighton,Carl Rushworth,carl rushworth,Goalkeeper,24,https://img.a.transfermarkt.technology/portrait/medium/646353-1664348532.jpg?lm=1,returning
2025,25/26,Brighton,Do-young Yoon,do-young yoon,Right Winger,19,https://img.a.transfermarkt.technology/portrait/medium/1015959-1688143416.jpg?lm=1,returning
2025,25/26,Brighton,Eiran Cashin,eiran cashin,Centre-Back,24,https://img.a.transfermarkt.technology/portrait/medium/581330-1699341875.jpg?lm=1,returning
2025,25/26,Brighton,Evan Ferguson,evan ferguson,Centre-Forward,20,https://img.a.transfermarkt.technology/portrait/medium/648046-1681739980.jpg?lm=1,returning
2025,25/26,Brighton,Facundo Buonanotte,facundo buonanotte,Attacking Midfield,21,https://img.a.transfermarkt.technology/portrait/medium/983989-1682588141.jpg?lm=1,returning
2025,25/26,Brighton,Ibrahim Osman,ibrahim osman,Left Winger,21,https://img.a.transfermarkt.technology/portrait/medium/1110406-1697036818.jpg?lm=1,returning
2025,25/26,Brighton,Igor Julio,igor julio,Centre-Back,27,https://img.a.transfermarkt.technology/portrait/medium/380350-1700737326.jpg?lm=1,returning
