squad,comp,comp_code,date,home_away,opponent,gf,ga,score,result,status,event_id
Gent,리그,bel.1,2026-01-30,A,La Louvière,1,1,1-1,D,completed,742716
Gent,리그,bel.1,2026-02-07,H,OH Leuven,1,3,1-3,L,completed,742718
Gent,리그,bel.1,2026-02-14,A,Charleroi,3,2,3-2,W,completed,742732
Gent,리그,bel.1,2026-02-20,H,Cercle Brugge,0,1,0-1,L,completed,742737
Gent,리그,bel.1,2026-03-01,A,Genk,0,3,0-3,L,completed,742745
Gent,리그,bel.1,2026-03-08,H,Mechelen,3,1,3-1,W,completed,742752
Gent,리그,bel.1,2026-03-13,H,Zulte Waregem,2,0,2-0,W,completed,742764
Gent,리그,bel.1,2026-03-22,A,Dender,3,1,3-1,W,completed,742771
Gent,리그,bel.1,2026-04-06,H,Mechelen,1,1,1-1,D,completed,401866268
Gent,리그,bel.1,2026-04-12,A,Anderlecht,1,3,1-3,L,completed,401866275
Gent,리그,bel.1,2026-04-19,H,Sint-Truiden,0,0,0-0,D,completed,401866281
Gent,리그,bel.1,2026-04-22,A,Union SG,0,0,0-0,D,completed,401866289
Gent,리그,bel.1,2026-04-26,H,Club Brugge,0,2,0-2,L,completed,401866295
Gent,리그,bel.1,2026-05-03,A,Mechelen,0,1,0-1,L,completed,401866303
Gent,리그,bel.1,2026-05-10,H,Anderlecht,1,1,1-1,D,completed,401866311
Gent,리그,bel.1,2026-05-16,A,Sint-Truiden,1,1,1-1,D,completed,401866318
Gent,리그,bel.1,2026-05-21,H,Union SG,0,0,0-0,D,completed,401866325
Gent,리그,bel.1,2026-05-24,A,Club Brugge,0,5,0-5,L,completed,401866330
Gent,리그,bel.1,2026-05-31,H,Genk,1,1,1-1,D,completed,401873711
La Louvière,리그,bel.1,2025-07-26,H,Standard Liège,0,2,0-2,L,completed,742537
La Louvière,리그,bel.1,2025-08-02,A,Gent,0,1,0-1,L,completed,742545
La Louvière,리그,bel.1,2025-08-10,H,Charleroi,1,0,1-0,W,completed,742554
La Louvière,리그,bel.1,2025-08-17,A,Sint-Truiden,1,2,1-2,L,completed,742563
La Louvière,리그,bel.1,2025-08-24,H,Union SG,0,0,0-0,D,completed,742572
La Louvière,리그,bel.1,2025-08-30,A,Mechelen,2,3,2-3,L,completed,742575
La Louvière,리그,bel.1,2025-09-13,H,Club Brugge,1,0,1-0,W,completed,742585
La Louvière,리그,bel.1,2025-09-20,A,OH Leuven,2,1,2-1,W,completed,742596
La Louvière,리그,bel.1,2025-09-28,A,Dender,0,0,0-0,D,completed,742599
La Louvière,리그,bel.1,2025-10-04,H,Zulte Waregem,0,0,0-0,D,completed,742612
La Louvière,리그,bel.1,2025-10-18,H,Westerlo,0,0,0-0,D,completed,742617
La Louvière,리그,bel.1,2025-10-26,A,Genk,1,1,1-1,D,completed,742624
La Louvière,리그,bel.1,2025-11-02,H,Cercle Brugge,2,1,2-1,W,completed,742633
La Louvière,리그,bel.1,2025-11-08,A,Antwerp,1,3,1-3,L,completed,742639
La Louvière,리그,bel.1,2025-11-23,H,Anderlecht,0,1,0-1,L,completed,742651
La Louvière,리그,bel.1,2025-11-29,A,Charleroi,0,0,0-0,D,completed,742660
La Louvière,리그,bel.1,2025-12-05,H,Dender,1,2,1-2,L,completed,742664
La Louvière,리그,bel.1,2025-12-13,A,Zulte Waregem,2,2,2-2,D,completed,742677
La Louvière,리그,bel.1,2025-12-20,A,Westerlo,1,2,1-2,L,completed,742680
La Louvière,리그,bel.1,2025-12-27,H,OH Leuven,0,0,0-0,D,completed,742687
La Louvière,리그,bel.1,2026-01-16,A,Club Brugge,3,2,3-2,W,completed,742694
La Louvière,리그,bel.1,2026-01-24,H,Sint-Truiden,1,2,1-2,L,completed,742707
La Louvière,리그,bel.1,2026-01-30,H,Gent,1,1,1-1,D,completed,742716
La Louvière,리그,bel.1,2026-02-08,A,Union SG,1,2,1-2,L,completed,742724
La Louvière,리그,bel.1,2026-02-15,A,Anderlecht,0,0,0-0,D,completed,742728
La Louvière,리그,bel.1,2026-02-22,H,Mechelen,0,2,0-2,L,completed,742741
La Louvière,리그,bel.1,2026-02-27,A,Standard Liège,1,1,1-1,D,completed,742748
La Louvière,리그,bel.1,2026-03-06,H,Antwerp,0,0,0-0,D,completed,742754
La Louvière,리그,bel.1,2026-03-15,A,Cercle Brugge,3,1,3-1,W,completed,742759
La Louvière,리그,bel.1,2026-03-22,H,Genk,5,5,5-5,D,completed,742769
La Louvière,리그,bel.1,2026-04-06,H,Dender,0,1,0-1,L,completed,401866267
La Louvière,리그,bel.1,2026-04-11,A,Cercle Brugge,0,3,0-3,L,completed,401866270
La Louvière,리그,bel.1,2026-04-19,H,Zulte Waregem,0,2,0-2,L,completed,401866284
La Louvière,리그,bel.1,2026-04-26,A,Zulte Waregem,0,4,0-4,L,completed,401866298
La Louvière,리그,bel.1,2026-05-03,A,Dender,1,2,1-2,L,completed,401866306
La Louvière,리그,bel.1,2026-05-09,H,Cercle Brugge,4,1,4-1,W,completed,401866308
Mechelen,리그,bel.1,2025-07-26,A,Zulte Waregem,1,1,1-1,D,completed,742536
Mechelen,리그,bel.1,2025-08-01,H,Club Brugge,2,1,2-1,W,completed,742542
Mechelen,리그,bel.1,2025-08-09,A,Westerlo,1,0,1-0,W,completed,742552
Mechelen,리그,bel.1,2025-08-16,H,Gent,1,1,1-1,D,completed,742560
Mechelen,리그,bel.1,2025-08-24,A,Antwerp,1,2,1-2,L,completed,742570
Mechelen,리그,bel.1,2025-08-30,H,La Louvière,3,2,3-2,W,completed,742575
Mechelen,리그,bel.1,2025-09-12,A,Standard Liège,1,1,1-1,D,completed,742582
Mechelen,리그,bel.1,2025-09-21,H,Cercle Brugge,0,0,0-0,D,completed,742597
Mechelen,리그,bel.1,2025-09-28,A,Charleroi,2,0,2-0,W,completed,742603
Mechelen,리그,bel.1,2025-10-04,H,Sint-Truiden,1,3,1-3,L,completed,742611
Mechelen,리그,bel.1,2025-10-19,A,Dender,3,1,3-1,W,completed,742615
Mechelen,리그,bel.1,2025-10-25,H,OH Leuven,1,1,1-1,D,completed,742627
Mechelen,리그,bel.1,2025-11-01,A,Anderlecht,1,3,1-3,L,completed,742632
Mechelen,리그,bel.1,2025-11-09,H,Union SG,1,1,1-1,D,completed,742644
Mechelen,리그,bel.1,2025-11-23,A,Genk,1,0,1-0,W,completed,742648
Mechelen,리그,bel.1,2025-11-28,H,Standard Liège,0,1,0-1,L,completed,742659
Mechelen,리그,bel.1,2025-12-07,H,Charleroi,1,0,1-0,W,completed,742666
Mechelen,리그,bel.1,2025-12-13,A,Cercle Brugge,3,2,3-2,W,completed,742675
Mechelen,리그,bel.1,2025-12-21,A,Sint-Truiden,0,1,0-1,L,completed,742683
Mechelen,리그,bel.1,2025-12-27,H,Dender,1,1,1-1,D,completed,742688
Mechelen,리그,bel.1,2026-01-17,A,Union SG,0,1,0-1,L,completed,742699
Mechelen,리그,bel.1,2026-01-25,H,Westerlo,1,1,1-1,D,completed,742709
Mechelen,리그,bel.1,2026-02-01,A,OH Leuven,2,2,2-2,D,completed,742712
Mechelen,리그,bel.1,2026-02-08,H,Antwerp,2,0,2-0,W,completed,742721
Mechelen,리그,bel.1,2026-02-13,H,Genk,2,3,2-3,L,completed,742729
Mechelen,리그,bel.1,2026-02-22,A,La Louvière,2,0,2-0,W,completed,742741
Mechelen,리그,bel.1,2026-02-28,H,Zulte Waregem,2,1,2-1,W,completed,742746
Mechelen,리그,bel.1,2026-03-08,A,Gent,1,3,1-3,L,completed,742752
Mechelen,리그,bel.1,2026-03-15,H,Anderlecht,1,0,1-0,W,completed,742763
Mechelen,리그,bel.1,2026-03-22,A,Club Brugge,1,4,1-4,L,completed,742772
Mechelen,리그,bel.1,2026-04-06,A,Gent,1,1,1-1,D,completed,401866268
Mechelen,리그,bel.1,2026-04-12,H,Union SG,0,1,0-1,L,completed,401866273
Mechelen,리그,bel.1,2026-04-18,H,Anderlecht,1,2,1-2,L,completed,401866280
Mechelen,리그,bel.1,2026-04-22,A,Club Brugge,1,6,1-6,L,completed,401866288
Mechelen,리그,bel.1,2026-04-26,H,Sint-Truiden,1,4,1-4,L,completed,401866296
Mechelen,리그,bel.1,2026-05-03,H,Gent,1,0,1-0,W,completed,401866303
Mechelen,리그,bel.1,2026-05-10,A,Union SG,0,3,0-3,L,completed,401866313
Mechelen,리그,bel.1,2026-05-17,A,Anderlecht,2,2,2-2,D,completed,401866319
Mechelen,리그,bel.1,2026-05-21,H,Club Brugge,2,2,2-2,D,completed,401866324
Mechelen,리그,bel.1,2026-05-24,A,Sint-Truiden,0,3,0-3,L,completed,401866331
OH Leuven,리그,bel.1,2025-07-27,H,Charleroi,2,2,2-2,D,completed,742539
OH Leuven,리그,bel.1,2025-08-03,A,Union SG,0,5,0-5,L,completed,742548
OH Leuven,리그,bel.1,2025-08-10,A,Antwerp,1,3,1-3,L,completed,742557
OH Leuven,리그,bel.1,2025-08-15,H,Genk,1,2,1-2,L,completed,742558
OH Leuven,리그,bel.1,2025-08-24,A,Dender,1,0,1-0,W,completed,742573
OH Leuven,리그,bel.1,2025-08-31,H,Standard Liège,1,0,1-0,W,completed,742577
OH Leuven,리그,bel.1,2025-09-13,A,Zulte Waregem,0,2,0-2,L,completed,742583
OH Leuven,리그,bel.1,2025-09-20,H,La Louvière,1,2,1-2,L,completed,742596
OH Leuven,리그,bel.1,2025-09-26,H,Anderlecht,1,1,1-1,D,completed,742600
OH Leuven,리그,bel.1,2025-10-05,A,Westerlo,0,2,0-2,L,completed,742613
OH Leuven,리그,bel.1,2025-10-18,H,Club Brugge,0,1,0-1,L,completed,742614
OH Leuven,리그,bel.1,2025-10-25,A,Mechelen,1,1,1-1,D,completed,742627
OH Leuven,리그,bel.1,2025-11-02,H,Gent,4,0,4-0,W,completed,742630
OH Leuven,리그,bel.1,2025-11-08,A,Cercle Brugge,2,1,2-1,W,completed,742638
OH Leuven,리그,bel.1,2025-11-23,H,Sint-Truiden,1,2,1-2,L,completed,742652
OH Leuven,리그,bel.1,2025-11-30,A,Genk,1,2,1-2,L,completed,742657
OH Leuven,리그,bel.1,2025-12-07,H,Zulte Waregem,1,1,1-1,D,completed,742665
OH Leuven,리그,bel.1,2025-12-12,A,Standard Liège,1,0,1-0,W,completed,742670
OH Leuven,리그,bel.1,2025-12-21,H,Cercle Brugge,0,2,0-2,L,completed,742684
OH Leuven,리그,bel.1,2025-12-27,A,La Louvière,0,0,0-0,D,completed,742687
OH Leuven,리그,bel.1,2026-01-18,A,Sint-Truiden,0,1,0-1,L,completed,742697
OH Leuven,리그,bel.1,2026-01-24,H,Union SG,0,0,0-0,D,completed,742708
OH Leuven,리그,bel.1,2026-02-01,H,Mechelen,2,2,2-2,D,completed,742712
OH Leuven,리그,bel.1,2026-02-07,A,Gent,3,1,3-1,W,completed,742718
OH Leuven,리그,bel.1,2026-02-14,H,Dender,3,2,3-2,W,completed,742730
OH Leuven,리그,bel.1,2026-02-21,A,Club Brugge,1,2,1-2,L,completed,742736
OH Leuven,리그,bel.1,2026-02-28,A,Anderlecht,1,5,1-5,L,completed,742742
OH Leuven,리그,bel.1,2026-03-07,H,Westerlo,0,1,0-1,L,completed,742753
OH Leuven,리그,bel.1,2026-03-14,A,Charleroi,2,0,2-0,W,completed,742762
OH Leuven,리그,bel.1,2026-03-22,H,Antwerp,1,0,1-0,W,completed,742770
OH Leuven,리그,bel.1,2026-04-04,H,Standard Liège,1,3,1-3,L,completed,401866263
OH Leuven,리그,bel.1,2026-04-12,A,Genk,0,0,0-0,D,completed,401866274
OH Leuven,리그,bel.1,2026-04-18,A,Antwerp,0,2,0-2,L,completed,401866277
OH Leuven,리그,bel.1,2026-04-21,H,Westerlo,0,2,0-2,L,completed,401866286
OH Leuven,리그,bel.1,2026-04-25,H,Charleroi,0,2,0-2,L,completed,401866292
OH Leuven,리그,bel.1,2026-05-02,A,Westerlo,3,3,3-3,D,completed,401866300
OH Leuven,리그,bel.1,2026-05-08,A,Standard Liège,1,2,1-2,L,completed,401866307
OH Leuven,리그,bel.1,2026-05-15,H,Antwerp,3,0,3-0,W,completed,401866315
OH Leuven,리그,bel.1,2026-05-19,A,Charleroi,1,1,1-1,D,completed,401866322
OH Leuven,리그,bel.1,2026-05-23,H,Genk,0,2,0-2,L,completed,401866327
Sint-Truiden,리그,bel.1,2025-07-27,H,Gent,3,1,3-1,W,completed,742541
Sint-Truiden,리그,bel.1,2025-08-03,A,Charleroi,1,1,1-1,D,completed,742549
Sint-Truiden,리그,bel.1,2025-08-08,H,Dender,2,0,2-0,W,completed,742550
Sint-Truiden,리그,bel.1,2025-08-17,H,La Louvière,2,1,2-1,W,completed,742563
Sint-Truiden,리그,bel.1,2025-08-23,A,Zulte Waregem,2,0,2-0,W,completed,742568
Sint-Truiden,리그,bel.1,2025-08-29,A,Cercle Brugge,1,1,1-1,D,completed,742574
Sint-Truiden,리그,bel.1,2025-09-14,H,Westerlo,0,3,0-3,L,completed,742589
Sint-Truiden,리그,bel.1,2025-09-21,A,Club Brugge,0,2,0-2,L,completed,742591
Sint-Truiden,리그,bel.1,2025-09-28,H,Genk,1,2,1-2,L,completed,742604
Sint-Truiden,리그,bel.1,2025-10-04,A,Mechelen,3,1,3-1,W,completed,742611
Sint-Truiden,리그,bel.1,2025-10-19,H,Anderlecht,2,2,2-2,D,completed,742621
Sint-Truiden,리그,bel.1,2025-10-26,A,Union SG,0,2,0-2,L,completed,742625
Sint-Truiden,리그,bel.1,2025-11-02,H,Antwerp,1,0,1-0,W,completed,742634
Sint-Truiden,리그,bel.1,2025-11-09,H,Standard Liège,1,0,1-0,W,completed,742643
Sint-Truiden,리그,bel.1,2025-11-23,A,OH Leuven,2,1,2-1,W,completed,742652
Sint-Truiden,리그,bel.1,2025-11-30,A,Gent,2,1,2-1,W,completed,742658
Sint-Truiden,리그,bel.1,2025-12-06,H,Club Brugge,3,2,3-2,W,completed,742663
Sint-Truiden,리그,bel.1,2025-12-13,A,Anderlecht,1,2,1-2,L,completed,742676
Sint-Truiden,리그,bel.1,2025-12-21,H,Mechelen,1,0,1-0,W,completed,742683
Sint-Truiden,리그,bel.1,2025-12-26,A,Standard Liège,2,1,2-1,W,completed,742693
Sint-Truiden,리그,bel.1,2026-01-18,H,OH Leuven,1,0,1-0,W,completed,742697
Sint-Truiden,리그,bel.1,2026-01-24,A,La Louvière,2,1,2-1,W,completed,742707
Sint-Truiden,리그,bel.1,2026-01-31,H,Charleroi,0,2,0-2,L,completed,742715
Sint-Truiden,리그,bel.1,2026-02-06,A,Westerlo,4,0,4-0,W,completed,742723
Sint-Truiden,리그,bel.1,2026-02-15,H,Zulte Waregem,3,2,3-2,W,completed,742731
Sint-Truiden,리그,bel.1,2026-02-21,A,Dender,4,1,4-1,W,completed,742735
Sint-Truiden,리그,bel.1,2026-02-28,A,Antwerp,0,1,0-1,L,completed,742743
Sint-Truiden,리그,bel.1,2026-03-08,H,Cercle Brugge,2,1,2-1,W,completed,742755
Sint-Truiden,리그,bel.1,2026-03-15,A,Genk,0,1,0-1,L,completed,742765
Sint-Truiden,리그,bel.1,2026-03-22,H,Union SG,1,3,1-3,L,completed,742768
Sint-Truiden,리그,bel.1,2026-04-04,A,Union SG,0,1,0-1,L,completed,401866264
Sint-Truiden,리그,bel.1,2026-04-11,H,Club Brugge,1,2,1-2,L,completed,401866272
Sint-Truiden,리그,bel.1,2026-04-19,A,Gent,0,0,0-0,D,completed,401866281
Sint-Truiden,리그,bel.1,2026-04-23,H,Anderlecht,2,0,2-0,W,completed,401866290
Sint-Truiden,리그,bel.1,2026-04-26,A,Mechelen,4,1,4-1,W,completed,401866296
Sint-Truiden,리그,bel.1,2026-05-02,H,Union SG,2,1,2-1,W,completed,401866302
Sint-Truiden,리그,bel.1,2026-05-09,A,Club Brugge,0,2,0-2,L,completed,401866310
Sint-Truiden,리그,bel.1,2026-05-16,H,Gent,1,1,1-1,D,completed,401866318
Sint-Truiden,리그,bel.1,2026-05-21,A,Anderlecht,1,3,1-3,L,completed,401866326
Sint-Truiden,리그,bel.1,2026-05-24,H,Mechelen,3,0,3-0,W,completed,401866331
Standard Liège,리그,bel.1,2025-07-26,A,La Louvière,2,0,2-0,W,completed,742537
Standard Liège,리그,bel.1,2025-08-02,H,Dender,1,1,1-1,D,completed,742544
Standard Liège,리그,bel.1,2025-08-10,H,Genk,2,1,2-1,W,completed,742556
Standard Liège,리그,bel.1,2025-08-16,A,Union SG,0,3,0-3,L,completed,742561
Standard Liège,리그,bel.1,2025-08-23,H,Cercle Brugge,0,3,0-3,L,completed,742567
Standard Liège,리그,bel.1,2025-08-31,A,OH Leuven,0,1,0-1,L,completed,742577
Standard Liège,리그,bel.1,2025-09-12,H,Mechelen,1,1,1-1,D,completed,742582
Standard Liège,리그,bel.1,2025-09-21,A,Westerlo,2,0,2-0,W,completed,742594
Standard Liège,리그,bel.1,2025-09-27,H,Club Brugge,1,2,1-2,L,completed,742602
Standard Liège,리그,bel.1,2025-10-05,A,Anderlecht,0,1,0-1,L,completed,742608
Standard Liège,리그,bel.1,2025-10-20,H,Antwerp,1,0,1-0,W,completed,742620
Standard Liège,리그,bel.1,2025-10-25,A,Gent,0,4,0-4,L,completed,742628
Standard Liège,리그,bel.1,2025-10-31,H,Charleroi,3,1,3-1,W,completed,742635
Standard Liège,리그,bel.1,2025-11-09,A,Sint-Truiden,0,1,0-1,L,completed,742643
Standard Liège,리그,bel.1,2025-11-21,H,Zulte Waregem,0,0,0-0,D,completed,742650
Standard Liège,리그,bel.1,2025-11-28,A,Mechelen,1,0,1-0,W,completed,742659
Standard Liège,리그,bel.1,2025-12-06,A,Cercle Brugge,2,1,2-1,W,completed,742667
Standard Liège,리그,bel.1,2025-12-12,H,OH Leuven,0,1,0-1,L,completed,742670
Standard Liège,리그,bel.1,2025-12-20,A,Dender,1,0,1-0,W,completed,742685
Standard Liège,리그,bel.1,2025-12-26,H,Sint-Truiden,1,2,1-2,L,completed,742693
Standard Liège,리그,bel.1,2026-01-18,A,Charleroi,0,2,0-2,L,completed,742698
Standard Liège,리그,bel.1,2026-01-23,H,Gent,0,4,0-4,L,completed,742706
Standard Liège,리그,bel.1,2026-02-01,H,Anderlecht,2,0,2-0,W,completed,742714
Standard Liège,리그,bel.1,2026-02-08,A,Club Brugge,0,3,0-3,L,completed,742720
Standard Liège,리그,bel.1,2026-02-14,H,Union SG,1,1,1-1,D,completed,742733
Standard Liège,리그,bel.1,2026-02-22,A,Genk,3,0,3-0,W,completed,742734
Standard Liège,리그,bel.1,2026-02-27,H,La Louvière,1,1,1-1,D,completed,742748
Standard Liège,리그,bel.1,2026-03-08,A,Zulte Waregem,1,0,1-0,W,completed,742757
Standard Liège,리그,bel.1,2026-03-15,A,Antwerp,1,1,1-1,D,completed,742758
Standard Liège,리그,bel.1,2026-03-22,H,Westerlo,0,0,0-0,D,completed,742767
Standard Liège,리그,bel.1,2026-04-04,A,OH Leuven,3,1,3-1,W,completed,401866263
Standard Liège,리그,bel.1,2026-04-11,H,Westerlo,1,2,1-2,L,completed,401866271
Standard Liège,리그,bel.1,2026-04-18,A,Charleroi,2,1,2-1,W,completed,401866278
Standard Liège,리그,bel.1,2026-04-21,H,Antwerp,1,2,1-2,L,completed,401866287
Standard Liège,리그,bel.1,2026-04-25,A,Genk,1,1,1-1,D,completed,401866293
Standard Liège,리그,bel.1,2026-05-03,A,Antwerp,5,0,5-0,W,completed,401866304
Standard Liège,리그,bel.1,2026-05-08,H,OH Leuven,2,1,2-1,W,completed,401866307
Standard Liège,리그,bel.1,2026-05-16,H,Genk,0,0,0-0,D,completed,401866317
Standard Liège,리그,bel.1,2026-05-19,A,Westerlo,2,1,2-1,W,completed,401866321
Standard Liège,리그,bel.1,2026-05-23,H,Charleroi,0,2,0-2,L,completed,401866328
Union SG,리그,bel.1,2025-07-25,A,Antwerp,1,1,1-1,D,completed,742534
Union SG,리그,bel.1,2025-08-03,H,OH Leuven,5,0,5-0,W,completed,742548
Union SG,리그,bel.1,2025-08-09,A,Gent,3,2,3-2,W,completed,742553
Union SG,리그,bel.1,2025-08-16,H,Standard Liège,3,0,3-0,W,completed,742561
Union SG,리그,bel.1,2025-08-24,A,La Louvière,0,0,0-0,D,completed,742572
Union SG,리그,bel.1,2025-08-31,H,Anderlecht,2,0,2-0,W,completed,742580
Union SG,리그,bel.1,2025-09-13,A,Dender,1,0,1-0,W,completed,742584
Union SG,챔피언스리그,uefa.champions,2025-09-16,A,PSV Eindhoven,3,1,3-1,W,completed,757654
Union SG,리그,bel.1,2025-09-21,A,Genk,2,1,2-1,W,completed,742590
Union SG,리그,bel.1,2025-09-27,H,Westerlo,2,0,2-0,W,completed,742601
Union SG,챔피언스리그,uefa.champions,2025-10-01,H,Newcastle United,0,4,0-4,L,completed,757681
Union SG,리그,bel.1,2025-10-05,A,Club Brugge,0,1,0-1,L,completed,742606
Union SG,리그,bel.1,2025-10-18,H,Charleroi,3,1,3-1,W,completed,742619
Union SG,챔피언스리그,uefa.champions,2025-10-21,H,Internazionale,0,4,0-4,L,completed,757692
Union SG,리그,bel.1,2025-10-26,H,Sint-Truiden,2,0,2-0,W,completed,742625
Union SG,리그,bel.1,2025-11-01,A,Zulte Waregem,4,1,4-1,W,completed,742637
Union SG,챔피언스리그,uefa.champions,2025-11-04,A,Atlético Madrid,1,3,1-3,L,completed,757711
Union SG,리그,bel.1,2025-11-09,A,Mechelen,1,1,1-1,D,completed,742644
Union SG,리그,bel.1,2025-11-22,H,Cercle Brugge,2,0,2-0,W,completed,742649
Union SG,챔피언스리그,uefa.champions,2025-11-25,A,Galatasaray,1,0,1-0,W,completed,757726
Union SG,리그,bel.1,2025-11-30,A,Anderlecht,0,1,0-1,L,completed,742654
Union SG,리그,bel.1,2025-12-06,H,Gent,1,1,1-1,D,completed,742662
Union SG,챔피언스리그,uefa.champions,2025-12-09,H,Marseille,2,3,2-3,L,completed,757748
Union SG,리그,bel.1,2025-12-14,A,Charleroi,1,1,1-1,D,completed,742671
Union SG,리그,bel.1,2025-12-20,H,Zulte Waregem,2,0,2-0,W,completed,742681
Union SG,리그,bel.1,2025-12-26,A,Cercle Brugge,1,1,1-1,D,completed,742691
Union SG,리그,bel.1,2026-01-17,H,Mechelen,1,0,1-0,W,completed,742699
Union SG,챔피언스리그,uefa.champions,2026-01-21,A,Bayern Munich,0,2,0-2,L,completed,757774
Union SG,리그,bel.1,2026-01-24,A,OH Leuven,0,0,0-0,D,completed,742708
Union SG,챔피언스리그,uefa.champions,2026-01-28,H,Atalanta,1,0,1-0,W,completed,757796
Union SG,리그,bel.1,2026-02-01,H,Club Brugge,1,0,1-0,W,completed,742713
Union SG,리그,bel.1,2026-02-08,H,La Louvière,2,1,2-1,W,completed,742724
Union SG,리그,bel.1,2026-02-14,A,Standard Liège,1,1,1-1,D,completed,742733
Union SG,리그,bel.1,2026-02-21,H,Antwerp,2,1,2-1,W,completed,742740
Union SG,리그,bel.1,2026-03-01,A,Westerlo,0,0,0-0,D,completed,742749
Union SG,리그,bel.1,2026-03-07,H,Genk,2,1,2-1,W,completed,742756
Union SG,리그,bel.1,2026-03-14,H,Dender,2,0,2-0,W,completed,742761
Union SG,리그,bel.1,2026-03-22,A,Sint-Truiden,3,1,3-1,W,completed,742768
Union SG,리그,bel.1,2026-04-04,H,Sint-Truiden,1,0,1-0,W,completed,401866264
Union SG,리그,bel.1,2026-04-12,A,Mechelen,1,0,1-0,W,completed,401866273
Union SG,리그,bel.1,2026-04-19,H,Club Brugge,2,1,2-1,W,completed,401866283
Union SG,리그,bel.1,2026-04-22,H,Gent,0,0,0-0,D,completed,401866289
Union SG,리그,bel.1,2026-04-26,A,Anderlecht,3,1,3-1,W,completed,401866297
Union SG,리그,bel.1,2026-05-02,A,Sint-Truiden,1,2,1-2,L,completed,401866302
Union SG,리그,bel.1,2026-05-10,H,Mechelen,3,0,3-0,W,completed,401866313
Union SG,리그,bel.1,2026-05-17,A,Club Brugge,0,5,0-5,L,completed,401866320
Union SG,리그,bel.1,2026-05-21,A,Gent,0,0,0-0,D,completed,401866325
Union SG,리그,bel.1,2026-05-24,H,Anderlecht,5,1,5-1,W,completed,401866332
Westerlo,리그,bel.1,2025-07-27,A,Anderlecht,2,5,2-5,L,completed,742538
Westerlo,리그,bel.1,2025-08-02,H,Zulte Waregem,3,1,3-1,W,completed,742543
Westerlo,리그,bel.1,2025-08-09,H,Mechelen,0,1,0-1,L,completed,742552
Westerlo,리그,bel.1,2025-08-17,A,Cercle Brugge,1,4,1-4,L,completed,742565
Westerlo,리그,bel.1,2025-08-30,H,Antwerp,2,0,2-0,W,completed,742576
Westerlo,리그,bel.1,2025-09-14,A,Sint-Truiden,3,0,3-0,W,completed,742589
Westerlo,리그,bel.1,2025-09-21,H,Standard Liège,0,2,0-2,L,completed,742594
Westerlo,리그,bel.1,2025-09-24,A,Club Brugge,5,5,5-5,D,completed,742566
Westerlo,리그,bel.1,2025-09-27,A,Union SG,0,2,0-2,L,completed,742601
Westerlo,리그,bel.1,2025-10-05,H,OH Leuven,2,0,2-0,W,completed,742613
Westerlo,리그,bel.1,2025-10-18,A,La Louvière,0,0,0-0,D,completed,742617
Westerlo,리그,bel.1,2025-10-25,H,Dender,1,1,1-1,D,completed,742629
Westerlo,리그,bel.1,2025-11-02,H,Genk,0,1,0-1,L,completed,742636
Westerlo,리그,bel.1,2025-11-08,A,Charleroi,0,2,0-2,L,completed,742642
Westerlo,리그,bel.1,2025-11-22,H,Gent,0,0,0-0,D,completed,742653
Westerlo,리그,bel.1,2025-11-29,A,Dender,2,2,2-2,D,completed,742656
Westerlo,리그,bel.1,2025-12-07,H,Anderlecht,4,0,4-0,W,completed,742669
Westerlo,리그,bel.1,2025-12-14,A,Genk,1,1,1-1,D,completed,742673
Westerlo,리그,bel.1,2025-12-20,H,La Louvière,2,1,2-1,W,completed,742680
Westerlo,리그,bel.1,2025-12-27,A,Gent,0,2,0-2,L,completed,742689
Westerlo,리그,bel.1,2026-01-17,H,Cercle Brugge,0,2,0-2,L,completed,742700
Westerlo,리그,bel.1,2026-01-25,A,Mechelen,1,1,1-1,D,completed,742709
Westerlo,리그,bel.1,2026-01-31,A,Zulte Waregem,1,0,1-0,W,completed,742717
Westerlo,리그,bel.1,2026-02-06,H,Sint-Truiden,0,4,0-4,L,completed,742723
Westerlo,리그,bel.1,2026-02-15,A,Antwerp,2,0,2-0,W,completed,742727
Westerlo,리그,bel.1,2026-02-22,H,Charleroi,2,1,2-1,W,completed,742739
Westerlo,리그,bel.1,2026-03-01,H,Union SG,0,0,0-0,D,completed,742749
Westerlo,리그,bel.1,2026-03-07,A,OH Leuven,1,0,1-0,W,completed,742753
Westerlo,리그,bel.1,2026-03-14,H,Club Brugge,1,2,1-2,L,completed,742760
Westerlo,리그,bel.1,2026-03-22,A,Standard Liège,0,0,0-0,D,completed,742767
Westerlo,리그,bel.1,2026-04-05,H,Charleroi,2,0,2-0,W,completed,401866265
Westerlo,리그,bel.1,2026-04-11,A,Standard Liège,2,1,2-1,W,completed,401866271
Westerlo,리그,bel.1,2026-04-18,H,Genk,1,2,1-2,L,completed,401866279
Westerlo,리그,bel.1,2026-04-21,A,OH Leuven,2,0,2-0,W,completed,401866286
Westerlo,리그,bel.1,2026-04-25,H,Antwerp,2,4,2-4,L,completed,401866294
Westerlo,리그,bel.1,2026-05-02,H,OH Leuven,3,3,3-3,D,completed,401866300
Westerlo,리그,bel.1,2026-05-10,A,Genk,0,3,0-3,L,completed,401866314
Westerlo,리그,bel.1,2026-05-16,A,Charleroi,1,0,1-0,W,completed,401866316
Westerlo,리그,bel.1,2026-05-19,H,Standard Liège,1,2,1-2,L,completed,401866321
