squad,player,tm_player_id,season,games_missed,spells,days_out,injuries,spells_json,last_checked
Excelsior,Gyan de Regt,747243,25/26,0,0,0,,[],2026-08-24
Excelsior,Ilias Bronkhorst,491292,25/26,0,0,0,,[],2026-08-24
Excelsior,Irakli Yegoian,806245,25/26,0,0,0,,[],2026-08-24
Excelsior,Lennard Hartjes,595238,25/26,0,0,0,,[],2026-08-24
Excelsior,Mike van Duinen,183397,25/26,0,0,0,,[],2026-08-24
Excelsior,Nesto Groen,775044,25/26,0,0,0,,[],2026-08-24
Excelsior,Noah Naujoks,578544,25/26,0,0,0,,[],2026-08-24
Excelsior,Nolan Martens,720189,25/26,0,0,0,,[],2026-08-24
Excelsior,Rick Meissen,596178,25/26,0,0,0,,[],2026-08-24
Excelsior,Simon Janssen,457092,25/26,0,0,0,,[],2026-08-24
Excelsior,Stan Henderikx,675981,25/26,0,0,0,,[],2026-08-24
Excelsior,Stefan Mitrović,726526,25/26,0,0,0,,[],2026-08-24
Excelsior,Stijn Middendorp,1299824,25/26,0,0,0,,[],2026-08-24
Excelsior,Szymon Włodarczyk,554282,25/26,0,0,0,,[],2026-08-24
Excelsior,Tijmen Holla,1088035,25/26,0,0,0,,[],2026-08-24
Excelsior,Yoon Doyong,1015959,25/26,0,0,0,,[],2026-08-24
Feyenoord,Jakub Moder,384461,25/26,0,0,0,,[],2026-08-24
Feyenoord,Malcolm Jeng,1126894,25/26,0,0,0,,[],2026-08-24
Feyenoord,Shaqueel Van Persie,517811,25/26,0,0,0,,[],2026-08-24
Feyenoord,Givairo Read,997903,25/26,0,0,0,,[],2026-08-24
Feyenoord,Hwang In-beom,365394,25/26,0,0,0,,[],2026-08-24
Feyenoord,Sem Steijn,593519,25/26,0,0,0,,[],2026-08-24
Feyenoord,Bart Nieuwkoop,257987,25/26,0,0,0,,[],2026-08-24
Feyenoord,Gijs Smal,374212,25/26,0,0,0,,[],2026-08-24
Feyenoord,Leo Sauer,710886,25/26,0,0,0,,[],2026-08-24
Feyenoord,Gaoussou Diarra,1233996,25/26,0,0,0,,[],2026-08-24
Feyenoord,Cyle Larin,343463,25/26,0,0,0,,[],2026-08-24
Feyenoord,Jerry St. Juste,288253,25/26,0,0,0,,[],2026-08-24
Feyenoord,Jordy Bos,855731,25/26,0,0,0,,[],2026-08-24
Feyenoord,Jaden Slory,727480,25/26,0,0,0,,[],2026-08-24
Feyenoord,Jivayno Zinhagel,1242183,25/26,0,0,0,,[],2026-08-24
Feyenoord,Quinten Timber,420213,25/26,0,0,0,,[],2026-08-24
Feyenoord,Anel Ahmedhodžić,377468,25/26,0,0,0,,[],2026-08-24
Feyenoord,Steven Benda,381469,25/26,0,0,0,,[],2026-08-24
Feyenoord,Tsuyoshi Watanabe,598791,25/26,0,0,0,,[],2026-08-24
Feyenoord,Ayase Ueda,589128,25/26,0,0,0,,[],2026-08-24
Feyenoord,Jordan Lotomba,313094,25/26,0,0,0,,[],2026-08-24
Feyenoord,Oussama Targhalline,667965,25/26,0,0,0,,[],2026-08-24
Feyenoord,Anis Hadj Moussa,917911,25/26,0,0,0,,[],2026-08-24
Feyenoord,Thijs Kraaijeveld,987370,25/26,0,0,0,,[],2026-08-24
Feyenoord,Gonçalo Borges,479649,25/26,0,0,0,,[],2026-08-24
Feyenoord,Aymen Sliti,775257,25/26,0,0,0,,[],2026-08-24
Feyenoord,Ayoub Ouarghi,1075392,25/26,0,0,0,,[],2026-08-24
Feyenoord,Casper Tengstedt,464598,25/26,0,0,0,,[],2026-08-24
Feyenoord,Gernot Trauner,59145,25/26,0,0,0,,[],2026-08-24
Feyenoord,Illai Grootfaam,1379545,25/26,0,0,0,,[],2026-08-24
Feyenoord,Jan Plug,745625,25/26,0,0,0,,[],2026-08-24
Feyenoord,Luciano Valente,601495,25/26,0,0,0,,[],2026-08-24
Feyenoord,Mats Deijl,369554,25/26,0,0,0,,[],2026-08-24
Feyenoord,Raheem Sterling,134425,25/26,0,0,0,,[],2026-08-24
Feyenoord,Timon Wellenreuther,196829,25/26,0,0,0,,[],2026-08-24
Feyenoord,Tobias Elshout Van Den,1087982,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Samuel Bastien,289510,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Justin Lonwijk,357917,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Luka Tunjić,915445,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Syb Van Ottele,485586,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Mattijs Branderhorst,205128,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Jasper Dahlhaus,576682,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Alen Halilović,226074,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Edouard Michut,659521,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Lance Duijvestijn,378316,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Yassin Oukili,566911,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Kaj Sierhuis,315283,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Mohammed Ihattaren,503638,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Shawn Adewoye,358021,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Justin Hubner,678641,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Luuk Koopmans,235108,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Paul Gladon,180843,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Dimitris Limnios,324344,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Hasip Korkmazyürek,835546,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Houboulang Mendes,442552,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Ivo Pinto,82281,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Iván Márquez,296227,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Kristoffer Peterson,186704,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Makan Aiko,813152,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Marko Kerkez,938431,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Moussa Gbemou,1161423,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Neraysho Kasanwirjo,503640,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Philip Brittijn,900072,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Ryan Fosso,620832,25/26,0,0,0,,[],2026-08-24
Fortuna Sittard,Tristan Schenkhuizen,1135967,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Gerrit Nauber,85904,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Robbin Weijenberg,690665,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Søren Tengstedt,541601,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Eus Waayers,921306,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Jaden Slory,727480,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Jakob Breum,657957,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Dean James,529223,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Calvin Twigt,612758,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Mathis Suray,422760,25/26,0,0,0,,[],2026-08-24
Go Ahead Eagles,Alfons Sampsted,332530,25/26,0,0,0,,[],2026-08-24
