detected_at,squad,player,norm_key,tm_id,joined_date,contract_until,contract_signal,tm_photo,source
2026-07-03T08:32:09,Oviedo,Santiago Colombatto,santiago colombatto,395122,2023-08-25,2023-08-25,,https://img.a.transfermarkt.technology/portrait/medium/395122-1698158499.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Leander Dendoncker,leander dendoncker,168157,2025-08-19,2025-08-19,,https://img.a.transfermarkt.technology/portrait/medium/168157-1662059450.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Alberto Reina,alberto reina,603696,2025-07-06,2025-07-06,,https://img.a.transfermarkt.technology/portrait/medium/603696-1712568514.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Kwasi Sibo,kwasi sibo,538006,2024-07-04,2024-07-04,,https://img.a.transfermarkt.technology/portrait/medium/538006-1780562080.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Santi Cazorla,santi cazorla,15799,2023-08-16,2023-08-16,,https://img.a.transfermarkt.technology/portrait/medium/15799-1758548452.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Diego Menéndez,diego menendez,1065837,,,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Cheli Pereda,cheli pereda,1065836,,,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Luka Ilic,luka ilic,429790,2025-07-18,2025-07-18,,https://img.a.transfermarkt.technology/portrait/medium/429790-1725631828.JPG?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Pablo Agudín,pablo agudin,1081496,,,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Álex Cardero,alex cardero,719737,2023-07-01,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/719737-1750860685.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Thiago Fernández,thiago fernandez,1127730,2026-01-22,2026-01-22,,https://img.a.transfermarkt.technology/portrait/medium/1127730-1720647640.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Ilyas Chaira,ilyas chaira,593412,2025-07-11,2025-07-11,,https://img.a.transfermarkt.technology/portrait/medium/593412-1712568424.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Josip Brekalo,josip brekalo,293169,2025-08-21,2025-08-21,,https://img.a.transfermarkt.technology/portrait/medium/293169-1695027309.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Brandon Dominguès,brandon domingues,804708,2025-07-01,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/804708-1632762761.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Ovie Ejaria,ovie ejaria,337284,2025-08-13,2025-08-13,,https://img.a.transfermarkt.technology/portrait/medium/337284-1469781570.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Borja Sánchez,borja sanchez,217155,2019-07-01,2019-07-01,,https://img.a.transfermarkt.technology/portrait/medium/217155-1771440862.png?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Haissem Hassan,haissem hassan,620164,2024-08-11,2024-08-11,,https://img.a.transfermarkt.technology/portrait/medium/620164-1765280596.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Lamine Gueye,lamine gueye,1118685,,,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Federico Viñas,federico vinas,578419,2024-08-28,2024-08-28,,https://img.a.transfermarkt.technology/portrait/medium/578419-1763542136.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Thiago Borbas,thiago borbas,743951,2026-01-02,2026-01-02,,https://img.a.transfermarkt.technology/portrait/medium/743951-1649428213.JPG?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Álex Forés,alex fores,709380,2025-07-24,2025-07-24,,https://img.a.transfermarkt.technology/portrait/medium/709380-1715846218.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:09,Oviedo,Salomón Rondón,salomon rondon,80197,2025-07-03,2025-07-03,,https://img.a.transfermarkt.technology/portrait/medium/80197-1719230840.jpg?lm=1,https://www.transfermarkt.com/real-oviedo/kader/verein/2497/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Augusto Batalla,augusto batalla,275218,2025-07-01,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/275218-1775761484.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Dani Cárdenas,dani cardenas,397676,2023-08-18,2023-08-18,,https://img.a.transfermarkt.technology/portrait/medium/397676-1663571879.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Juanpe Gil,juanpe gil,708370,,,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Adrián Molina,adrian molina,1322790,,,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Nobel Mendy,nobel mendy,1034853,2026-07-01,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/1034853-1736244947.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Abdul Mumin,abdul mumin,451801,2022-09-01,2022-09-01,,https://img.a.transfermarkt.technology/portrait/medium/451801-1776270192.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Luiz Felipe,luiz felipe,457931,2025-07-07,2025-07-07,,https://img.a.transfermarkt.technology/portrait/medium/457931-1595857216.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Jozhua Vertrouwd,jozhua vertrouwd,765467,2026-07-01,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/765467-1691072211.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Florian Lejeune,florian lejeune,127108,2023-07-28,2023-07-28,,https://img.a.transfermarkt.technology/portrait/medium/127108-1496825998.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Pelayo Fernández,pelayo fernandez,692208,2024-07-02,2024-07-02,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Sergio Lozano,sergio lozano,1384902,,,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Pep Chavarría,pep chavarria,596122,2022-08-31,2022-08-31,,https://img.a.transfermarkt.technology/portrait/medium/596122-1744713547.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Alfonso Espino,alfonso espino,311044,2023-07-17,2023-07-17,,https://img.a.transfermarkt.technology/portrait/medium/311044-1635328827.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Andrei Rațiu,andrei ratiu,527966,2023-08-26,2023-08-26,,https://img.a.transfermarkt.technology/portrait/medium/527966-1765462531.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Iván Balliu,ivan balliu,85295,2021-07-14,2021-07-14,,https://img.a.transfermarkt.technology/portrait/medium/85295-1688119678.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Marco de las Sías,marco de las sias,948254,,,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Gerard Gumbau,gerard gumbau,268670,2025-07-16,2025-07-16,,https://img.a.transfermarkt.technology/portrait/medium/268670-1499871303.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Pedro Díaz,pedro diaz,363057,2024-08-05,2024-08-05,,https://img.a.transfermarkt.technology/portrait/medium/363057-1664207844.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Unai López,unai lopez,192009,2022-07-01,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/192009-1726662500.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Óscar Valentín,oscar valentin,517753,2019-07-01,2019-07-01,,https://img.a.transfermarkt.technology/portrait/medium/517753-1765909833.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
2026-07-03T08:32:14,Rayo Vallecano,Pathé Ciss,pathe ciss,525578,2021-07-28,2021-07-28,,https://img.a.transfermarkt.technology/portrait/medium/525578-1775761248.jpg?lm=1,https://www.transfermarkt.com/rayo-vallecano/kader/verein/367/saison_id/2025/plus/1
