sofascore_id,player,squad,norm_key,rating,appearances,matchesStarted,minutesPlayed,goals,expectedGoals,assists,expectedAssists,bigChancesCreated,bigChancesMissed,totalShots,shotsOnTarget,goalConversionPercentage,accuratePasses,totalPasses,accuratePassesPercentage,accurateLongBalls,totalLongBalls,accurateLongBallsPercentage,keyPasses,accurateFinalThirdPasses,accurateChippedPasses,totalChippedPasses,successfulDribbles,totalContest,successfulDribblesPercentage,totalCross,accurateCrosses,accurateCrossesPercentage,touches,possessionLost,possessionWonAttThird,ballRecovery,dispossessed,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialLost,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,tackles,tacklesWon,tacklesWonPercentage,interceptions,clearances,blockedShots,outfielderBlocks,errorLeadToGoal,errorLeadToShot,dribbledPast,fouls,wasFouled,yellowCards,redCards,saves,savesCaught,savesParried,cleanSheet,goalsConceded,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyFaced,penaltySave
1400650,Lewis Miley,Newcastle United,lewis miley,6.91,23,15,1494,1,1.34,4,2.11,3,2,12,4,8.33,754,840,89.76,21,34,61.76,15,192,22,31,12,14,85.71,42,6,14.29,1121,158,2,69,9,44,61.11,45,17,72.58,89,66.42,29,18,62.07,20,34,4,3,0,2,12,5,4,0,0,0,0,0,2,22,0,0,17,5,0,0,0,0,0,0,0
803174,Antonee Robinson,Fulham,antonee robinson,6.85,22,17,1492,1,1.07,0,1.57,1,0,6,1,16.67,640,800,80.0,33,76,43.42,22,182,25,52,12,21,57.14,77,14,18.18,1292,306,1,98,7,69,56.56,18,12,60.0,87,57.24,48,30,62.5,29,55,4,3,0,1,23,15,9,5,0,0,0,0,4,19,0,0,17,2,0,0,0,0,0,0,0
975937,Jacob Ramsey,Newcastle United,jacob ramsey,6.69,28,15,1465,2,1.19,3,1.43,2,1,16,4,12.5,635,707,89.82,16,23,69.57,22,206,5,10,15,30,50.0,9,4,44.44,917,128,11,85,13,70,56.91,9,12,42.86,79,54.86,41,22,53.66,9,10,6,4,0,1,13,16,14,3,1,0,0,0,1,30,0,0,25,5,0,0,0,0,0,0,0
1397168,Patrick Dorgu,Manchester Utd,patrick dorgu,6.94,26,15,1461,4,2.35,4,1.85,6,3,26,12,15.38,384,505,76.04,7,19,36.84,27,133,9,26,11,39,28.21,57,15,26.32,979,272,3,77,22,105,54.69,44,38,53.66,149,54.38,48,31,64.58,15,32,5,3,0,0,16,23,47,5,0,0,0,0,2,20,0,0,19,1,0,0,0,0,0,0,0
786186,Hwang Hee-chan,Wolves,hwang hee-chan,6.58,26,18,1461,2,2.39,2,1.58,3,2,19,6,10.53,285,378,75.4,13,22,59.09,15,99,10,23,9,25,36.0,19,3,15.79,605,182,6,57,11,37,38.14,6,14,30.0,43,36.75,10,4,40.0,13,16,4,0,2,1,6,28,18,5,0,0,0,0,0,29,0,0,26,3,0,0,0,0,0,0,0
814873,Vitaly Janelt,Brentford,vitaly janelt,6.96,25,15,1449,1,0.91,4,2.27,7,1,12,3,8.33,708,811,87.3,43,85,50.59,21,165,43,74,5,11,45.45,61,19,31.15,1081,172,6,85,6,43,45.74,23,15,60.53,66,50.0,27,16,59.26,30,34,3,8,1,0,20,20,13,8,0,0,0,0,4,21,0,0,19,2,0,0,0,0,0,0,0
997152,Maxim De Cuyper,Brighton,maxim de cuyper,6.86,30,17,1443,2,1.82,3,4.13,9,1,13,6,15.38,583,692,84.25,13,41,31.71,33,135,19,46,7,17,41.18,81,36,44.44,1022,203,9,68,5,51,52.58,10,21,32.26,61,47.66,23,12,52.17,12,28,4,2,0,1,14,18,21,2,0,0,0,0,0,23,0,0,16,7,0,0,0,0,0,0,0
871290,Lucas Perri,Leeds United,lucas perri,6.59,16,16,1440,0,,0,0.03,0,0,0,0,0.0,299,558,53.58,93,351,26.5,0,23,21,36,0,0,0.0,0,0,0.0,700,274,0,100,0,2,66.67,5,2,71.43,7,70.0,0,0,0.0,0,16,0,0,0,0,0,1,3,2,0,38,0,8,3,29,29,8,28,1,6,3,3,9,0,4,0
987734,Tolu Arokodare,Wolves,tolu arokodare,6.57,33,13,1438,3,5.46,1,0.45,1,11,47,16,6.38,163,270,60.37,1,7,14.29,12,57,3,5,18,32,56.25,0,0,0.0,599,225,8,26,22,42,44.68,99,92,51.83,141,49.47,7,5,71.43,5,43,9,2,0,0,1,17,17,1,0,0,0,0,1,28,0,0,24,4,0,0,0,0,0,0,0
1194333,Abdukodir Khusanov,Manchester City,abdukodir khusanov,6.94,21,15,1429,0,0.68,0,0.57,0,1,7,1,0.0,991,1080,91.76,41,79,51.9,6,130,22,41,7,9,77.78,3,1,33.33,1304,116,2,75,2,40,65.57,15,15,50.0,55,60.44,27,20,74.07,33,56,0,9,0,1,3,14,6,2,0,0,0,0,5,13,0,0,12,1,0,0,0,0,0,0,0
