player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,xg_p90,npxg_p90,xa_p90,kp_p90,shots_p90,xg_chain_p90,goals,assists,gk_save_pct,gk_cs_pct,team_goals_against,team_ga_per_game,team_defense_score,team_goals_for,team_gf_per_game,team_attack_score,ss_rating,pass_pct,long_ball_pct,cross_acc_pct,dribble_success_pct,tackles_won_pct,aerial_won_pct,ground_duels_won_pct,total_duels_won_pct,key_passes_per90,big_chances_created_per90,clearances_per90,blocked_shots_per90,outfielder_blocks_per90,interceptions_per90_ss,recoveries_per90,aerial_won_per90,tackles_won_per90_ss,ground_duels_won_per90,errors_per90,possession_won_att_per90,successful_dribbles_per90,final_third_passes_per90,gk_saves_per90,gk_clean_sheets,gk_high_claims_per90,gk_runs_out_per90,gk_punches_per90,gk_crosses_not_claimed,ss_appearances,ss_minutes,nationality,tm_position,tm_photo,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal
Quentin Benaets,Charleroi,FW,21,7,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,100000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,50,1.25,0.4509283819628648,50,1.25,0.2750491159135559,6.7,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,Belgium,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/738770-1672602780.jpg?lm=1,quentin benaets,,,,,
Raymond Asante,Charleroi,FW,21,19,0.0,0.0,9.47,4.74,10.0,0.0,5.0,0.0,10.0,0.0,200000.0,0,0.0,0.0,0.0,9.47,0,0,0,,,50,1.25,0.4509283819628648,50,1.25,0.2750491159135559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghana,Second Striker,https://img.a.transfermarkt.technology/portrait/medium/1051609-1732867266.jpg?lm=1,raymond asante,,,,,
Vetle Dragsnes,Charleroi,DF,31,94,0.96,0.0,2.87,2.87,8.0,1.0,2.0,0.0,1.0,2.0,500000.0,0,0.96,0.0,0.0,2.87,0,1,0,,,50,1.25,0.4509283819628648,50,1.25,0.2750491159135559,7.1,80.0,33.33,0.0,0.0,100.0,100.0,50.0,62.5,0.0,0.0,2.6732673267326734,0.0,0.8910891089108911,0.0,0.8910891089108911,1.7821782178217822,1.7821782178217822,2.6732673267326734,0.0,0.0,0.0,9.801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,Norway,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/320046-1693406841.jpg?lm=1,vetle dragsnes,,,,,
Yassine Khalifi,Charleroi,MF,19,627,0.0,0.14,0.43,0.0,0.286,1.714,1.714,0.714,2.0,0.0,1300000.0,0,0.0,0.14,0.42,0.43,0,0,1,,,50,1.25,0.4509283819628648,50,1.25,0.2750491159135559,6.82,90.36,76.47,0.0,83.33,73.33,50.0,75.56,70.91,0.864,0.0,1.44,0.0,0.144,2.016,7.056,0.72,1.584,4.896,0.288,0.576,0.72,10.944,0.0,2.0,0.0,0.0,0.0,0.0,20.0,625.0,Morocco,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/869462-1753700178.jpg?lm=1,yassine khalifi,2027-06-30,869462,2026-07-07T15:51:08,2025-07-14,
Yassine Titraoui,Charleroi,MF,22,2900,0.16,0.03,1.64,0.62,1.273,1.273,1.025,0.714,1.18,0.093,7000000.0,0,0.16,0.03,0.09,1.64,0,5,1,,,50,1.25,0.4509283819628648,50,1.25,0.2750491159135559,7.23,85.03,68.54,21.95,57.78,58.62,44.44,56.42,54.37,0.9607438016528926,0.1239669421487603,1.3326446280991735,0.371900826446281,0.3099173553719008,1.3326446280991735,6.0123966942148765,0.6198347107438017,1.0537190082644627,3.81198347107438,0.0,0.371900826446281,0.8057851239669421,12.985537190082646,0.0,6.0,0.0,0.0,0.0,0.0,35.0,2904.0,Algeria,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/748445-1780325822.jpg?lm=1,yassine titraoui,2027-06-30,748445,2026-07-07T15:51:08,2024-07-12,
Yoann Cissé,Charleroi,MF,20,29,0.0,0.0,6.21,3.1,13.333,0.0,0.0,0.0,3.333,0.0,200000.0,0,0.0,0.0,0.0,6.21,0,0,0,,,50,1.25,0.4509283819628648,50,1.25,0.2750491159135559,6.7,73.91,100.0,50.0,0.0,0.0,0.0,33.33,33.33,4.864864864864865,0.0,0.0,0.0,0.0,2.4324324324324325,2.4324324324324325,0.0,0.0,2.4324324324324325,0.0,0.0,0.0,21.89189189189189,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,France,Left Midfield,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,yoann cisse,,,,,
Žan Rogelj,Charleroi,"MF,DF",25,151,0.0,0.0,0.0,0.0,2.941,0.0,1.765,0.0,0.588,0.0,700000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,50,1.25,0.4509283819628648,50,1.25,0.2750491159135559,6.8,80.0,66.67,20.0,50.0,50.0,50.0,66.67,62.5,0.5921052631578947,0.0,1.7763157894736843,0.0,0.5921052631578947,0.0,2.960526315789474,0.5921052631578947,0.5921052631578947,2.3684210526315788,0.0,0.0,0.5921052631578947,6.5131578947368425,0.0,0.0,0.0,0.0,0.0,0.0,2.0,152.0,Slovenia,Right Midfield,https://img.a.transfermarkt.technology/portrait/medium/371861-1767371630.png?lm=1,zan rogelj,,,,,
Aleksandar Stanković,Club Brugge,MF,19,3071,0.18,0.06,2.17,0.73,0.88,1.261,0.674,0.85,0.85,0.0,32000000.0,0,0.18,0.06,0.18,2.17,0,6,2,,,45,1.125,0.570291777188329,91,2.275,1.0,7.09,86.46,56.44,17.24,57.14,56.41,56.57,51.72,53.69,0.9655396618985695,0.1755526657997399,2.8381014304291288,0.8485045513654096,0.4973992197659297,1.2581274382314696,4.622886866059818,1.6384915474642392,0.6436931079323798,2.194408322496749,0.0,0.6144343302990898,0.2340702210663199,11.703511053315996,0.0,7.0,0.0,0.0,0.0,0.0,39.0,3076.0,Serbia,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/780136-1770972635.jpg?lm=1,aleksandar stankovic,,,,,
Argus Vanden Driessche,Club Brugge,GK,18,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,45,1.125,0.570291777188329,91,2.275,1.0,6.6,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,Belgium,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/1122795-1729176819.jpg?lm=1,argus vanden driessche,,,,,
Bjorn Meijer,Club Brugge,DF,22,1033,0.09,0.09,1.22,0.35,3.304,1.13,0.609,0.609,0.783,0.348,3000000.0,0,0.09,0.09,0.27,1.22,0,1,1,,,45,1.125,0.570291777188329,91,2.275,1.0,6.88,81.8,52.5,38.46,45.0,60.0,64.1,55.0,58.59,1.6426512968299711,0.5187319884726225,3.2853025936599423,0.4322766570605187,0.345821325648415,1.2103746397694524,2.680115273775216,2.161383285302594,0.7780979827089337,2.8530259365994235,0.0,0.0864553314121037,0.7780979827089337,12.363112391930835,0.0,3.0,0.0,0.0,0.0,0.0,27.0,1041.0,Netherlands,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/594227-1673726046.jpg?lm=1,bjorn meijer,2027-06-30,594227,2026-07-07T15:50:34,2022-07-01,
Brandon Mechele,Club Brugge,DF,32,3433,0.13,0.05,0.89,0.37,0.131,1.181,1.155,0.971,0.551,0.052,2800000.0,0,0.13,0.05,0.15,0.89,0,5,2,,,45,1.125,0.570291777188329,91,2.275,1.0,7.29,92.25,59.45,0.0,83.33,55.84,62.25,64.97,63.43,0.5764192139737991,0.0786026200873362,3.9039301310043673,0.1572052401746725,0.943231441048035,1.1528384279475985,4.192139737991266,3.327510917030568,1.1266375545851528,2.6724890829694323,0.0524017467248908,0.0524017467248908,0.131004366812227,8.043668122270743,0.0,12.0,0.0,0.0,0.0,0.0,39.0,3435.0,Belgium,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/236168-1704874625.jpg?lm=1,brandon mechele,2028-06-30,236168,2026-07-07T15:50:34,2013-07-01,
Carlos Forbs,Club Brugge,MF,21,2794,0.26,0.26,1.84,0.68,3.0,0.516,0.806,0.839,0.871,0.29,20000000.0,0,0.26,0.26,0.78,1.84,0,8,8,,,45,1.125,0.570291777188329,91,2.275,1.0,7.17,80.8,34.38,32.65,42.28,70.0,12.5,46.64,43.68,1.949573863636364,0.2876420454545454,0.8309659090909092,0.7670454545454546,0.0319602272727272,0.5752840909090909,3.036221590909091,0.0958806818181818,0.8948863636363636,3.7713068181818175,0.0,0.4154829545454546,1.6619318181818183,17.066761363636363,0.0,2.0,0.0,0.0,0.0,0.0,37.0,2816.0,Portugal,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/742451-1721657852.jpg?lm=1,carlos forbs,2029-06-30,742451,2026-07-07T15:50:34,2025-07-17,
Christos Tzolis,Club Brugge,"MF,FW",23,3068,0.41,0.67,3.61,1.29,8.152,0.264,0.557,0.909,1.76,0.147,40000000.0,0,0.41,0.67,2.01,3.61,0,14,23,,,45,1.125,0.570291777188329,91,2.275,1.0,7.71,79.39,66.2,33.92,50.63,62.07,42.65,51.63,49.68,3.955078125,0.732421875,0.966796875,0.966796875,0.05859375,0.322265625,3.8671875,0.849609375,0.52734375,3.720703125,0.05859375,0.791015625,1.171875,16.9921875,0.0,10.0,0.0,0.0,0.0,0.0,36.0,3072.0,Greece,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/451677-1754510866.jpg?lm=1,christos tzolis,2029-06-30,451677,2026-07-07T15:50:34,2024-07-04,
Cisse Sandra,Club Brugge,"MF,FW",21,595,0.15,0.15,2.27,0.61,0.606,0.909,0.758,1.97,0.152,0.152,2000000.0,0,0.15,0.15,0.4499999999999999,2.27,0,1,1,,,45,1.125,0.570291777188329,91,2.275,1.0,6.71,85.34,66.67,0.0,22.22,50.0,75.0,24.44,37.7,1.480263157894737,0.2960526315789473,1.7763157894736843,0.8881578947368421,0.2960526315789473,1.0361842105263157,3.108552631578948,1.7763157894736843,0.5921052631578947,1.6282894736842106,0.0,0.2960526315789473,0.2960526315789473,9.917763157894736,0.0,3.0,0.0,0.0,0.0,0.0,16.0,608.0,Belgium,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/632088-1745075831.jpg?lm=1,cisse sandra,2027-06-30,632088,2026-07-07T15:50:34,2021-01-15,
Dani van den Heuvel,Club Brugge,GK,22,764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0,0.0,0.0,0.0,0.0,0,0,0,64.7,25.0,45,1.125,0.570291777188329,91,2.275,1.0,6.68,75.26,33.96,0.0,0.0,0.0,50.0,100.0,75.0,0.0,0.0,0.9424083769633508,0.0,0.0,0.0,6.361256544502618,0.1178010471204188,0.0,0.2356020942408377,0.1178010471204188,0.0,0.0,0.5890052356020943,2.5916230366492146,2.0,0.1178010471204188,0.2356020942408377,0.3534031413612565,0.0,10.0,764.0,Netherlands,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/559320-1754511080.jpg?lm=1,dani van den heuvel,,,,,
Félix Lemaréchal,Club Brugge,MF,21,69,0.0,0.0,1.3,1.3,3.75,0.0,3.75,1.25,2.5,0.0,6000000.0,0,0.0,0.0,0.0,1.3,0,0,0,,,45,1.125,0.570291777188329,91,2.275,1.0,6.45,79.07,0.0,0.0,0.0,50.0,0.0,46.15,46.15,0.0,0.0,0.0,0.0,0.0,0.0,6.521739130434782,0.0,2.608695652173913,7.826086956521738,0.0,0.0,0.0,18.26086956521739,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.0,France,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/659518-1732576183.png?lm=1,felix lemarechal,2029-06-30,659518,2026-07-07T15:50:34,2026-01-24,
Gustaf Nilsson,Club Brugge,FW,28,46,0.0,0.0,5.87,1.96,0.0,0.0,0.0,14.0,0.0,0.0,1800000.0,0,0.0,0.0,0.0,5.87,0,0,0,,,45,1.125,0.570291777188329,91,2.275,1.0,6.44,55.56,0.0,0.0,0.0,0.0,71.43,11.11,37.5,0.0,0.0,1.5517241379310345,1.5517241379310345,0.0,0.0,4.655172413793103,7.758620689655172,0.0,1.5517241379310345,0.0,1.5517241379310345,0.0,9.310344827586206,0.0,0.0,0.0,0.0,0.0,0.0,7.0,58.0,Sweden,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/320440-1754511265.jpg?lm=1,gustaf nilsson,2028-06-30,320440,2026-07-07T15:50:34,2024-07-12,
Hans Vanaken,Club Brugge,MF,32,3364,0.19,0.08,1.55,0.56,1.15,0.588,0.642,0.508,0.775,0.027,5000000.0,0,0.19,0.08,0.24,1.55,0,7,3,,,45,1.125,0.570291777188329,91,2.275,1.0,7.45,88.55,75.7,42.86,41.67,57.89,69.16,45.51,54.39,1.7914438502673795,0.374331550802139,1.4438502673796791,0.5080213903743316,0.320855614973262,0.5882352941176471,5.160427807486631,1.978609625668449,0.5882352941176471,2.165775401069519,0.053475935828877,0.3475935828877005,0.4010695187165775,20.77540106951872,0.0,10.0,0.0,0.0,0.0,0.0,39.0,3366.0,Belgium,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/137576-1705414489.jpg?lm=1,hans vanaken,2028-06-30,137576,2026-07-07T15:50:34,2015-07-01,
Hugo Siquet,Club Brugge,DF,23,1290,0.0,0.14,1.12,0.14,6.434,0.699,1.119,0.49,0.49,0.07,4000000.0,0,0.0,0.14,0.42,1.12,0,0,2,,,45,1.125,0.570291777188329,91,2.275,1.0,7.0,79.51,39.81,36.36,50.0,48.39,64.86,66.67,66.0,2.5675675675675675,0.2702702702702702,2.162162162162162,0.3378378378378378,0.2702702702702702,0.6081081081081081,4.391891891891892,1.6216216216216215,1.0135135135135134,2.8378378378378377,0.1351351351351351,0.5405405405405405,0.2702702702702702,12.094594594594597,0.0,1.0,0.0,0.0,0.0,0.0,31.0,1332.0,Belgium,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/578680-1754510812.jpg?lm=1,hugo siquet,2028-06-30,578680,2026-07-07T15:50:34,2024-07-23,
Hugo Vetlesen,Club Brugge,"MF,FW",25,1289,0.35,0.42,2.51,0.98,0.909,0.28,0.909,2.028,0.909,0.07,5000000.0,0,0.35,0.42,1.26,2.51,0,5,6,,,45,1.125,0.570291777188329,91,2.275,1.0,6.87,80.76,43.48,20.0,63.16,52.0,22.58,43.1,38.78,1.505703422053232,0.3422053231939163,0.9581749049429658,0.8897338403041826,0.4790874524714829,0.2737642585551331,3.490494296577947,0.4790874524714829,0.8897338403041826,3.4220532319391634,0.0,0.2737642585551331,0.8212927756653993,9.650190114068442,0.0,1.0,0.0,0.0,0.0,0.0,25.0,1315.0,Norway,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/499758-1754511519.jpg?lm=1,hugo vetlesen,2027-06-30,499758,2026-07-07T15:50:34,2023-07-03,
Joaquin Seys,Club Brugge,DF,20,2966,0.06,0.15,0.49,0.12,1.879,1.212,0.758,0.667,0.667,0.03,20000000.0,0,0.06,0.15,0.4499999999999999,0.49,0,2,5,,,45,1.125,0.570291777188329,91,2.275,1.0,6.81,87.62,46.67,22.95,61.11,44.64,51.43,61.97,58.49,0.997983870967742,0.1209677419354838,2.8125,0.2721774193548387,0.2116935483870967,1.2096774193548383,3.356854838709677,1.0887096774193548,0.7560483870967741,2.661290322580645,0.0,0.0907258064516128,0.3326612903225806,14.304435483870966,0.0,4.0,0.0,0.0,0.0,0.0,39.0,2976.0,Belgium,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/981196-1754511396.jpg?lm=1,joaquin seys,2029-06-30,981196,2026-07-07T15:50:34,2024-07-01,
Joel Ordóñez,Club Brugge,DF,21,2666,0.1,0.0,0.54,0.14,0.034,0.845,0.946,1.284,0.574,0.0,33000000.0,0,0.1,0.0,0.0,0.54,0,3,0,,,45,1.125,0.570291777188329,91,2.275,1.0,6.95,91.0,44.44,50.0,60.0,67.57,60.0,51.35,56.18,0.2023988005997001,0.0674662668665667,3.913043478260869,0.2023988005997001,0.7083958020989505,0.8770614692653673,3.2383808095952022,2.833583208395802,0.8433283358320839,1.922788605697152,0.0337331334332833,0.0337331334332833,0.10119940029985,6.746626686656671,0.0,5.0,0.0,0.0,0.0,0.0,33.0,2668.0,Ecuador,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/893661-1666292051.jpg?lm=1,joel ordonez,2029-06-30,893661,2026-07-07T15:50:34,2023-07-01,
Jorne Spileers,Club Brugge,DF,20,1202,0.0,0.07,0.22,0.0,0.149,0.672,0.896,0.97,0.149,0.075,3000000.0,0,0.0,0.07,0.21,0.22,0,0,1,,,45,1.125,0.570291777188329,91,2.275,1.0,6.83,92.43,67.86,0.0,75.0,57.14,62.07,54.17,57.14,0.1477832512315271,0.0738916256157635,4.137931034482759,0.2216748768472906,0.2216748768472906,0.3694581280788177,4.064039408866996,1.3300492610837438,0.8866995073891626,1.9211822660098523,0.0738916256157635,0.0738916256157635,0.2216748768472906,10.714285714285714,0.0,3.0,0.0,0.0,0.0,0.0,23.0,1218.0,Belgium,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/743381-1705658468.jpg?lm=1,jorne spileers,2028-06-30,743381,2026-07-07T15:50:34,2023-01-01,
Kaye Furo,Club Brugge,FW,18,89,1.01,0.0,4.04,2.02,1.0,0.0,1.0,1.0,2.0,3.0,8000000.0,0,1.01,0.0,0.0,4.04,0,1,0,,,45,1.125,0.570291777188329,91,2.275,1.0,6.76,46.88,0.0,100.0,100.0,50.0,69.23,62.5,66.67,2.142857142857143,1.0714285714285714,1.0714285714285714,0.0,0.0,0.0,4.285714285714286,9.642857142857142,1.0714285714285714,5.357142857142857,0.0,0.0,1.0714285714285714,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,84.0,Belgium,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/1011936-1754510728.jpg?lm=1,kaye furo,,,,,
Kyriani Sabbe,Club Brugge,DF,20,1643,0.16,0.16,0.99,0.49,2.186,1.475,1.202,0.492,0.601,0.109,8000000.0,0,0.16,0.16,0.48,0.99,0,3,3,,,45,1.125,0.570291777188329,91,2.275,1.0,6.94,84.4,47.83,11.9,38.1,53.49,57.89,57.14,57.26,1.2484921592279856,0.3256936067551267,1.8455971049457176,0.2714113389626055,0.1628468033775633,1.3027744270205068,4.831121833534379,0.5971049457177322,1.2484921592279856,3.256936067551267,0.0,0.48854041013269,0.4342581423401689,18.18455971049457,0.0,1.0,0.0,0.0,0.0,0.0,27.0,1658.0,Belgium,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/743122-1705056437.jpg?lm=1,kyriani sabbe,2028-06-30,743122,2026-07-07T15:50:34,2023-01-01,
Ludovit Reis,Club Brugge,MF,25,265,0.0,0.0,2.04,0.68,0.69,1.034,0.0,1.724,1.034,0.345,3000000.0,0,0.0,0.0,0.0,2.04,0,0,0,,,45,1.125,0.570291777188329,91,2.275,1.0,6.35,86.7,42.86,0.0,66.67,0.0,50.0,29.17,33.33,1.018867924528302,0.0,0.6792452830188679,0.6792452830188679,0.3396226415094339,1.018867924528302,3.735849056603773,1.018867924528302,0.0,2.3773584905660377,0.0,1.018867924528302,0.6792452830188679,19.358490566037734,0.0,0.0,0.0,0.0,0.0,0.0,7.0,265.0,Netherlands,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/490884-1728397902.jpg?lm=1,ludovit reis,2029-06-30,490884,2026-07-07T15:50:34,2025-07-01,
Lynnt Audoor,Club Brugge,MF,21,197,0.0,0.46,0.0,0.0,0.909,1.818,2.727,1.364,4.091,0.0,1500000.0,0,0.0,0.46,1.38,0.0,0,0,1,,,45,1.125,0.570291777188329,91,2.275,1.0,6.88,86.57,66.67,0.0,33.33,87.5,66.67,65.63,65.85,1.3300492610837438,0.0,1.7733990147783252,0.0,0.4433497536945813,1.3300492610837438,6.206896551724138,2.6600985221674875,3.103448275862069,9.310344827586206,0.0,0.4433497536945813,1.3300492610837438,17.29064039408867,0.0,0.0,0.0,0.0,0.0,0.0,7.0,203.0,Belgium,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/623095-1704452328.jpg?lm=1,lynnt audoor,2029-06-30,623095,2026-07-07T15:50:34,2025-07-01,
Mamadou Diakhon,Club Brugge,"MF,FW",19,802,0.0,0.79,1.8,0.34,4.157,0.449,0.449,0.674,3.146,0.225,7000000.0,0,0.0,0.79,2.37,1.8,0,0,7,,,45,1.125,0.570291777188329,91,2.275,1.0,6.76,89.6,90.91,16.67,62.5,75.0,11.11,57.32,52.75,1.668726823238566,0.3337453646477132,0.3337453646477132,0.4449938195302843,0.111248454882571,0.2224969097651421,2.892459826946848,0.111248454882571,0.3337453646477132,5.228677379480841,0.0,0.5562422744128553,1.668726823238566,15.352286773794807,0.0,0.0,0.0,0.0,0.0,0.0,23.0,809.0,Senegal,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/1054839-1723837204.png?lm=1,mamadou diakhon,2029-06-30,1054839,2026-07-07T15:50:34,2025-08-18,
Michał Skóraś,Club Brugge,MF,25,76,0.0,0.0,3.55,0.0,8.75,1.25,0.0,2.5,8.75,0.0,4000000.0,0,0.0,0.0,0.0,3.55,0,0,0,,,45,1.125,0.570291777188329,91,2.275,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poland,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/393565-1716985498.jpg?lm=1,michal skoras,,,,,
Nicolo Tresoldi,Club Brugge,FW,20,2488,0.69,0.18,3.62,1.41,0.29,0.254,0.507,0.725,1.667,0.217,25000000.0,0,0.69,0.18,0.54,3.62,0,19,5,,,45,1.125,0.570291777188329,91,2.275,1.0,6.99,75.0,80.95,0.0,57.58,48.28,47.66,52.91,50.67,1.3641802951735142,0.2871958516154766,0.5743917032309533,0.8256880733944955,0.0717989629038691,0.1794974072596729,1.938571998404468,2.1898683685680096,0.5025927403270842,3.2668528121260474,0.0,0.5025927403270842,0.6820901475867571,5.959313921021141,0.0,2.0,0.0,0.0,0.0,0.0,40.0,2507.0,Germany,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/717329-1754510555.jpg?lm=1,nicolo tresoldi,2029-06-30,717329,2026-07-07T15:50:34,2025-07-01,
Nordin Jackers,Club Brugge,GK,27,1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0,0.0,0.0,0.0,0.0,0,0,0,71.1,40.0,45,1.125,0.570291777188329,91,2.275,1.0,7.06,74.4,46.6,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,1.549139367018323,0.0,0.0,0.0,7.745696835091615,0.4497501388117711,0.0499722376457523,0.4497501388117711,0.0499722376457523,0.0,0.0,1.7490283176013324,2.698500832870628,8.0,0.6496390893947807,0.3997779011660188,0.699611327040533,1.0,21.0,1801.0,Belgium,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/250543-1705416091.jpg?lm=1,nordin jackers,2029-06-30,250543,2026-07-07T15:50:34,2024-07-01,
Raphael Onyedika,Club Brugge,MF,24,1994,0.05,0.0,1.31,0.5,0.18,0.991,1.171,1.351,1.126,0.0,23000000.0,0,0.05,0.0,0.0,1.31,0,1,0,,,45,1.125,0.570291777188329,91,2.275,1.0,6.86,89.96,62.14,0.0,72.73,64.29,63.89,53.95,55.85,0.4511278195488721,0.0,1.443609022556391,0.5864661654135338,0.2706766917293233,0.9022556390977444,5.413533834586466,1.037593984962406,1.218045112781955,3.699248120300752,0.3609022556390977,0.2706766917293233,0.7218045112781954,11.278195488721805,0.0,3.0,0.0,0.0,0.0,0.0,30.0,1995.0,Nigeria,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/699783-1754511026.jpg?lm=1,raphael onyedika,2027-06-30,699783,2026-07-07T15:50:34,2022-08-28,
Romeo Vermant,Club Brugge,"FW,MF",21,1328,0.54,0.14,3.25,1.29,0.203,0.203,0.541,2.703,2.297,0.608,9000000.0,0,0.54,0.14,0.42,3.25,0,8,2,,,45,1.125,0.570291777188329,91,2.275,1.0,6.64,72.14,75.0,0.0,27.78,47.37,37.5,40.14,39.02,1.0089686098654709,0.1345291479820627,0.9417040358744394,0.6053811659192825,0.1345291479820627,0.2017937219730941,3.363228699551569,2.623318385650224,0.6053811659192825,3.834080717488789,0.0,0.5381165919282511,0.3363228699551569,7.466367713004484,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1338.0,Belgium,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/708454-1754510947.jpg?lm=1,romeo vermant,2028-06-30,708454,2026-07-07T15:50:34,2023-03-15,
Shandre Campbell,Club Brugge,MF,20,105,0.86,0.0,4.29,0.86,4.167,0.0,2.5,1.667,2.5,0.0,1000000.0,0,0.86,0.0,0.0,4.29,0,1,0,,,45,1.125,0.570291777188329,91,2.275,1.0,6.77,78.95,62.5,20.0,36.36,40.0,0.0,42.86,42.86,2.26890756302521,0.7563025210084033,1.512605042016807,1.512605042016807,0.0,0.0,9.07563025210084,0.0,1.512605042016807,9.07563025210084,0.0,2.26890756302521,3.0252100840336134,17.39495798319328,0.0,0.0,0.0,0.0,0.0,0.0,11.0,119.0,South Africa,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/1159786-1754511168.jpg?lm=1,shandre campbell,2027-06-30,1159786,2026-07-07T15:50:34,2025-02-02,
Simon Mignolet,Club Brugge,GK,37,1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,0.0,0.0,0.0,0.0,0,0,0,75.6,16.7,45,1.125,0.570291777188329,91,2.275,1.0,7.14,84.44,51.79,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.4398826979472141,0.0,0.0,0.0,7.038123167155425,0.1759530791788856,0.0,0.0,0.1759530791788856,0.0,0.0,0.8797653958944281,2.991202346041056,1.0,0.7917888563049853,0.0879765395894428,0.2639296187683284,0.0,12.0,1023.0,Belgium,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/50219-1705413908.jpg?lm=1,simon mignolet,,,,,
Vince Osuji,Club Brugge,DF,19,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,45,1.125,0.570291777188329,91,2.275,1.0,6.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,Nigeria,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/1285176-1753180351.jpg?lm=1,vince osuji,2029-06-30,1285176,2026-07-07T15:50:34,2025-01-23,
