detected_at,squad,player,norm_key,tm_id,joined_date,contract_until,contract_signal,tm_photo,source
2026-07-05T23:49:25,Mainz 05,Jae-sung Lee,jae-sung lee,314398,2021-07-08,2021-07-08,,https://img.a.transfermarkt.technology/portrait/medium/314398-1668504727.jpg?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:25,Mainz 05,Marco Richter,marco richter,279009,2023-08-22,2027-06-30,,https://img.a.transfermarkt.technology/portrait/medium/279009-1722886254.jpg?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:25,Mainz 05,Otto Ruoppi,otto ruoppi,901877,2026-02-02,2030-06-30,,https://img.a.transfermarkt.technology/portrait/medium/901877-1764487309.jpeg?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:25,Mainz 05,Ben Bobzien,ben bobzien,658116,2022-07-01,2027-06-30,,https://img.a.transfermarkt.technology/portrait/medium/658116-1752588162.jpg?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:25,Mainz 05,Sheraldo Becker,sheraldo becker,188888,2026-07-01,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/188888-1692707512.jpg?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:25,Mainz 05,Silas,silas,612826,2026-01-06,2026-01-06,,https://img.a.transfermarkt.technology/portrait/medium/612826-1657181986.png?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:25,Mainz 05,Benedict Hollerbach,benedict hollerbach,453870,2025-07-01,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/453870-1752587912.jpg?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:25,Mainz 05,Nelson Weiper,nelson weiper,796213,2022-07-01,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/796213-1692000176.jpg?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:25,Mainz 05,Ransford Königsdörffer,ransford konigsdorffer,470038,2026-07-01,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/470038-1758189531.jpg?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:25,Mainz 05,Phillip Tietz,phillip tietz,288340,2026-01-02,2028-06-30,,https://img.a.transfermarkt.technology/portrait/medium/288340-1755201829.jpg?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:25,Mainz 05,William Bøving,william boving,610400,2025-09-01,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/610400-1736777118.jpg?lm=1,https://www.transfermarkt.com/1-fsv-mainz-05/kader/verein/39/plus/1
2026-07-05T23:49:28,RB Leipzig,Maarten Vandevoordt,maarten vandevoordt,486046,2024-07-01,2030-06-30,,https://img.a.transfermarkt.technology/portrait/medium/486046-1724337345.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Péter Gulácsi,peter gulacsi,57071,2015-07-01,2027-06-30,,https://img.a.transfermarkt.technology/portrait/medium/57071-1719214600.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Leopold Zingerle,leopold zingerle,160971,2023-07-01,2028-06-30,,https://img.a.transfermarkt.technology/portrait/medium/160971-1770713811.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Castello Lukeba,castello lukeba,618472,2023-08-11,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/618472-1713897532.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,El Chadaille Bitshiabu,el chadaille bitshiabu,787912,2023-07-18,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/787912-1672304780.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Abdoul Koné,abdoul kone,1130445,2026-01-29,2031-06-30,,https://img.a.transfermarkt.technology/portrait/medium/1130445-1723838146.png?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Willi Orbán,willi orban,93740,2015-07-01,2027-06-30,,https://img.a.transfermarkt.technology/portrait/medium/93740-1724337179.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Lukas Klostermann,lukas klostermann,215599,2014-08-22,2028-06-30,,https://img.a.transfermarkt.technology/portrait/medium/215599-1724337278.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,David Raum,david raum,318204,2022-07-31,2027-06-30,,https://img.a.transfermarkt.technology/portrait/medium/318204-1713945422.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Max Finkgräfe,max finkgrafe,810649,2025-07-03,2030-06-30,,https://img.a.transfermarkt.technology/portrait/medium/810649-1721139640.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Lutsharel Geertruida,lutsharel geertruida,420210,2024-08-30,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/420210-1729520430.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Ridle Baku,ridle baku,327251,2025-01-10,2027-06-30,,https://img.a.transfermarkt.technology/portrait/medium/327251-1764846399.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Benjamin Henrichs,benjamin henrichs,202591,2021-07-01,2028-06-30,,https://img.a.transfermarkt.technology/portrait/medium/202591-1715858341.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Nicolas Seiwald,nicolas seiwald,404950,2023-07-01,2028-06-30,,https://img.a.transfermarkt.technology/portrait/medium/404950-1716315232.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Arthur Vermeeren,arthur vermeeren,926694,2025-07-01,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/926694-1729520583.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Benno Kaltefleiter,benno kaltefleiter,1279157,2026-02-19,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/1279157-1760627062.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Assan Ouédraogo,assan ouedraogo,897424,2024-07-01,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/897424-1759779834.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Rocco Reitz,rocco reitz,467434,2026-07-01,2031-06-30,NEW,https://img.a.transfermarkt.technology/portrait/medium/467434-1760966939.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Ezechiel Banzuzi,ezechiel banzuzi,865682,2025-07-01,2030-06-30,,https://img.a.transfermarkt.technology/portrait/medium/865682-1742827854.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Joyeux Masanka Bungi,joyeux masanka bungi,990146,2025-07-01,2027-06-30,,https://img.a.transfermarkt.technology/portrait/medium/990146-1771716588.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Christoph Baumgartner,christoph baumgartner,324278,2023-07-01,2028-06-30,,https://img.a.transfermarkt.technology/portrait/medium/324278-1716315718.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Eljif Elmas,eljif elmas,400489,2024-01-01,2028-06-30,,https://img.a.transfermarkt.technology/portrait/medium/400489-1709127683.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Andrija Maksimovic,andrija maksimovic,952779,2025-07-16,2030-06-30,,https://img.a.transfermarkt.technology/portrait/medium/952779-1764846286.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Viggo Gebel,viggo gebel,1074526,2026-07-01,2028-06-30,NEW,https://img.a.transfermarkt.technology/portrait/medium/1074526-1723447785.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Yan Diomande,yan diomande,1390649,2025-07-16,2030-06-30,,https://img.a.transfermarkt.technology/portrait/medium/1390649-1759779499.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Antonio Nusa,antonio nusa,894914,2024-08-13,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/894914-1724337096.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Suleman Sani,suleman sani,1235583,2026-01-13,2031-06-30,,https://img.a.transfermarkt.technology/portrait/medium/1235583-1758621608.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Tidiam Gomis,tidiam gomis,955448,2025-02-03,2029-06-30,,https://img.a.transfermarkt.technology/portrait/medium/955448-1736408355.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Ayodele Thomas,ayodele thomas,763948,2026-02-02,2031-06-30,,https://img.a.transfermarkt.technology/portrait/medium/763948-1727814145.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Johan Bakayoko,johan bakayoko,565424,2025-07-16,2030-06-30,,https://img.a.transfermarkt.technology/portrait/medium/565424-1697637209.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Rômulo,romulo,957874,2025-08-15,2030-06-30,,https://img.a.transfermarkt.technology/portrait/medium/957874-1761551454.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Conrad Harder,conrad harder,807386,2025-09-01,2030-06-30,,https://img.a.transfermarkt.technology/portrait/medium/807386-1697191702.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:28,RB Leipzig,Robert Ramsak,robert ramsak,941177,2025-07-01,2027-06-30,,https://img.a.transfermarkt.technology/portrait/medium/941177-1772045184.jpg?lm=1,https://www.transfermarkt.com/rasenballsport-leipzig/kader/verein/23826/plus/1
2026-07-05T23:49:31,St Pauli,Ben Voll,ben voll,453742,2024-07-01,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/453742-1755032245.jpg?lm=1,https://www.transfermarkt.com/fc-st-pauli/kader/verein/35/plus/1
2026-07-05T23:49:31,St Pauli,Simon Spari,simon spari,527597,2025-07-01,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/527597-1755032304.jpg?lm=1,https://www.transfermarkt.com/fc-st-pauli/kader/verein/35/plus/1
2026-07-05T23:49:31,St Pauli,Eric Smith,eric smith,292534,2021-07-01,2027-06-30,,https://img.a.transfermarkt.technology/portrait/medium/292534-1755032356.jpg?lm=1,https://www.transfermarkt.com/fc-st-pauli/kader/verein/35/plus/1
2026-07-05T23:49:31,St Pauli,Tomoya Ando,tomoya ando,610795,2026-01-01,2026-01-01,,https://img.a.transfermarkt.technology/portrait/medium/610795-1760491841.jpg?lm=1,https://www.transfermarkt.com/fc-st-pauli/kader/verein/35/plus/1
2026-07-05T23:49:31,St Pauli,David Nemeth,david nemeth,451906,2022-07-01,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/451906-1755032414.jpg?lm=1,https://www.transfermarkt.com/fc-st-pauli/kader/verein/35/plus/1
