squad,comp,comp_code,date,home_away,opponent,gf,ga,score,result,status,event_id
Bologna,리그,ita.1,2026-04-19,A,Juventus,0,2,0-2,L,completed,737112
Bologna,리그,ita.1,2026-04-25,H,Roma,0,2,0-2,L,completed,737114
Bologna,리그,ita.1,2026-05-03,H,Cagliari,0,0,0-0,D,completed,737131
Bologna,리그,ita.1,2026-05-11,A,Napoli,3,2,3-2,W,completed,737135
Bologna,리그,ita.1,2026-05-17,A,Atalanta,1,0,1-0,W,completed,737144
Bologna,리그,ita.1,2026-05-23,H,Inter,3,3,3-3,D,completed,737154
Cagliari,코파 이탈리아,ita.coppa_italia,2025-08-16,H,Virtus Entella,1,1,1-1,D,completed,744107
Cagliari,리그,ita.1,2025-08-24,H,Fiorentina,1,1,1-1,D,completed,736788
Cagliari,리그,ita.1,2025-08-30,A,Napoli,0,1,0-1,L,completed,736797
Cagliari,리그,ita.1,2025-09-13,H,Parma,2,0,2-0,W,completed,736811
Cagliari,리그,ita.1,2025-09-19,A,Lecce,2,1,2-1,W,completed,736820
Cagliari,코파 이탈리아,ita.coppa_italia,2025-09-23,H,Frosinone,4,1,4-1,W,completed,756565
Cagliari,리그,ita.1,2025-09-27,H,Inter,0,2,0-2,L,completed,736827
Cagliari,리그,ita.1,2025-10-05,A,Udinese,1,1,1-1,D,completed,736838
Cagliari,리그,ita.1,2025-10-19,H,Bologna,0,2,0-2,L,completed,736851
Cagliari,리그,ita.1,2025-10-26,A,Hellas Verona,2,2,2-2,D,completed,736863
Cagliari,리그,ita.1,2025-10-30,H,Sassuolo,1,2,1-2,L,completed,736871
Cagliari,리그,ita.1,2025-11-03,A,Lazio,0,2,0-2,L,completed,736877
Cagliari,리그,ita.1,2025-11-08,A,Como,0,0,0-0,D,completed,736884
Cagliari,리그,ita.1,2025-11-22,H,Genoa,3,3,3-3,D,completed,736903
Cagliari,리그,ita.1,2025-11-29,A,Juventus,1,2,1-2,L,completed,736906
Cagliari,코파 이탈리아,ita.coppa_italia,2025-12-03,A,Napoli,1,1,1-1,D,completed,759120
Cagliari,리그,ita.1,2025-12-07,H,Roma,1,0,1-0,W,completed,736922
Cagliari,리그,ita.1,2025-12-13,A,Atalanta,1,2,1-2,L,completed,736932
Cagliari,리그,ita.1,2025-12-21,H,Pisa,2,2,2-2,D,completed,736934
Cagliari,리그,ita.1,2025-12-27,A,Torino,2,1,2-1,W,completed,736945
Cagliari,리그,ita.1,2026-01-02,H,Milan,0,1,0-1,L,completed,736955
Cagliari,리그,ita.1,2026-01-08,A,Cremonese,2,2,2-2,D,completed,736965
Cagliari,리그,ita.1,2026-01-12,A,Genoa,0,3,0-3,L,completed,736974
Cagliari,리그,ita.1,2026-01-17,H,Juventus,1,0,1-0,W,completed,736986
Cagliari,리그,ita.1,2026-01-24,A,Fiorentina,2,1,2-1,W,completed,736996
Cagliari,리그,ita.1,2026-01-31,H,Hellas Verona,4,0,4-0,W,completed,737011
Cagliari,리그,ita.1,2026-02-09,A,Roma,0,2,0-2,L,completed,737014
Cagliari,리그,ita.1,2026-02-16,H,Lecce,0,2,0-2,L,completed,737024
Cagliari,리그,ita.1,2026-02-21,H,Lazio,0,0,0-0,D,completed,737041
Cagliari,리그,ita.1,2026-02-27,A,Parma,1,1,1-1,D,completed,737053
Cagliari,리그,ita.1,2026-03-07,H,Como,1,2,1-2,L,completed,737060
Cagliari,리그,ita.1,2026-03-15,A,Pisa,1,3,1-3,L,completed,737069
Cagliari,리그,ita.1,2026-03-20,H,Napoli,0,1,0-1,L,completed,737081
Cagliari,리그,ita.1,2026-04-04,A,Sassuolo,1,2,1-2,L,completed,737084
Cagliari,리그,ita.1,2026-04-11,H,Cremonese,1,0,1-0,W,completed,737100
Cagliari,리그,ita.1,2026-04-17,A,Inter,0,3,0-3,L,completed,737113
Cagliari,리그,ita.1,2026-04-27,H,Atalanta,3,2,3-2,W,completed,737122
Cagliari,리그,ita.1,2026-05-03,A,Bologna,0,0,0-0,D,completed,737131
Cagliari,리그,ita.1,2026-05-09,H,Udinese,0,2,0-2,L,completed,737142
Cagliari,리그,ita.1,2026-05-17,H,Torino,2,1,2-1,W,completed,737145
Cagliari,리그,ita.1,2026-05-24,A,Milan,2,1,2-1,W,completed,737157
Como,코파 이탈리아,ita.coppa_italia,2025-08-16,H,Sudtirol,3,1,3-1,W,completed,744106
Como,리그,ita.1,2025-08-24,H,Lazio,2,0,2-0,W,completed,736789
Como,리그,ita.1,2025-08-30,A,Bologna,0,1,0-1,L,completed,736794
Como,리그,ita.1,2025-09-15,H,Genoa,1,1,1-1,D,completed,736810
Como,리그,ita.1,2025-09-21,A,Fiorentina,2,1,2-1,W,completed,736815
Como,코파 이탈리아,ita.coppa_italia,2025-09-24,H,Sassuolo,3,0,3-0,W,completed,756568
Como,리그,ita.1,2025-09-27,H,Cremonese,1,1,1-1,D,completed,736826
Como,리그,ita.1,2025-10-04,A,Atalanta,1,1,1-1,D,completed,736834
Como,리그,ita.1,2025-10-19,H,Juventus,2,0,2-0,W,completed,736852
Como,리그,ita.1,2025-10-25,A,Parma,0,0,0-0,D,completed,736859
Como,리그,ita.1,2025-10-29,H,Hellas Verona,3,1,3-1,W,completed,736870
Como,리그,ita.1,2025-11-01,A,Napoli,0,0,0-0,D,completed,736875
Como,리그,ita.1,2025-11-08,H,Cagliari,0,0,0-0,D,completed,736884
Como,리그,ita.1,2025-11-24,A,Torino,5,1,5-1,W,completed,736898
Como,리그,ita.1,2025-11-28,H,Sassuolo,2,0,2-0,W,completed,736908
Como,리그,ita.1,2025-12-06,A,Inter,0,4,0-4,L,completed,736919
Como,리그,ita.1,2025-12-15,A,Roma,0,1,0-1,L,completed,736925
Como,리그,ita.1,2025-12-27,A,Lecce,3,0,3-0,W,completed,736950
Como,리그,ita.1,2026-01-03,H,Udinese,1,0,1-0,W,completed,736956
Como,리그,ita.1,2026-01-06,A,Pisa,3,0,3-0,W,completed,736971
Como,리그,ita.1,2026-01-10,H,Bologna,1,1,1-1,D,completed,736976
Como,리그,ita.1,2026-01-15,H,Milan,1,3,1-3,L,completed,736935
Como,리그,ita.1,2026-01-19,A,Lazio,3,0,3-0,W,completed,736984
Como,리그,ita.1,2026-01-24,H,Torino,6,0,6-0,W,completed,736995
Como,코파 이탈리아,ita.coppa_italia,2026-01-27,A,Fiorentina,3,1,3-1,W,completed,759115
Como,리그,ita.1,2026-02-01,H,Atalanta,0,0,0-0,D,completed,737010
Como,코파 이탈리아,ita.coppa_italia,2026-02-10,A,Napoli,1,1,1-1,D,completed,762426
Como,리그,ita.1,2026-02-14,H,Fiorentina,1,2,1-2,L,completed,737025
Como,리그,ita.1,2026-02-18,A,Milan,1,1,1-1,D,completed,737015
Como,리그,ita.1,2026-02-21,A,Juventus,2,0,2-0,W,completed,737043
Como,리그,ita.1,2026-02-28,H,Lecce,3,1,3-1,W,completed,737052
Como,코파 이탈리아,ita.coppa_italia,2026-03-03,H,Inter,0,0,0-0,D,completed,762437
Como,리그,ita.1,2026-03-07,A,Cagliari,2,1,2-1,W,completed,737060
Como,리그,ita.1,2026-03-15,H,Roma,2,1,2-1,W,completed,737064
Como,리그,ita.1,2026-03-22,H,Pisa,5,0,5-0,W,completed,737080
Como,리그,ita.1,2026-04-06,A,Udinese,0,0,0-0,D,completed,737088
Como,리그,ita.1,2026-04-12,H,Inter,3,4,3-4,L,completed,737099
Como,리그,ita.1,2026-04-17,A,Sassuolo,1,2,1-2,L,completed,737107
Como,코파 이탈리아,ita.coppa_italia,2026-04-21,A,Inter,2,3,2-3,L,completed,762435
Como,리그,ita.1,2026-04-26,A,Genoa,2,0,2-0,W,completed,737120
Como,리그,ita.1,2026-05-02,H,Napoli,0,0,0-0,D,completed,737130
Como,리그,ita.1,2026-05-10,A,Hellas Verona,1,0,1-0,W,completed,737139
Como,리그,ita.1,2026-05-17,H,Parma,1,0,1-0,W,completed,737153
Como,리그,ita.1,2026-05-24,A,Cremonese,4,1,4-1,W,completed,737162
Cremonese,코파 이탈리아,ita.coppa_italia,2025-08-16,H,Palermo,0,0,0-0,D,completed,744108
Cremonese,리그,ita.1,2025-08-23,A,Milan,2,1,2-1,W,completed,736793
Cremonese,리그,ita.1,2025-08-29,H,Sassuolo,3,2,3-2,W,completed,736802
Cremonese,리그,ita.1,2025-09-15,A,Hellas Verona,0,0,0-0,D,completed,736808
Cremonese,리그,ita.1,2025-09-21,H,Parma,0,0,0-0,D,completed,736816
Cremonese,리그,ita.1,2025-09-27,A,Como,1,1,1-1,D,completed,736826
Cremonese,리그,ita.1,2025-10-04,A,Inter,1,4,1-4,L,completed,736842
Cremonese,리그,ita.1,2025-10-20,H,Udinese,1,1,1-1,D,completed,736853
Cremonese,리그,ita.1,2025-10-25,H,Atalanta,1,1,1-1,D,completed,736854
Cremonese,리그,ita.1,2025-10-29,A,Genoa,2,0,2-0,W,completed,736869
Cremonese,리그,ita.1,2025-11-01,H,Juventus,1,2,1-2,L,completed,736880
Cremonese,리그,ita.1,2025-11-07,A,Pisa,0,1,0-1,L,completed,736886
Cremonese,리그,ita.1,2025-11-23,H,Roma,1,3,1-3,L,completed,736897
Cremonese,리그,ita.1,2025-12-01,A,Bologna,3,1,3-1,W,completed,736909
Cremonese,리그,ita.1,2025-12-07,H,Lecce,2,0,2-0,W,completed,736921
Cremonese,리그,ita.1,2025-12-13,A,Torino,0,1,0-1,L,completed,736924
Cremonese,리그,ita.1,2025-12-20,A,Lazio,0,0,0-0,D,completed,736938
Cremonese,리그,ita.1,2025-12-28,H,Napoli,0,2,0-2,L,completed,736951
Cremonese,리그,ita.1,2026-01-04,A,Fiorentina,0,1,0-1,L,completed,736957
Cremonese,리그,ita.1,2026-01-08,H,Cagliari,2,2,2-2,D,completed,736965
Cremonese,리그,ita.1,2026-01-12,A,Juventus,0,5,0-5,L,completed,736980
Cremonese,리그,ita.1,2026-01-19,H,Hellas Verona,0,0,0-0,D,completed,736985
Cremonese,리그,ita.1,2026-01-25,A,Sassuolo,0,1,0-1,L,completed,736998
Cremonese,리그,ita.1,2026-02-01,H,Inter,0,2,0-2,L,completed,737009
Cremonese,리그,ita.1,2026-02-09,A,Atalanta,1,2,1-2,L,completed,737022
Cremonese,리그,ita.1,2026-02-15,H,Genoa,0,0,0-0,D,completed,737033
Cremonese,리그,ita.1,2026-02-22,A,Roma,0,3,0-3,L,completed,737035
Cremonese,리그,ita.1,2026-03-01,H,Milan,0,2,0-2,L,completed,737051
Cremonese,리그,ita.1,2026-03-08,A,Lecce,1,2,1-2,L,completed,737055
Cremonese,리그,ita.1,2026-03-16,H,Fiorentina,1,4,1-4,L,completed,737065
Cremonese,리그,ita.1,2026-03-21,A,Parma,2,0,2-0,W,completed,737075
Cremonese,리그,ita.1,2026-04-05,H,Bologna,1,2,1-2,L,completed,737092
Cremonese,리그,ita.1,2026-04-11,A,Cagliari,0,1,0-1,L,completed,737100
Cremonese,리그,ita.1,2026-04-19,H,Torino,0,0,0-0,D,completed,737104
Cremonese,리그,ita.1,2026-04-24,A,Napoli,0,4,0-4,L,completed,737116
Cremonese,리그,ita.1,2026-05-04,H,Lazio,1,2,1-2,L,completed,737129
Cremonese,리그,ita.1,2026-05-10,H,Pisa,3,0,3-0,W,completed,737141
Cremonese,리그,ita.1,2026-05-17,A,Udinese,1,0,1-0,W,completed,737146
Cremonese,리그,ita.1,2026-05-24,H,Como,1,4,1-4,L,completed,737162
Fiorentina,리그,ita.1,2025-08-24,A,Cagliari,1,1,1-1,D,completed,736788
Fiorentina,리그,ita.1,2025-08-31,A,Torino,0,0,0-0,D,completed,736798
Fiorentina,리그,ita.1,2025-09-13,H,Napoli,1,3,1-3,L,completed,736809
Fiorentina,리그,ita.1,2025-09-21,H,Como,1,2,1-2,L,completed,736815
Fiorentina,리그,ita.1,2025-09-28,A,Pisa,0,0,0-0,D,completed,736831
Fiorentina,컨퍼런스리그,uefa.europa.conf,2025-10-02,H,Sigma Olomouc,2,0,2-0,W,completed,757977
Fiorentina,리그,ita.1,2025-10-05,H,Roma,1,2,1-2,L,completed,736836
Fiorentina,리그,ita.1,2025-10-19,A,Milan,1,2,1-2,L,completed,736846
Fiorentina,컨퍼런스리그,uefa.europa.conf,2025-10-23,A,Rapid Vienna,3,0,3-0,W,completed,757985
Fiorentina,리그,ita.1,2025-10-26,H,Bologna,2,2,2-2,D,completed,736855
Fiorentina,리그,ita.1,2025-10-29,A,Inter,0,3,0-3,L,completed,736873
Fiorentina,리그,ita.1,2025-11-02,H,Lecce,0,1,0-1,L,completed,736879
Fiorentina,컨퍼런스리그,uefa.europa.conf,2025-11-06,A,Mainz,1,2,1-2,L,completed,758009
Fiorentina,리그,ita.1,2025-11-09,A,Genoa,2,2,2-2,D,completed,736891
Fiorentina,리그,ita.1,2025-11-22,H,Juventus,1,1,1-1,D,completed,736896
Fiorentina,컨퍼런스리그,uefa.europa.conf,2025-11-27,H,AEK Athens,0,1,0-1,L,completed,758030
Fiorentina,리그,ita.1,2025-11-30,A,Atalanta,0,2,0-2,L,completed,736910
Fiorentina,리그,ita.1,2025-12-06,A,Sassuolo,1,3,1-3,L,completed,736915
Fiorentina,컨퍼런스리그,uefa.europa.conf,2025-12-11,H,Dynamo Kyiv,2,1,2-1,W,completed,758044
Fiorentina,리그,ita.1,2025-12-14,H,Hellas Verona,1,2,1-2,L,completed,736930
Fiorentina,컨퍼런스리그,uefa.europa.conf,2025-12-18,A,Lausanne Sports,0,1,0-1,L,completed,758062
Fiorentina,리그,ita.1,2025-12-21,H,Udinese,5,1,5-1,W,completed,736943
Fiorentina,리그,ita.1,2025-12-27,A,Parma,0,1,0-1,L,completed,736953
Fiorentina,리그,ita.1,2026-01-04,H,Cremonese,1,0,1-0,W,completed,736957
Fiorentina,리그,ita.1,2026-01-07,A,Lazio,2,2,2-2,D,completed,736966
Fiorentina,리그,ita.1,2026-01-11,H,Milan,1,1,1-1,D,completed,736975
Fiorentina,리그,ita.1,2026-01-18,A,Bologna,2,1,2-1,W,completed,736987
Fiorentina,리그,ita.1,2026-01-24,H,Cagliari,1,2,1-2,L,completed,736996
Fiorentina,코파 이탈리아,ita.coppa_italia,2026-01-27,H,Como,1,3,1-3,L,completed,759115
Fiorentina,리그,ita.1,2026-01-31,A,Napoli,1,2,1-2,L,completed,737007
Fiorentina,리그,ita.1,2026-02-07,H,Torino,2,2,2-2,D,completed,737020
Fiorentina,리그,ita.1,2026-02-14,A,Como,2,1,2-1,W,completed,737025
Fiorentina,컨퍼런스리그,uefa.europa.conf,2026-02-19,A,Jagiellonia Bialystok,3,0,3-0,W,completed,401854524
Fiorentina,리그,ita.1,2026-02-23,H,Pisa,1,0,1-0,W,completed,737040
Fiorentina,컨퍼런스리그,uefa.europa.conf,2026-02-26,H,Jagiellonia Bialystok,2,4,2-4,L,completed,401854534
Fiorentina,리그,ita.1,2026-03-02,A,Udinese,0,3,0-3,L,completed,737048
Fiorentina,리그,ita.1,2026-03-08,H,Parma,0,0,0-0,D,completed,737059
Fiorentina,컨퍼런스리그,uefa.europa.conf,2026-03-12,H,Raków Czestochowa,2,1,2-1,W,completed,401862846
Fiorentina,리그,ita.1,2026-03-16,A,Cremonese,4,1,4-1,W,completed,737065
Fiorentina,컨퍼런스리그,uefa.europa.conf,2026-03-19,A,Raków Czestochowa,2,1,2-1,W,completed,401862849
Fiorentina,리그,ita.1,2026-03-22,H,Inter,1,1,1-1,D,completed,737079
Fiorentina,리그,ita.1,2026-04-04,A,Hellas Verona,1,0,1-0,W,completed,737091
Fiorentina,컨퍼런스리그,uefa.europa.conf,2026-04-09,A,Crystal Palace,0,3,0-3,L,completed,401862917
Fiorentina,리그,ita.1,2026-04-13,H,Lazio,1,0,1-0,W,completed,737098
Fiorentina,컨퍼런스리그,uefa.europa.conf,2026-04-16,H,Crystal Palace,2,1,2-1,W,completed,401862921
Fiorentina,리그,ita.1,2026-04-20,A,Lecce,1,1,1-1,D,completed,737111
Fiorentina,리그,ita.1,2026-04-26,H,Sassuolo,0,0,0-0,D,completed,737121
Fiorentina,리그,ita.1,2026-05-04,A,Roma,0,4,0-4,L,completed,737125
Fiorentina,리그,ita.1,2026-05-10,H,Genoa,0,0,0-0,D,completed,737140
Fiorentina,리그,ita.1,2026-05-17,A,Juventus,2,0,2-0,W,completed,737150
Fiorentina,리그,ita.1,2026-05-22,H,Atalanta,1,1,1-1,D,completed,737161
Genoa,코파 이탈리아,ita.coppa_italia,2025-08-15,H,Vicenza,3,0,3-0,W,completed,744104
Genoa,리그,ita.1,2025-08-23,H,Lecce,0,0,0-0,D,completed,736790
Genoa,리그,ita.1,2025-08-31,H,Juventus,0,1,0-1,L,completed,736801
Genoa,리그,ita.1,2025-09-15,A,Como,1,1,1-1,D,completed,736810
Genoa,리그,ita.1,2025-09-20,A,Bologna,1,2,1-2,L,completed,736817
Genoa,코파 이탈리아,ita.coppa_italia,2025-09-25,H,Empoli,3,1,3-1,W,completed,756566
Genoa,리그,ita.1,2025-09-29,H,Lazio,0,3,0-3,L,completed,736825
Genoa,리그,ita.1,2025-10-05,A,Napoli,1,2,1-2,L,completed,736839
Genoa,리그,ita.1,2025-10-19,H,Parma,0,0,0-0,D,completed,736844
Genoa,리그,ita.1,2025-10-26,A,Torino,1,2,1-2,L,completed,736857
Genoa,리그,ita.1,2025-10-29,H,Cremonese,0,2,0-2,L,completed,736869
Genoa,리그,ita.1,2025-11-03,A,Sassuolo,2,1,2-1,W,completed,736878
Genoa,리그,ita.1,2025-11-09,H,Fiorentina,2,2,2-2,D,completed,736891
Genoa,리그,ita.1,2025-11-22,A,Cagliari,3,3,3-3,D,completed,736903
Genoa,리그,ita.1,2025-11-29,H,Hellas Verona,2,1,2-1,W,completed,736907
Genoa,코파 이탈리아,ita.coppa_italia,2025-12-03,A,Atalanta,0,4,0-4,L,completed,759121
Genoa,리그,ita.1,2025-12-08,A,Udinese,2,1,2-1,W,completed,736918
Genoa,리그,ita.1,2025-12-14,H,Inter,1,2,1-2,L,completed,736929
Genoa,리그,ita.1,2025-12-21,H,Atalanta,0,1,0-1,L,completed,736942
Genoa,리그,ita.1,2025-12-29,A,Roma,1,3,1-3,L,completed,736946
Genoa,리그,ita.1,2026-01-03,H,Pisa,1,1,1-1,D,completed,736963
