squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Braga,2026,summer,out,Djibril Soumaré,djibril soumare,Defensive Midfield,23,Senegal,Stoke City,4000000.0,€4.00m,https://img.a.transfermarkt.technology/portrait/medium/1041532-1743533608.jpg?lm=1
Braga,2026,summer,out,André Horta,andre horta,Central Midfield,29,Portugal,UD Almería,1500000.0,€1.50m,https://img.a.transfermarkt.technology/portrait/medium/329722-1737995089.png?lm=1
Braga,2026,summer,out,Alaa Bellaarouch,alaa bellaarouch,Goalkeeper,24,Morocco,FC Dinamo,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/667991-1732575150.png?lm=1
Braga,2026,summer,out,Florian Grillitsch,florian grillitsch,Defensive Midfield,30,Austria,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/195736-1691269821.jpg?lm=1
Braga,2026,summer,out,Gabriel Moscardo,gabriel moscardo,Defensive Midfield,20,Brazil,PSG,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1086636-1724752763.png?lm=1
Braga,2026,summer,out,Adrian Barisic,adrian barisic,Centre-Back,24,Bosnia-Herzegovina,Basel,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/625206-1758783943.jpg?lm=1
Famalicão,2026,summer,in,Tamás Szűcs,tamas szucs,Central Midfield,21,Hungary,Debrecen,2500000.0,€2.50m,https://img.a.transfermarkt.technology/portrait/medium/933240-1776954993.jpg?lm=1
Famalicão,2026,summer,in,Finn van Breemen,finn van breemen,Centre-Back,23,Netherlands,Basel,1500000.0,€1.50m,https://img.a.transfermarkt.technology/portrait/medium/705016-1676562295.jpg?lm=1
Famalicão,2026,summer,in,Paulo Moreira,paulo moreira,Central Midfield,26,Portugal,Estrela Amadora,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/375392-1743699836.jpg?lm=1
Famalicão,2026,summer,in,Mathis Jangéal,mathis jangeal,Attacking Midfield,18,France,Paris SG U19,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/1185887-1759353509.jpg?lm=1
Famalicão,2026,summer,in,Leny Meyer,leny meyer,Left-Back,22,Switzerland,Stuttgart II,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/678843-1752760102.jpg?lm=1
