squad,comp,comp_code,date,home_away,opponent,gf,ga,score,result,status,event_id
Bayern Munich,리그,ger.1,2027-02-13,A,Union Berlin,0,0,0-0,,scheduled,401884631
Bayern Munich,리그,ger.1,2027-02-20,H,Augsburg,0,0,0-0,,scheduled,401884628
Bayern Munich,리그,ger.1,2027-02-27,A,RB Leipzig,0,0,0-0,,scheduled,401884618
Bayern Munich,리그,ger.1,2027-03-03,H,Freiburg,0,0,0-0,,scheduled,401884610
Bayern Munich,리그,ger.1,2027-03-06,A,Dortmund,0,0,0-0,,scheduled,401884601
Bayern Munich,리그,ger.1,2027-03-13,H,Mainz 05,0,0,0-0,,scheduled,401884592
Bayern Munich,리그,ger.1,2027-03-20,A,Köln,0,0,0-0,,scheduled,401884576
Bayern Munich,리그,ger.1,2027-04-03,H,Hamburger SV,0,0,0-0,,scheduled,401884574
Bayern Munich,리그,ger.1,2027-04-10,A,SC Paderborn 07,0,0,0-0,,scheduled,401884557
Bayern Munich,리그,ger.1,2027-04-17,H,Hoffenheim,0,0,0-0,,scheduled,401884556
Bayern Munich,리그,ger.1,2027-04-24,A,Werder Bremen,0,0,0-0,,scheduled,401884540
Bayern Munich,리그,ger.1,2027-05-08,H,Gladbach,0,0,0-0,,scheduled,401884538
Bayern Munich,리그,ger.1,2027-05-15,A,Leverkusen,0,0,0-0,,scheduled,401884526
Bayern Munich,리그,ger.1,2027-05-22,H,Frankfurt,0,0,0-0,,scheduled,401884500
Dortmund,리그,ger.1,2026-08-29,H,Hamburger SV,0,0,0-0,,scheduled,401884816
Dortmund,DFB-포칼,ger.dfb_pokal,2026-09-01,A,Hamburger SV,0,0,0-0,,scheduled,401875201
Dortmund,리그,ger.1,2026-09-05,A,Hoffenheim,0,0,0-0,,scheduled,401884807
Dortmund,리그,ger.1,2026-09-12,H,SC Paderborn 07,0,0,0-0,,scheduled,401884799
Dortmund,리그,ger.1,2026-09-19,A,Stuttgart,0,0,0-0,,scheduled,401884789
Dortmund,리그,ger.1,2026-10-10,H,Werder Bremen,0,0,0-0,,scheduled,401884781
Dortmund,리그,ger.1,2026-10-17,A,Union Berlin,0,0,0-0,,scheduled,401884769
Dortmund,리그,ger.1,2026-10-24,H,Frankfurt,0,0,0-0,,scheduled,401884763
Dortmund,리그,ger.1,2026-10-31,A,Bayern Munich,0,0,0-0,,scheduled,401884754
Dortmund,리그,ger.1,2026-11-07,H,SV Elversberg,0,0,0-0,,scheduled,401884745
Dortmund,리그,ger.1,2026-11-21,A,Gladbach,0,0,0-0,,scheduled,401884731
Dortmund,리그,ger.1,2026-11-28,H,Leverkusen,0,0,0-0,,scheduled,401884727
Dortmund,리그,ger.1,2026-12-05,A,Schalke 04,0,0,0-0,,scheduled,401884711
Dortmund,리그,ger.1,2026-12-12,H,Augsburg,0,0,0-0,,scheduled,401884709
Dortmund,리그,ger.1,2026-12-19,A,RB Leipzig,0,0,0-0,,scheduled,401884699
Dortmund,리그,ger.1,2027-01-09,H,Mainz 05,0,0,0-0,,scheduled,401884691
Dortmund,리그,ger.1,2027-01-13,A,Köln,0,0,0-0,,scheduled,401884676
Dortmund,리그,ger.1,2027-01-16,H,Freiburg,0,0,0-0,,scheduled,401884673
Dortmund,리그,ger.1,2027-01-23,A,Hamburger SV,0,0,0-0,,scheduled,401884659
Dortmund,리그,ger.1,2027-01-30,H,Hoffenheim,0,0,0-0,,scheduled,401884654
Dortmund,리그,ger.1,2027-02-06,A,SC Paderborn 07,0,0,0-0,,scheduled,401884638
Dortmund,리그,ger.1,2027-02-13,H,Stuttgart,0,0,0-0,,scheduled,401884637
Dortmund,리그,ger.1,2027-02-20,A,Werder Bremen,0,0,0-0,,scheduled,401884622
Dortmund,리그,ger.1,2027-02-27,H,Union Berlin,0,0,0-0,,scheduled,401884619
Dortmund,리그,ger.1,2027-03-03,A,Frankfurt,0,0,0-0,,scheduled,401884608
Dortmund,리그,ger.1,2027-03-06,H,Bayern Munich,0,0,0-0,,scheduled,401884601
Dortmund,리그,ger.1,2027-03-13,A,SV Elversberg,0,0,0-0,,scheduled,401884584
Dortmund,리그,ger.1,2027-03-20,H,Gladbach,0,0,0-0,,scheduled,401884583
Dortmund,리그,ger.1,2027-04-03,A,Leverkusen,0,0,0-0,,scheduled,401884572
Dortmund,리그,ger.1,2027-04-10,H,Schalke 04,0,0,0-0,,scheduled,401884565
Dortmund,리그,ger.1,2027-04-17,A,Augsburg,0,0,0-0,,scheduled,401884551
Dortmund,리그,ger.1,2027-04-24,H,RB Leipzig,0,0,0-0,,scheduled,401884547
Dortmund,리그,ger.1,2027-05-08,A,Mainz 05,0,0,0-0,,scheduled,401884533
Dortmund,리그,ger.1,2027-05-15,H,Köln,0,0,0-0,,scheduled,401884529
Dortmund,리그,ger.1,2027-05-22,A,Freiburg,0,0,0-0,,scheduled,401884498
Frankfurt,DFB-포칼,ger.dfb_pokal,2026-08-21,A,SC St. Tönis,0,0,0-0,,scheduled,401875189
Frankfurt,리그,ger.1,2026-08-29,A,Union Berlin,0,0,0-0,,scheduled,401884811
Frankfurt,리그,ger.1,2026-09-05,H,Augsburg,0,0,0-0,,scheduled,401884805
Frankfurt,리그,ger.1,2026-09-12,A,Mainz 05,0,0,0-0,,scheduled,401884794
Frankfurt,리그,ger.1,2026-09-19,H,Freiburg,0,0,0-0,,scheduled,401884787
Frankfurt,리그,ger.1,2026-10-10,A,RB Leipzig,0,0,0-0,,scheduled,401884780
Frankfurt,리그,ger.1,2026-10-17,H,Köln,0,0,0-0,,scheduled,401884770
Frankfurt,리그,ger.1,2026-10-24,A,Dortmund,0,0,0-0,,scheduled,401884763
Frankfurt,리그,ger.1,2026-10-31,H,Hamburger SV,0,0,0-0,,scheduled,401884752
Frankfurt,리그,ger.1,2026-11-07,A,SC Paderborn 07,0,0,0-0,,scheduled,401884737
Frankfurt,리그,ger.1,2026-11-21,H,Hoffenheim,0,0,0-0,,scheduled,401884734
Frankfurt,리그,ger.1,2026-11-28,A,Stuttgart,0,0,0-0,,scheduled,401884726
Frankfurt,리그,ger.1,2026-12-05,H,Werder Bremen,0,0,0-0,,scheduled,401884714
Frankfurt,리그,ger.1,2026-12-12,A,Gladbach,0,0,0-0,,scheduled,401884705
Frankfurt,리그,ger.1,2026-12-19,A,Leverkusen,0,0,0-0,,scheduled,401884698
Frankfurt,리그,ger.1,2027-01-09,H,Schalke 04,0,0,0-0,,scheduled,401884688
Frankfurt,리그,ger.1,2027-01-13,A,SV Elversberg,0,0,0-0,,scheduled,401884674
Frankfurt,리그,ger.1,2027-01-16,H,Bayern Munich,0,0,0-0,,scheduled,401884669
Frankfurt,리그,ger.1,2027-01-23,H,Union Berlin,0,0,0-0,,scheduled,401884661
Frankfurt,리그,ger.1,2027-01-30,A,Augsburg,0,0,0-0,,scheduled,401884651
Frankfurt,리그,ger.1,2027-02-06,H,Mainz 05,0,0,0-0,,scheduled,401884643
Frankfurt,리그,ger.1,2027-02-13,A,Freiburg,0,0,0-0,,scheduled,401884634
Frankfurt,리그,ger.1,2027-02-20,H,RB Leipzig,0,0,0-0,,scheduled,401884625
Frankfurt,리그,ger.1,2027-02-27,A,Köln,0,0,0-0,,scheduled,401884612
Frankfurt,리그,ger.1,2027-03-03,H,Dortmund,0,0,0-0,,scheduled,401884608
Frankfurt,리그,ger.1,2027-03-06,A,Hamburger SV,0,0,0-0,,scheduled,401884595
Frankfurt,리그,ger.1,2027-03-13,H,SC Paderborn 07,0,0,0-0,,scheduled,401884590
Frankfurt,리그,ger.1,2027-03-20,A,Hoffenheim,0,0,0-0,,scheduled,401884580
Frankfurt,리그,ger.1,2027-04-03,H,Stuttgart,0,0,0-0,,scheduled,401884571
Frankfurt,리그,ger.1,2027-04-10,A,Werder Bremen,0,0,0-0,,scheduled,401884558
Frankfurt,리그,ger.1,2027-04-17,H,Gladbach,0,0,0-0,,scheduled,401884552
Frankfurt,리그,ger.1,2027-04-24,H,Leverkusen,0,0,0-0,,scheduled,401884544
Frankfurt,리그,ger.1,2027-05-08,A,Schalke 04,0,0,0-0,,scheduled,401884531
Frankfurt,리그,ger.1,2027-05-15,H,SV Elversberg,0,0,0-0,,scheduled,401884525
Frankfurt,리그,ger.1,2027-05-22,A,Bayern Munich,0,0,0-0,,scheduled,401884500
Freiburg,DFB-포칼,ger.dfb_pokal,2026-08-23,A,Fortuna Düsseldorf,0,0,0-0,,scheduled,401874901
Freiburg,리그,ger.1,2026-08-29,H,Werder Bremen,0,0,0-0,,scheduled,401884814
Freiburg,리그,ger.1,2026-09-05,A,SC Paderborn 07,0,0,0-0,,scheduled,401884800
Freiburg,리그,ger.1,2026-09-12,H,Gladbach,0,0,0-0,,scheduled,401884796
Freiburg,리그,ger.1,2026-09-19,A,Frankfurt,0,0,0-0,,scheduled,401884787
Freiburg,리그,ger.1,2026-10-10,H,Schalke 04,0,0,0-0,,scheduled,401884778
Freiburg,리그,ger.1,2026-10-17,A,Leverkusen,0,0,0-0,,scheduled,401884771
Freiburg,리그,ger.1,2026-10-24,H,Bayern Munich,0,0,0-0,,scheduled,401884759
Freiburg,리그,ger.1,2026-10-31,A,Augsburg,0,0,0-0,,scheduled,401884751
Freiburg,리그,ger.1,2026-11-07,H,Union Berlin,0,0,0-0,,scheduled,401884741
Freiburg,리그,ger.1,2026-11-21,A,SV Elversberg,0,0,0-0,,scheduled,401884728
Freiburg,리그,ger.1,2026-11-28,H,RB Leipzig,0,0,0-0,,scheduled,401884724
Freiburg,리그,ger.1,2026-12-05,H,Hoffenheim,0,0,0-0,,scheduled,401884715
Freiburg,리그,ger.1,2026-12-12,A,Mainz 05,0,0,0-0,,scheduled,401884706
Freiburg,리그,ger.1,2026-12-19,H,Stuttgart,0,0,0-0,,scheduled,401884697
Freiburg,리그,ger.1,2027-01-09,A,Köln,0,0,0-0,,scheduled,401884685
Freiburg,리그,ger.1,2027-01-13,H,Hamburger SV,0,0,0-0,,scheduled,401884680
Freiburg,리그,ger.1,2027-01-16,A,Dortmund,0,0,0-0,,scheduled,401884673
Freiburg,리그,ger.1,2027-01-23,A,Werder Bremen,0,0,0-0,,scheduled,401884658
Freiburg,리그,ger.1,2027-01-30,H,SC Paderborn 07,0,0,0-0,,scheduled,401884652
Freiburg,리그,ger.1,2027-02-06,A,Gladbach,0,0,0-0,,scheduled,401884642
Freiburg,리그,ger.1,2027-02-13,H,Frankfurt,0,0,0-0,,scheduled,401884634
Freiburg,리그,ger.1,2027-02-20,A,Schalke 04,0,0,0-0,,scheduled,401884621
Freiburg,리그,ger.1,2027-02-27,H,Leverkusen,0,0,0-0,,scheduled,401884615
Freiburg,리그,ger.1,2027-03-03,A,Bayern Munich,0,0,0-0,,scheduled,401884610
Freiburg,리그,ger.1,2027-03-06,H,Augsburg,0,0,0-0,,scheduled,401884597
Freiburg,리그,ger.1,2027-03-13,A,Union Berlin,0,0,0-0,,scheduled,401884588
Freiburg,리그,ger.1,2027-03-20,H,SV Elversberg,0,0,0-0,,scheduled,401884579
Freiburg,리그,ger.1,2027-04-03,A,RB Leipzig,0,0,0-0,,scheduled,401884573
Freiburg,리그,ger.1,2027-04-10,A,Hoffenheim,0,0,0-0,,scheduled,401884563
Freiburg,리그,ger.1,2027-04-17,H,Mainz 05,0,0,0-0,,scheduled,401884553
Freiburg,리그,ger.1,2027-04-24,A,Stuttgart,0,0,0-0,,scheduled,401884546
Freiburg,리그,ger.1,2027-05-08,H,Köln,0,0,0-0,,scheduled,401884535
Freiburg,리그,ger.1,2027-05-15,A,Hamburger SV,0,0,0-0,,scheduled,401884503
Freiburg,리그,ger.1,2027-05-22,H,Dortmund,0,0,0-0,,scheduled,401884498
Gladbach,DFB-포칼,ger.dfb_pokal,2026-08-23,A,Schott,0,0,0-0,,scheduled,401874889
Gladbach,리그,ger.1,2026-08-29,A,RB Leipzig,0,0,0-0,,scheduled,401884815
Gladbach,리그,ger.1,2026-09-05,H,SV Elversberg,0,0,0-0,,scheduled,401884804
Gladbach,리그,ger.1,2026-09-12,A,Freiburg,0,0,0-0,,scheduled,401884796
Gladbach,리그,ger.1,2026-09-19,H,Mainz 05,0,0,0-0,,scheduled,401884786
Gladbach,리그,ger.1,2026-10-10,A,Köln,0,0,0-0,,scheduled,401884774
Gladbach,리그,ger.1,2026-10-17,H,Hoffenheim,0,0,0-0,,scheduled,401884768
Gladbach,리그,ger.1,2026-10-24,A,Stuttgart,0,0,0-0,,scheduled,401884761
Gladbach,리그,ger.1,2026-10-31,H,SC Paderborn 07,0,0,0-0,,scheduled,401884749
Gladbach,리그,ger.1,2026-11-07,A,Hamburger SV,0,0,0-0,,scheduled,401884739
Gladbach,리그,ger.1,2026-11-21,H,Dortmund,0,0,0-0,,scheduled,401884731
Gladbach,리그,ger.1,2026-11-28,A,Werder Bremen,0,0,0-0,,scheduled,401884720
Gladbach,리그,ger.1,2026-12-05,A,Leverkusen,0,0,0-0,,scheduled,401884716
Gladbach,리그,ger.1,2026-12-12,H,Frankfurt,0,0,0-0,,scheduled,401884705
Gladbach,리그,ger.1,2026-12-19,A,Schalke 04,0,0,0-0,,scheduled,401884693
Gladbach,리그,ger.1,2027-01-09,H,Bayern Munich,0,0,0-0,,scheduled,401884687
Gladbach,리그,ger.1,2027-01-13,A,Augsburg,0,0,0-0,,scheduled,401884679
Gladbach,리그,ger.1,2027-01-16,H,Union Berlin,0,0,0-0,,scheduled,401884668
Gladbach,리그,ger.1,2027-01-23,H,RB Leipzig,0,0,0-0,,scheduled,401884660
Gladbach,리그,ger.1,2027-01-30,A,SV Elversberg,0,0,0-0,,scheduled,401884647
Gladbach,리그,ger.1,2027-02-06,H,Freiburg,0,0,0-0,,scheduled,401884642
Gladbach,리그,ger.1,2027-02-13,A,Mainz 05,0,0,0-0,,scheduled,401884632
Gladbach,리그,ger.1,2027-02-20,H,Köln,0,0,0-0,,scheduled,401884624
Gladbach,리그,ger.1,2027-02-27,A,Hoffenheim,0,0,0-0,,scheduled,401884616
Gladbach,리그,ger.1,2027-03-03,H,Stuttgart,0,0,0-0,,scheduled,401884606
Gladbach,리그,ger.1,2027-03-06,A,SC Paderborn 07,0,0,0-0,,scheduled,401884593
Gladbach,리그,ger.1,2027-03-13,H,Hamburger SV,0,0,0-0,,scheduled,401884587
Gladbach,리그,ger.1,2027-03-20,A,Dortmund,0,0,0-0,,scheduled,401884583
Gladbach,리그,ger.1,2027-04-03,H,Werder Bremen,0,0,0-0,,scheduled,401884568
Gladbach,리그,ger.1,2027-04-10,H,Leverkusen,0,0,0-0,,scheduled,401884561
Gladbach,리그,ger.1,2027-04-17,A,Frankfurt,0,0,0-0,,scheduled,401884552
Gladbach,리그,ger.1,2027-04-24,H,Schalke 04,0,0,0-0,,scheduled,401884543
Gladbach,리그,ger.1,2027-05-08,A,Bayern Munich,0,0,0-0,,scheduled,401884538
Gladbach,리그,ger.1,2027-05-15,H,Augsburg,0,0,0-0,,scheduled,401884524
Gladbach,리그,ger.1,2027-05-22,A,Union Berlin,0,0,0-0,,scheduled,401884495
Hamburger SV,DFB-포칼,ger.dfb_pokal,2026-08-24,A,SC Verl 1924,0,0,0-0,,scheduled,401874898
Hamburger SV,리그,ger.1,2026-08-29,A,Dortmund,0,0,0-0,,scheduled,401884816
Hamburger SV,DFB-포칼,ger.dfb_pokal,2026-09-01,H,Dortmund,0,0,0-0,,scheduled,401875201
Hamburger SV,리그,ger.1,2026-09-05,H,Mainz 05,0,0,0-0,,scheduled,401884803
Hamburger SV,리그,ger.1,2026-09-12,A,RB Leipzig,0,0,0-0,,scheduled,401884798
Hamburger SV,리그,ger.1,2026-09-19,H,Köln,0,0,0-0,,scheduled,401884785
Hamburger SV,리그,ger.1,2026-10-10,A,Hoffenheim,0,0,0-0,,scheduled,401884779
Hamburger SV,리그,ger.1,2026-10-17,H,Stuttgart,0,0,0-0,,scheduled,401884767
Hamburger SV,리그,ger.1,2026-10-24,A,SC Paderborn 07,0,0,0-0,,scheduled,401884755
Hamburger SV,리그,ger.1,2026-10-31,A,Frankfurt,0,0,0-0,,scheduled,401884752
Hamburger SV,리그,ger.1,2026-11-07,H,Gladbach,0,0,0-0,,scheduled,401884739
Hamburger SV,리그,ger.1,2026-11-21,A,Werder Bremen,0,0,0-0,,scheduled,401884730
Hamburger SV,리그,ger.1,2026-11-28,H,Bayern Munich,0,0,0-0,,scheduled,401884722
Hamburger SV,리그,ger.1,2026-12-05,A,Union Berlin,0,0,0-0,,scheduled,401884712
Hamburger SV,리그,ger.1,2026-12-12,H,Schalke 04,0,0,0-0,,scheduled,401884704
Hamburger SV,리그,ger.1,2026-12-19,A,SV Elversberg,0,0,0-0,,scheduled,401884692
Hamburger SV,리그,ger.1,2027-01-09,H,Leverkusen,0,0,0-0,,scheduled,401884686
Hamburger SV,리그,ger.1,2027-01-13,A,Freiburg,0,0,0-0,,scheduled,401884680
Hamburger SV,리그,ger.1,2027-01-16,H,Augsburg,0,0,0-0,,scheduled,401884667
Hamburger SV,리그,ger.1,2027-01-23,H,Dortmund,0,0,0-0,,scheduled,401884659
Hamburger SV,리그,ger.1,2027-01-30,A,Mainz 05,0,0,0-0,,scheduled,401884650
Hamburger SV,리그,ger.1,2027-02-06,H,RB Leipzig,0,0,0-0,,scheduled,401884641
Hamburger SV,리그,ger.1,2027-02-13,A,Köln,0,0,0-0,,scheduled,401884630
Hamburger SV,리그,ger.1,2027-02-20,H,Hoffenheim,0,0,0-0,,scheduled,401884623
Hamburger SV,리그,ger.1,2027-02-27,A,Stuttgart,0,0,0-0,,scheduled,401884617
Hamburger SV,리그,ger.1,2027-03-03,H,SC Paderborn 07,0,0,0-0,,scheduled,401884605
Hamburger SV,리그,ger.1,2027-03-06,H,Frankfurt,0,0,0-0,,scheduled,401884595
Hamburger SV,리그,ger.1,2027-03-13,A,Gladbach,0,0,0-0,,scheduled,401884587
Hamburger SV,리그,ger.1,2027-03-20,H,Werder Bremen,0,0,0-0,,scheduled,401884577
Hamburger SV,리그,ger.1,2027-04-03,A,Bayern Munich,0,0,0-0,,scheduled,401884574
Hamburger SV,리그,ger.1,2027-04-10,H,Union Berlin,0,0,0-0,,scheduled,401884560
Hamburger SV,리그,ger.1,2027-04-17,A,Schalke 04,0,0,0-0,,scheduled,401884549
Hamburger SV,리그,ger.1,2027-04-24,H,SV Elversberg,0,0,0-0,,scheduled,401884542
Hamburger SV,리그,ger.1,2027-05-08,A,Leverkusen,0,0,0-0,,scheduled,401884536
Hamburger SV,리그,ger.1,2027-05-15,H,Freiburg,0,0,0-0,,scheduled,401884503
Hamburger SV,리그,ger.1,2027-05-22,A,Augsburg,0,0,0-0,,scheduled,401884497
Heidenheim,DFB-포칼,ger.dfb_pokal,2026-08-23,A,SSV Jeddeloh II,0,0,0-0,,scheduled,401875182
Hoffenheim,DFB-포칼,ger.dfb_pokal,2026-08-22,A,FC Erzgebirge Aue,0,0,0-0,,scheduled,401875184
Hoffenheim,리그,ger.1,2026-08-29,A,Köln,0,0,0-0,,scheduled,401884810
Hoffenheim,리그,ger.1,2026-09-05,H,Dortmund,0,0,0-0,,scheduled,401884807
Hoffenheim,리그,ger.1,2026-09-12,H,Stuttgart,0,0,0-0,,scheduled,401884797
Hoffenheim,리그,ger.1,2026-09-19,A,SC Paderborn 07,0,0,0-0,,scheduled,401884782
Hoffenheim,리그,ger.1,2026-10-10,H,Hamburger SV,0,0,0-0,,scheduled,401884779
Hoffenheim,리그,ger.1,2026-10-17,A,Gladbach,0,0,0-0,,scheduled,401884768
Hoffenheim,리그,ger.1,2026-10-24,H,Leverkusen,0,0,0-0,,scheduled,401884760
Hoffenheim,리그,ger.1,2026-10-31,A,Werder Bremen,0,0,0-0,,scheduled,401884748
Hoffenheim,리그,ger.1,2026-11-07,H,Schalke 04,0,0,0-0,,scheduled,401884742
Hoffenheim,리그,ger.1,2026-11-21,A,Frankfurt,0,0,0-0,,scheduled,401884734
Hoffenheim,리그,ger.1,2026-11-28,H,Augsburg,0,0,0-0,,scheduled,401884725
Hoffenheim,리그,ger.1,2026-12-05,A,Freiburg,0,0,0-0,,scheduled,401884715
Hoffenheim,리그,ger.1,2026-12-12,H,Bayern Munich,0,0,0-0,,scheduled,401884707
Hoffenheim,리그,ger.1,2026-12-19,A,Union Berlin,0,0,0-0,,scheduled,401884694
Hoffenheim,리그,ger.1,2027-01-09,H,SV Elversberg,0,0,0-0,,scheduled,401884689
Hoffenheim,리그,ger.1,2027-01-13,A,Mainz 05,0,0,0-0,,scheduled,401884678
Hoffenheim,리그,ger.1,2027-01-16,H,RB Leipzig,0,0,0-0,,scheduled,401884671
Hoffenheim,리그,ger.1,2027-01-23,H,Köln,0,0,0-0,,scheduled,401884663
Hoffenheim,리그,ger.1,2027-01-30,A,Dortmund,0,0,0-0,,scheduled,401884654
Hoffenheim,리그,ger.1,2027-02-06,A,Stuttgart,0,0,0-0,,scheduled,401884645
Hoffenheim,리그,ger.1,2027-02-13,H,SC Paderborn 07,0,0,0-0,,scheduled,401884635
Hoffenheim,리그,ger.1,2027-02-20,A,Hamburger SV,0,0,0-0,,scheduled,401884623
Hoffenheim,리그,ger.1,2027-02-27,H,Gladbach,0,0,0-0,,scheduled,401884616
Hoffenheim,리그,ger.1,2027-03-03,A,Leverkusen,0,0,0-0,,scheduled,401884609
Hoffenheim,리그,ger.1,2027-03-06,H,Werder Bremen,0,0,0-0,,scheduled,401884598
Hoffenheim,리그,ger.1,2027-03-13,A,Schalke 04,0,0,0-0,,scheduled,401884585
Hoffenheim,리그,ger.1,2027-03-20,H,Frankfurt,0,0,0-0,,scheduled,401884580
Hoffenheim,리그,ger.1,2027-04-03,A,Augsburg,0,0,0-0,,scheduled,401884570
Hoffenheim,리그,ger.1,2027-04-10,H,Freiburg,0,0,0-0,,scheduled,401884563
Hoffenheim,리그,ger.1,2027-04-17,A,Bayern Munich,0,0,0-0,,scheduled,401884556
Hoffenheim,리그,ger.1,2027-04-24,H,Union Berlin,0,0,0-0,,scheduled,401884545
Hoffenheim,리그,ger.1,2027-05-08,A,SV Elversberg,0,0,0-0,,scheduled,401884530
Hoffenheim,리그,ger.1,2027-05-15,H,Mainz 05,0,0,0-0,,scheduled,401884527
