squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Feyenoord,2026,summer,in,Plamen Andreev,plamen andreev,Goalkeeper,21,Bulgaria,Lech Poznan,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/859218-1741951336.jpg?lm=1
Feyenoord,2026,summer,in,Jan Plug,jan plug,Centre-Back,21,Netherlands,FC Dordrecht,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/745625-1722435107.jpg?lm=1
Feyenoord,2026,summer,in,Jaden Slory,jaden slory,Right Winger,21,Netherlands,Go Ahead Eagles,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/727480-1747044431.jpg?lm=1
Feyenoord,2026,summer,in,Stéphano Carrillo,stephano carrillo,Centre-Forward,20,Mexico,FC Dordrecht,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/955224-1764074271.jpg?lm=1
Feyenoord,2026,summer,out,Jeyland Mitchell,jeyland mitchell,Centre-Back,21,Costa Rica,Sturm Graz,1800000.0,€1.80m,https://img.a.transfermarkt.technology/portrait/medium/856068-1720029351.jpg?lm=1
Feyenoord,2026,summer,out,Plamen Andreev,plamen andreev,Goalkeeper,21,Bulgaria,Debrecen,500000.0,€500k,https://img.a.transfermarkt.technology/portrait/medium/859218-1741951336.jpg?lm=1
Feyenoord,2026,summer,out,Jaden Slory,jaden slory,Right Winger,21,Netherlands,Willem II,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/727480-1747044431.jpg?lm=1
Feyenoord,2026,summer,out,Raheem Sterling,raheem sterling,Right Winger,31,England,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/134425-1684165974.jpg?lm=1
Feyenoord,2026,summer,out,Gernot Trauner,gernot trauner,Centre-Back,34,Austria,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/59145-1676465806.jpg?lm=1
Feyenoord,2026,summer,out,Stéphano Carrillo,stephano carrillo,Centre-Forward,20,Mexico,Feyenoord U21,,-,https://img.a.transfermarkt.technology/portrait/medium/955224-1764074271.jpg?lm=1
Feyenoord,2026,summer,out,Malcolm Jeng,malcolm jeng,Centre-Back,21,Sweden,Stade Reims,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1126894-1724838826.jpg?lm=1
Feyenoord,2026,summer,out,Steven Benda,steven benda,Goalkeeper,27,Germany,Fulham,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/381469-1737920445.jpg?lm=1
AZ Alkmaar,2026,summer,in,Abdelnour Soualhia,abdelnour soualhia,Centre-Back,25,France,Le Puy FC,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/944694-1773937535.jpg?lm=1
AZ Alkmaar,2026,summer,in,Jari De Busser,jari de busser,Goalkeeper,26,Belgium,Go Ahead Eagles,,?,https://img.a.transfermarkt.technology/portrait/medium/426849-1753438391.jpg?lm=1
AZ Alkmaar,2026,summer,in,Wassim Bouziane,wassim bouziane,Left Winger,19,Netherlands,AZ Alkmaar U21,,-,https://img.a.transfermarkt.technology/portrait/medium/990008-1765214511.jpg?lm=1
AZ Alkmaar,2026,summer,in,Kristijan Belic,kristijan belic,Defensive Midfield,25,Serbia,M. Tel Aviv,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/507223-1721657390.jpg?lm=1
AZ Alkmaar,2026,summer,in,Mayckel Lahdo,mayckel lahdo,Right Winger,23,Sweden,Bröndby IF,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/795274-1723819960.jpg?lm=1
AZ Alkmaar,2026,summer,in,Dave Kwakman,dave kwakman,Central Midfield,21,Netherlands,FC Volendam,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/747017-1771407127.jpg?lm=1
AZ Alkmaar,2026,summer,in,Zico Buurmeester,zico buurmeester,Central Midfield,24,Netherlands,PEC Zwolle,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/595940-1723819805.jpg?lm=1
AZ Alkmaar,2026,summer,in,Lequincio Zeefuik,lequincio zeefuik,Centre-Forward,21,Netherlands,Heracles Almelo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/728864-1753350531.jpg?lm=1
AZ Alkmaar,2026,summer,in,Lewis Schouten,lewis schouten,Centre-Back,22,Netherlands,Excelsior,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/801031-1664801015.jpg?lm=1
AZ Alkmaar,2026,summer,in,Sem Westerveld,sem westerveld,Goalkeeper,23,Netherlands,MVV Maastricht,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/595935-1763997757.png?lm=1
AZ Alkmaar,2026,summer,out,Sven Mijnans,sven mijnans,Attacking Midfield,26,Netherlands,PSV,13000000.0,€13.00m,https://img.a.transfermarkt.technology/portrait/medium/578804-1753350733.jpg?lm=1
AZ Alkmaar,2026,summer,out,Kristijan Belic,kristijan belic,Defensive Midfield,25,Serbia,M. Tel Aviv,1300000.0,€1.30m,https://img.a.transfermarkt.technology/portrait/medium/507223-1721657390.jpg?lm=1
AZ Alkmaar,2026,summer,out,Zico Buurmeester,zico buurmeester,Central Midfield,24,Netherlands,CD Leganés,1000000.0,€1.00m,https://img.a.transfermarkt.technology/portrait/medium/595940-1723819805.jpg?lm=1
AZ Alkmaar,2026,summer,out,Sem Westerveld,sem westerveld,Goalkeeper,23,Netherlands,Real Zaragoza,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/595935-1763997757.png?lm=1
AZ Alkmaar,2026,summer,out,Lequincio Zeefuik,lequincio zeefuik,Centre-Forward,21,Netherlands,Fortuna Sittard,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/728864-1753350531.jpg?lm=1
AZ Alkmaar,2026,summer,out,Abdelnour Soualhia,abdelnour soualhia,Centre-Back,25,France,Telstar,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/944694-1773937535.jpg?lm=1
AZ Alkmaar,2026,summer,out,Daniël Deen,daniel deen,Goalkeeper,23,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/635371-1753350198.jpg?lm=1
Utrecht,2026,summer,in,Ángel Alarcón,angel alarcon,Left Winger,22,Spain,FC Porto B,2000000.0,€2.00m,https://img.a.transfermarkt.technology/portrait/medium/646739-1666794635.jpg?lm=1
Utrecht,2026,summer,in,Kevin Paredes,kevin paredes,Left Midfield,23,United States,Wolfsburg,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/711517-1752736742.jpg?lm=1
Utrecht,2026,summer,in,Guus Offerhaus,guus offerhaus,Centre-Back,25,Netherlands,Telstar,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/590777-1768294845.JPG?lm=1
Utrecht,2026,summer,in,Ferdinand Pohl,ferdinand pohl,Centre-Back,19,Germany,Leverkusen U19,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/1041648-1761055381.jpg?lm=1
Utrecht,2026,summer,in,Jamie Schuldes,jamie schuldes,Centre-Back,19,Germany,RB Leipzig U19,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/1081906-1763354378.JPG?lm=1
Utrecht,2026,summer,in,Emmanuel Chigozie Owen,emmanuel chigozie owen,Right Winger,19,Germany,Leverkusen U19,,?,https://img.a.transfermarkt.technology/portrait/medium/1136980-1764363066.png?lm=1
Utrecht,2026,summer,in,Davy van den Berg,davy van den berg,Central Midfield,26,Netherlands,Luton,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/361066-1753095612.jpg?lm=1
Utrecht,2026,summer,in,Tom de Graaff,tom de graaff,Goalkeeper,21,Netherlands,PEC Zwolle,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/729010-1723460433.jpg?lm=1
Utrecht,2026,summer,in,Neville Ogidi Nwankwo,neville ogidi nwankwo,Centre-Back,23,Netherlands,Telstar,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/951398-1768294891.JPG?lm=1
Utrecht,2026,summer,in,Miliano Jonathans,miliano jonathans,Right Winger,22,Indonesia,Excelsior,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/723008-1753297729.jpg?lm=1
Utrecht,2026,summer,in,Noah Ohio,noah ohio,Centre-Forward,23,Netherlands,Real Valladolid,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/557410-1723460636.jpg?lm=1
Utrecht,2026,summer,in,Jesse van de Haar,jesse van de haar,Centre-Forward,21,Netherlands,SK Beveren,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/930983-1723629362.jpg?lm=1
Utrecht,2026,summer,out,Souffian El Karouani,souffian el karouani,Left-Back,25,Morocco,Al-Qadsiah,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/541134-1723460557.jpg?lm=1
Utrecht,2026,summer,out,Sébastien Haller,sebastien haller,Centre-Forward,32,Cote d'Ivoire,Sanf. Hiroshima,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/181375-1745174015.jpg?lm=1
Utrecht,2026,summer,out,Mike van der Hoorn,mike van der hoorn,Centre-Back,33,Netherlands,AEK Larnaca,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/187105-1723460912.jpg?lm=1
Utrecht,2026,summer,out,Nick Viergever,nick viergever,Centre-Back,36,Netherlands,PEC Zwolle,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/93081-1723460789.jpg?lm=1
Utrecht,2026,summer,out,Tom de Graaff,tom de graaff,Goalkeeper,21,Netherlands,PEC Zwolle,,?,https://img.a.transfermarkt.technology/portrait/medium/729010-1723460433.jpg?lm=1
Utrecht,2026,summer,out,Jesse van de Haar,jesse van de haar,Centre-Forward,21,Netherlands,RKC Waalwijk,,?,https://img.a.transfermarkt.technology/portrait/medium/930983-1723629362.jpg?lm=1
Utrecht,2026,summer,out,Can Bozdogan,can bozdogan,Central Midfield,25,Germany,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/406609-1723461140.jpg?lm=1
Utrecht,2026,summer,out,Gjivai Zechiël,gjivai zechiel,Central Midfield,22,Netherlands,Feyenoord,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/571149-1753095450.jpg?lm=1
Utrecht,2026,summer,out,Ángel Alarcón,angel alarcon,Left Winger,22,Spain,FC Porto B,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/646739-1666794635.jpg?lm=1
Utrecht,2026,summer,out,Jesper Karlsson,jesper karlsson,Left Winger,27,Sweden,Bologna,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/367992-1739281929.jpg?lm=1
Twente,2026,summer,in,Aske Adelgaard,aske adelgaard,Left-Back,22,Denmark,Go Ahead Eagles,2000000.0,€2.00m,https://img.a.transfermarkt.technology/portrait/medium/656132-1763722949.jpg?lm=1
Twente,2026,summer,in,Wout Weghorst,wout weghorst,Centre-Forward,33,Netherlands,Ajax,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/228645-1727259675.jpg?lm=1
Twente,2026,summer,in,Krzysztof Kurowski,krzysztof kurowski,Left-Back,19,Poland,Slask Wroclaw,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/964757-1779991442.jpg?lm=1
Twente,2026,summer,in,Remko Pasveer,remko pasveer,Goalkeeper,42,Netherlands,Heracles Almelo,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/25520-1666951851.jpg?lm=1
Twente,2026,summer,in,Björn Titulaer,bjorn titulaer,Centre-Back,18,Netherlands,Twente/Her U19,,-,https://img.a.transfermarkt.technology/portrait/medium/1150220-1764689651.png?lm=1
Twente,2026,summer,in,Younes Taha,younes taha,Right Winger,23,Morocco,FC Groningen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/866328-1764058899.png?lm=1
Twente,2026,summer,in,Sayfallah Ltaief,sayfallah ltaief,Left Midfield,26,Tunisia,Greuther Fürth,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/388220-1764689128.png?lm=1
Twente,2026,summer,in,Naci Ünüvar,naci unuvar,Left Winger,23,Türkiye,Heracles Almelo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/508639-1764689822.png?lm=1
Twente,2026,summer,in,Bas Kuipers,bas kuipers,Left-Back,31,Netherlands,Arouca,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/187188-1764688952.png?lm=1
Twente,2026,summer,in,Alec Van Hoorenbeeck,alec van hoorenbeeck,Centre-Back,27,Belgium,Heracles Almelo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/405892-1764162246.png?lm=1
Twente,2026,summer,in,Gijs Besselink,gijs besselink,Central Midfield,22,Netherlands,Willem II,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/704075-1764688445.png?lm=1
Twente,2026,summer,in,Juliën Mesbahi,julien mesbahi,Centre-Back,20,Morocco,FC Emmen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/895089-1723819488.jpg?lm=1
Twente,2026,summer,out,Mats Rots,mats rots,Left-Back,20,Netherlands,Hoffenheim,12000000.0,€12.00m,https://img.a.transfermarkt.technology/portrait/medium/983677-1764689598.png?lm=1
Twente,2026,summer,out,Bas Kuipers,bas kuipers,Left-Back,31,Netherlands,Sparta R.,400000.0,€400k,https://img.a.transfermarkt.technology/portrait/medium/187188-1764688952.png?lm=1
Twente,2026,summer,out,Ricky van Wolfswinkel,ricky van wolfswinkel,Centre-Forward,37,Netherlands,Woudenberg,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/41355-1764690049.png?lm=1
Twente,2026,summer,out,Alec Van Hoorenbeeck,alec van hoorenbeeck,Centre-Back,27,Belgium,Hajduk Split,,?,https://img.a.transfermarkt.technology/portrait/medium/405892-1764162246.png?lm=1
Twente,2026,summer,out,Sam Karssies,sam karssies,Goalkeeper,23,Netherlands,FC Emmen,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/703779-1764688851.png?lm=1
Twente,2026,summer,out,Przemyslaw Tyton,przemyslaw tyton,Goalkeeper,39,Poland,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/33210-1764689729.png?lm=1
Twente,2026,summer,out,Ramiz Zerrouki,ramiz zerrouki,Defensive Midfield,28,Algeria,Feyenoord,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/416660-1780563169.jpg?lm=1
NEC Nijmegen,2026,summer,in,Tobias Storm,tobias storm,Centre-Back,21,Denmark,Lyngby BK,1500000.0,€1.50m,https://img.a.transfermarkt.technology/portrait/medium/715836-1765443858.jpg?lm=1
NEC Nijmegen,2026,summer,in,Adam Tahaui,adam tahaui,Central Midfield,20,Morocco,Vitesse,650000.0,€650k,https://img.a.transfermarkt.technology/portrait/medium/827260-1764846467.png?lm=1
NEC Nijmegen,2026,summer,in,Kaj Sierhuis,kaj sierhuis,Centre-Forward,28,Netherlands,Fortuna Sittard,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/315283-1764159474.png?lm=1
NEC Nijmegen,2026,summer,in,Perr Schuurs,perr schuurs,Centre-Back,26,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/418543-1694614988.jpg?lm=1
NEC Nijmegen,2026,summer,in,Merijn van de Wiel,merijn van de wiel,Centre-Back,20,Netherlands,NEC U21,,-,https://img.a.transfermarkt.technology/portrait/medium/775984-1764683265.PNG?lm=1
NEC Nijmegen,2026,summer,in,Kevin Kers,kevin kers,Left Winger,20,Netherlands,NEC U21,,-,https://img.a.transfermarkt.technology/portrait/medium/930985-1764682602.PNG?lm=1
NEC Nijmegen,2026,summer,in,Vito van Crooij,vito van crooij,Attacking Midfield,30,Netherlands,Sparta R.,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/312493-1764337154.png?lm=1
NEC Nijmegen,2026,summer,in,Rober González,rober gonzalez,Right Winger,25,Spain,Real Zaragoza,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/505675-1764336539.png?lm=1
NEC Nijmegen,2026,summer,in,Argyris Darelas,argyris darelas,Attacking Midfield,22,Greece,FC Dordrecht,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/814533-1764255662.png?lm=1
NEC Nijmegen,2026,summer,in,Yousri Sbai,yousri sbai,Right-Back,21,Netherlands,VVV-Venlo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/576096-1764337210.png?lm=1
NEC Nijmegen,2026,summer,in,Luc Nieuwenhuijs,luc nieuwenhuijs,Left Winger,19,Netherlands,Sparta U21,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1024696-1764256876.png?lm=1
NEC Nijmegen,2026,summer,out,Başar Önal,basar onal,Left Winger,22,Türkiye,Lille,12500000.0,€12.50m,https://img.a.transfermarkt.technology/portrait/medium/864112-1764255727.png?lm=1
NEC Nijmegen,2026,summer,out,Youssef El Kachati,youssef el kachati,Centre-Forward,26,Morocco,Stade Reims,2000000.0,€2.00m,https://img.a.transfermarkt.technology/portrait/medium/444380-1764337274.png?lm=1
NEC Nijmegen,2026,summer,out,Rijk Janse,rijk janse,Goalkeeper,24,Netherlands,FC Groningen,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/593163-1764257075.png?lm=1
NEC Nijmegen,2026,summer,out,Luc Nieuwenhuijs,luc nieuwenhuijs,Left Winger,19,Netherlands,Sparta U21,,?,https://img.a.transfermarkt.technology/portrait/medium/1024696-1764256876.png?lm=1
NEC Nijmegen,2026,summer,out,Eli Dasa,eli dasa,Centre-Back,33,Israel,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/163847-1764256418.png?lm=1
NEC Nijmegen,2026,summer,out,Rober González,rober gonzalez,Right Winger,25,Spain,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/505675-1764336539.png?lm=1
NEC Nijmegen,2026,summer,out,Virgil Misidjan,virgil misidjan,Left Midfield,32,Suriname,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/214346-1764337088.png?lm=1
NEC Nijmegen,2026,summer,out,Argyris Darelas,argyris darelas,Attacking Midfield,22,Greece,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/814533-1764255662.png?lm=1
NEC Nijmegen,2026,summer,out,Jasper Cillessen,jasper cillessen,Goalkeeper,37,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/146227-1764255346.png?lm=1
NEC Nijmegen,2026,summer,out,Jetro Willems,jetro willems,Centre-Back,32,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/146258-1764256518.png?lm=1
NEC Nijmegen,2026,summer,out,Ahmetcan Kaplan,ahmetcan kaplan,Centre-Back,23,Türkiye,Ajax,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/662131-1764255617.png?lm=1
NEC Nijmegen,2026,summer,out,Danilo,danilo,Centre-Forward,27,Brazil,Rangers,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/519731-1659446747.jpg?lm=1
Heerenveen,2026,summer,in,Darling Bladi,darling bladi,Left-Back,22,France,Betis Deportivo,,?,https://img.a.transfermarkt.technology/portrait/medium/1052283-1752758082.jpg?lm=1
Heerenveen,2026,summer,in,Nolhan Courtens,nolhan courtens,Attacking Midfield,19,DR Congo,Heerenveen U21,,-,https://img.a.transfermarkt.technology/portrait/medium/952414-1764080326.JPG?lm=1
Heerenveen,2026,summer,out,Nordin Bakker,nordin bakker,Goalkeeper,28,Netherlands,Midtjylland,,?,https://img.a.transfermarkt.technology/portrait/medium/534015-1764067833.png?lm=1
Heerenveen,2026,summer,out,Jan Bekkema,jan bekkema,Goalkeeper,30,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/312473-1764064971.png?lm=1
Heerenveen,2026,summer,out,Lasse Nordås,lasse nordas,Centre-Forward,24,Norway,Luton,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/781270-1707922041.jpg?lm=1
Heerenveen,2026,summer,out,Amourricho van Axel Dongen,amourricho van axel dongen,Left Winger,21,Netherlands,Ajax,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/704773-1764064268.png?lm=1
Groningen,2026,summer,in,Pelle Clement,pelle clement,Central Midfield,30,Netherlands,Sparta R.,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/297693-1755698280.jpg?lm=1
Groningen,2026,summer,in,Rijk Janse,rijk janse,Goalkeeper,24,Netherlands,NEC Nijmegen,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/593163-1764257075.png?lm=1
Groningen,2026,summer,in,Travis Hernes,travis hernes,Central Midfield,20,Norway,Newcastle U21,,?,https://img.a.transfermarkt.technology/portrait/medium/1053908-1764057302.png?lm=1
Groningen,2026,summer,in,Nils Eggens,nils eggens,Centre-Forward,21,Netherlands,Groningen U21,,-,https://img.a.transfermarkt.technology/portrait/medium/847498-1782917089.jpg?lm=1
Groningen,2026,summer,in,Romano Postema,romano postema,Centre-Forward,24,Netherlands,FC Emmen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/513330-1723455910.jpg?lm=1
Groningen,2026,summer,in,Thijs Oosting,thijs oosting,Attacking Midfield,26,Netherlands,PEC Zwolle,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/441216-1723455783.jpg?lm=1
Groningen,2026,summer,in,Noam Emeran,noam emeran,Left Winger,23,Rwanda,FC Emmen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/557611-1764059010.png?lm=1
Groningen,2026,summer,in,Fofin Turay,fofin turay,Left Winger,22,Netherlands,TOP Oss,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/671736-1723456548.jpg?lm=1
Groningen,2026,summer,out,Romano Postema,romano postema,Centre-Forward,24,Netherlands,Viking FK,800000.0,€800k,https://img.a.transfermarkt.technology/portrait/medium/513330-1723455910.jpg?lm=1
Groningen,2026,summer,out,Thijs Oosting,thijs oosting,Attacking Midfield,26,Netherlands,PEC Zwolle,750000.0,€750k,https://img.a.transfermarkt.technology/portrait/medium/441216-1723455783.jpg?lm=1
Groningen,2026,summer,out,Marvin Peersman,marvin peersman,Left-Back,35,Belgium,Telstar,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/125769-1764056913.png?lm=1
Groningen,2026,summer,out,Dirk Baron,dirk baron,Goalkeeper,23,Netherlands,FC Emmen,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/747635-1764056303.png?lm=1
Groningen,2026,summer,out,Mats Seuntjens,mats seuntjens,Attacking Midfield,34,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/187809-1764057608.png?lm=1
Groningen,2026,summer,out,Hidde Jurjus,hidde jurjus,Goalkeeper,32,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/215551-1764056246.png?lm=1
Groningen,2026,summer,out,Rui Mendes,rui mendes,Right Winger,26,Portugal,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/387996-1764059348.png?lm=1
Groningen,2026,summer,out,Fofin Turay,fofin turay,Left Winger,22,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/671736-1723456548.jpg?lm=1
Groningen,2026,summer,out,Dies Janse,dies janse,Centre-Back,20,Netherlands,Ajax U21,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/765743-1764056596.png?lm=1
Groningen,2026,summer,out,Younes Taha,younes taha,Right Winger,23,Morocco,FC Twente,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/866328-1764058899.png?lm=1
Groningen,2026,summer,out,Travis Hernes,travis hernes,Central Midfield,20,Norway,Newcastle U21,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1053908-1764057302.png?lm=1
Sparta R.,2026,summer,in,Nick Verschuren,nick verschuren,Centre-Back,21,Netherlands,Ajax U21,800000.0,€800k,https://img.a.transfermarkt.technology/portrait/medium/891835-1758624966.jpg?lm=1
Sparta R.,2026,summer,in,Casper Terho,casper terho,Right Winger,23,Finland,OH Leuven,600000.0,€600k,https://img.a.transfermarkt.technology/portrait/medium/679597-1714468998.png?lm=1
Sparta R.,2026,summer,in,Bas Kuipers,bas kuipers,Left-Back,31,Netherlands,FC Twente,400000.0,€400k,https://img.a.transfermarkt.technology/portrait/medium/187188-1764688952.png?lm=1
Sparta R.,2026,summer,in,Younes Jaber el Meftahi,younes jaber el meftahi,Attacking Midfield,18,Netherlands,Sparta U21,,-,https://img.a.transfermarkt.technology/portrait/medium/1024693-1781185513.jpg?lm=1
Sparta R.,2026,summer,in,Lance Duijvestijn,lance duijvestijn,Attacking Midfield,27,Netherlands,Fortuna Sittard,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/378316-1755698375.jpg?lm=1
Sparta R.,2026,summer,in,Tijs Velthuis,tijs velthuis,Centre-Back,24,Netherlands,PEC Zwolle,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/568377-1753438955.jpg?lm=1
Sparta R.,2026,summer,in,Nökkvi Thórisson,nokkvi thorisson,Centre-Forward,26,Iceland,Telstar,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/381349-1753439100.jpg?lm=1
Sparta R.,2026,summer,in,Boyd Reith,boyd reith,Right-Back,27,Netherlands,Almere City,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/393240-1764076342.jpg?lm=1
Sparta R.,2026,summer,in,Youri Schoonderwaldt,youri schoonderwaldt,Goalkeeper,26,Netherlands,VVV-Venlo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/531712-1767705127.JPG?lm=1
Sparta R.,2026,summer,in,Joel Ideho,joel ideho,Left Winger,22,Netherlands,FC Volendam,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/760508-1758624870.jpg?lm=1
Sparta R.,2026,summer,out,Tijs Velthuis,tijs velthuis,Centre-Back,24,Netherlands,PEC Zwolle,150000.0,€150k,https://img.a.transfermarkt.technology/portrait/medium/568377-1753438955.jpg?lm=1
Sparta R.,2026,summer,out,Joshua Kitolano,joshua kitolano,Defensive Midfield,24,Norway,Bodø/Glimt,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/432694-1755698220.jpg?lm=1
Sparta R.,2026,summer,out,Pelle Clement,pelle clement,Central Midfield,30,Netherlands,FC Groningen,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/297693-1755698280.jpg?lm=1
Sparta R.,2026,summer,out,Lance Duijvestijn,lance duijvestijn,Attacking Midfield,27,Netherlands,Darmstadt 98,,?,https://img.a.transfermarkt.technology/portrait/medium/378316-1755698375.jpg?lm=1
Sparta R.,2026,summer,out,Youri Schoonderwaldt,youri schoonderwaldt,Goalkeeper,26,Netherlands,VVV-Venlo,,?,https://img.a.transfermarkt.technology/portrait/medium/531712-1767705127.JPG?lm=1
Sparta R.,2026,summer,out,Tobias Lauritsen,tobias lauritsen,Centre-Forward,28,Norway,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/272206-1723809264.jpg?lm=1
Sparta R.,2026,summer,out,Saïd Bakari,said bakari,Right-Back,31,Comoros,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/524687-1723809305.jpg?lm=1
Sparta R.,2026,summer,out,Patrick van Aanholt,patrick van aanholt,Left-Back,35,Netherlands,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/52119-1755697878.jpg?lm=1
