squad,season_id,window,direction,player,norm_key,pos,age,nat,club,fee_eur,fee_text,photo
Hellas Verona,2026,summer,out,Victor Nelsson,victor nelsson,Centre-Back,27,Denmark,Galatasaray,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/422951-1739281438.jpg?lm=1
Hellas Verona,2026,summer,out,Moatasem Al-Musrati,moatasem al-musrati,Defensive Midfield,30,Libya,Besiktas,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/377641-1770272958.jpg?lm=1
Hellas Verona,2026,summer,out,Sandi Lovrić,sandi lovric,Central Midfield,28,Slovenia,Udinese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/268429-1725531957.jpg?lm=1
Hellas Verona,2026,summer,out,Nicolás Valentini,nicolas valentini,Centre-Back,25,Argentina,Fiorentina,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/860992-1711028718.jpg?lm=1
Inter,2026,summer,in,Aleksandar Stanković,aleksandar stankovic,Defensive Midfield,20,Serbia,Club Brugge,23000000.0,€23.00m,https://img.a.transfermarkt.technology/portrait/medium/780136-1770972635.jpg?lm=1
Inter,2026,summer,in,Manuel Akanji,manuel akanji,Centre-Back,30,Switzerland,Man City,15000000.0,€15.00m,https://img.a.transfermarkt.technology/portrait/medium/284730-1684165752.jpg?lm=1
Inter,2026,summer,in,Ivan Provedel,ivan provedel,Goalkeeper,32,Italy,Lazio,3000000.0,€3.00m,https://img.a.transfermarkt.technology/portrait/medium/197929-1695160944.jpg?lm=1
Inter,2026,summer,in,Sebastiano Esposito,sebastiano esposito,Second Striker,23,Italy,Cagliari,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/538918-1730127469.jpg?lm=1
Inter,2026,summer,in,Benjamin Pavard,benjamin pavard,Centre-Back,30,France,Marseille,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/353366-1713819215.jpg?lm=1
Inter,2026,summer,in,Kristjan Asllani,kristjan asllani,Defensive Midfield,24,Albania,Besiktas,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/543771-1716969431.jpg?lm=1
Inter,2026,summer,in,Ebenezer Akinsanmiro,ebenezer akinsanmiro,Central Midfield,21,Nigeria,Pisa,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/969192-1692945465.jpg?lm=1
Inter,2026,summer,in,Yanis Massolin,yanis massolin,Attacking Midfield,23,France,Modena,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/915849-1758100470.png?lm=1
Inter,2026,summer,in,Franco Carboni,franco carboni,Left-Back,23,Argentina,Parma,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/731491-1675245800.jpg?lm=1
Inter,2026,summer,out,Denzel Dumfries,denzel dumfries,Right-Back,30,Netherlands,Real Madrid,20000000.0,€20.00m,https://img.a.transfermarkt.technology/portrait/medium/321528-1746042223.jpg?lm=1
Inter,2026,summer,out,Sebastiano Esposito,sebastiano esposito,Second Striker,23,Italy,Cagliari,4000000.0,€4.00m,https://img.a.transfermarkt.technology/portrait/medium/538918-1730127469.jpg?lm=1
Inter,2026,summer,out,Franco Carboni,franco carboni,Left-Back,23,Argentina,Parma,2500000.0,€2.50m,https://img.a.transfermarkt.technology/portrait/medium/731491-1675245800.jpg?lm=1
Inter,2026,summer,out,Stefan de Vrij,stefan de vrij,Centre-Back,34,Netherlands,Panathinaikos,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/111196-1663572651.jpg?lm=1
Inter,2026,summer,out,Francesco Acerbi,francesco acerbi,Centre-Back,38,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/131075-1663572709.jpg?lm=1
Inter,2026,summer,out,Yann Sommer,yann sommer,Goalkeeper,37,Switzerland,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/42205-1669897427.jpg?lm=1
Inter,2026,summer,out,Matteo Darmian,matteo darmian,Right-Back,36,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/54906-1695027410.jpg?lm=1
Inter,2026,summer,out,Manuel Akanji,manuel akanji,Centre-Back,30,Switzerland,Man City,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/284730-1684165752.jpg?lm=1
Inter,2026,winter,in,Valentín Carboni,valentin carboni,Attacking Midfield,21,Argentina,Racing Club,,End of loan 31/12/2026,https://img.a.transfermarkt.technology/portrait/medium/787618-1753072933.jpg?lm=1
Inter,2026,winter,in,Tomás Palacios,tomas palacios,Centre-Back,23,Argentina,Estudiantes LP,,End of loan 31/12/2026,https://img.a.transfermarkt.technology/portrait/medium/993645-1739282030.jpg?lm=1
Juventus,2026,summer,in,Loïs Openda,lois openda,Centre-Forward,26,Belgium,Leipzig,42750000.0,€42.75m,https://img.a.transfermarkt.technology/portrait/medium/368887-1713944805.jpg?lm=1
Juventus,2026,summer,in,Jeff Ekhator,jeff ekhator,Centre-Forward,19,Italy,Genoa,16399999.0,€16.40m,https://img.a.transfermarkt.technology/portrait/medium/934878-1757663221.jpg?lm=1
Juventus,2026,summer,in,Jérémie Boga,jeremie boga,Left Winger,29,Cote d'Ivoire,Nice,4800000.0,€4.80m,https://img.a.transfermarkt.technology/portrait/medium/216569-1756824408.jpg?lm=1
Juventus,2026,summer,in,Nico González,nico gonzalez,Left Winger,28,Argentina,Atlético,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/486031-1673442459.jpg?lm=1
Juventus,2026,summer,in,Timothy Weah,timothy weah,Right Midfield,26,United States,Marseille,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/370846-1692277669.jpg?lm=1
Juventus,2026,summer,in,Douglas Luiz,douglas luiz,Central Midfield,28,Brazil,Aston Villa,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/447661-1696598670.jpg?lm=1
Juventus,2026,summer,in,João Mário,joao mario,Right-Back,26,Portugal,Bologna,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/537602-1753421209.jpg?lm=1
Juventus,2026,summer,in,Arthur Melo,arthur melo,Central Midfield,29,Brazil,Grêmio,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/362842-1692880101.jpg?lm=1
Juventus,2026,summer,in,Facundo González,facundo gonzalez,Centre-Back,23,Uruguay,Racing,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/825199-1729850176.jpg?lm=1
Juventus,2026,summer,in,Daniele Rugani,daniele rugani,Centre-Back,31,Italy,Fiorentina,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/162959-1753427431.jpg?lm=1
Juventus,2026,summer,in,Jonas Rouhi,jonas rouhi,Left-Back,22,Sweden,Carrarese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/741090-1757604908.jpg?lm=1
Juventus,2026,summer,out,Timothy Weah,timothy weah,Right Midfield,26,United States,Marseille,14400000.0,€14.40m,https://img.a.transfermarkt.technology/portrait/medium/370846-1692277669.jpg?lm=1
Juventus,2026,summer,out,Facundo González,facundo gonzalez,Centre-Back,23,Uruguay,Racing,2500000.0,€2.50m,https://img.a.transfermarkt.technology/portrait/medium/825199-1729850176.jpg?lm=1
Juventus,2026,summer,out,Dušan Vlahović,dusan vlahovic,Centre-Forward,26,Serbia,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/357498-1683293071.jpg?lm=1
Juventus,2026,summer,out,Filip Kostić,filip kostic,Left Midfield,33,Serbia,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/161011-1757663094.jpg?lm=1
Juventus,2026,summer,out,Loïs Openda,lois openda,Centre-Forward,26,Belgium,Leipzig,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/368887-1713944805.jpg?lm=1
Juventus,2026,summer,out,Emil Holm,emil holm,Right-Back,26,Sweden,Bologna,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/496745-1688450376.jpg?lm=1
Juventus,2026,summer,out,Jérémie Boga,jeremie boga,Left Winger,29,Cote d'Ivoire,Nice,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/216569-1756824408.jpg?lm=1
Lazio,2026,summer,in,Boulaye Dia,boulaye dia,Centre-Forward,29,Senegal,Salernitana,11300000.0,€11.30m,https://img.a.transfermarkt.technology/portrait/medium/626913-1730127040.jpg?lm=1
Lazio,2026,summer,in,Alfonso Pedraza,alfonso pedraza,Left-Back,30,Spain,Villarreal,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/356197-1620304916.jpg?lm=1
Lazio,2026,summer,in,Valerio Farcomeni,valerio farcomeni,Central Midfield,20,Italy,Lazio U20,,-,https://img.a.transfermarkt.technology/portrait/medium/866255-1758534891.jpg?lm=1
Lazio,2026,summer,in,Christos Mandas,christos mandas,Goalkeeper,24,Greece,Bournemouth,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/481675-1724268727.jpg?lm=1
Lazio,2026,summer,in,Romano Floriani Mussolini,romano floriani mussolini,Right-Back,23,Italy,Cremonese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/708086-1752505857.jpg?lm=1
Lazio,2026,summer,in,Gabriele Artistico,gabriele artistico,Centre-Forward,23,Italy,Spezia Calcio,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/604239-1663875375.jpg?lm=1
Lazio,2026,summer,in,Filipe Bordon,filipe bordon,Centre-Back,21,Brazil,Südtirol,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1110645-1715640507.jpg?lm=1
Lazio,2026,summer,in,Alessandro Milani,alessandro milani,Left-Back,21,Venezuela,Avellino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/883058-1767615908.jpg?lm=1
Lazio,2026,summer,in,Mohamed Fares,mohamed fares,Left-Back,30,Algeria,Forte Virtus,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/287700-1730217489.jpg?lm=1
Lazio,2026,summer,in,Leonardo Di Tommaso,leonardo di tommaso,Central Midfield,21,Italy,Cerignola,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/929746-1715640637.jpg?lm=1
Lazio,2026,summer,in,Davide Renzetti,davide renzetti,Goalkeeper,20,Italy,Bra,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/918957-1726131865.jpg?lm=1
Lazio,2026,summer,in,Pietro Pinelli,pietro pinelli,Defensive Midfield,20,Italy,Reggiana,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lazio,2026,summer,out,Ivan Provedel,ivan provedel,Goalkeeper,32,Italy,Inter,3000000.0,€3.00m,https://img.a.transfermarkt.technology/portrait/medium/197929-1695160944.jpg?lm=1
Lazio,2026,summer,out,Toma Bašić,toma basic,Central Midfield,29,Croatia,Venezia,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/334835-1770717982.jpg?lm=1
Lazio,2026,summer,out,Pietro Pinelli,pietro pinelli,Defensive Midfield,20,Italy,Carrarese,,loan transfer,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lazio,2026,summer,out,Elseid Hysaj,elseid hysaj,Right-Back,32,Albania,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/200056-1661350737.jpg?lm=1
Lazio,2026,summer,out,Pedro,pedro,Right Winger,38,Spain,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/65278-1695027154.jpg?lm=1
Lazio,2026,summer,out,Daniel Maldini,daniel maldini,Attacking Midfield,24,Italy,Atalanta,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/539134-1695031448.jpg?lm=1
Lazio,2026,summer,out,Boulaye Dia,boulaye dia,Centre-Forward,29,Senegal,Salernitana,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/626913-1730127040.jpg?lm=1
Lecce,2026,summer,in,Hjalte Lærke,hjalte laerke,Right Winger,19,Denmark,Lecce U20,,-,https://img.a.transfermarkt.technology/portrait/medium/1200320-1769618297.jpg?lm=1
Lecce,2026,summer,in,Paco Esteban,paco esteban,Centre-Forward,20,Spain,Lecce U20,,-,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lecce,2026,summer,in,Elijah Scott,elijah scott,Centre-Back,20,United States,Lecce U20,,-,https://img.a.transfermarkt.technology/portrait/medium/1105124-1709197382.jpg?lm=1
Lecce,2026,summer,in,Niko Kovač,niko kovac,Defensive Midfield,21,Bosnia-Herzegovina,Lecce U20,,-,https://img.a.transfermarkt.technology/portrait/medium/866607-1770294951.jpg?lm=1
Lecce,2026,summer,in,Cristian Pehlivanov,cristian pehlivanov,Centre-Back,19,Bulgaria,Lecce U20,,-,https://img.a.transfermarkt.technology/portrait/medium/1271612-1729608819.jpg?lm=1
Lecce,2026,summer,in,Olaf Gorter,olaf gorter,Defensive Midfield,21,Netherlands,Lecce U20,,-,https://img.a.transfermarkt.technology/portrait/medium/748679-1751972792.jpg?lm=1
Lecce,2026,summer,in,Giacomo Faticanti,giacomo faticanti,Defensive Midfield,21,Italy,Juve Next Gen,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/651002-1695033186.jpg?lm=1
Lecce,2026,summer,in,Mohamed Kaba,mohamed kaba,Central Midfield,24,Guinea,FC Nantes,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/911328-1695033138.jpg?lm=1
Lecce,2026,summer,in,Youssef Maleh,youssef maleh,Central Midfield,27,Morocco,Cremonese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/324377-1753434607.jpg?lm=1
Lecce,2026,summer,in,Christ-Owen Kouassi,christ-owen kouassi,Right-Back,23,Cote d'Ivoire,Stade Lavallois,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1057563-1751354881.jpg?lm=1
Lecce,2026,summer,in,Marco Delle Monache,marco delle monache,Left Winger,21,Italy,Potenza,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/899543-1694005634.png?lm=1
Lecce,2026,summer,in,Milos Jovic,milos jovic,Centre-Forward,20,Serbia,IMT Belgrad,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/943473-1727102831.png?lm=1
Lecce,2026,summer,in,Sebastian Esposito,sebastian esposito,Centre-Back,21,Australia,Melb. Victory,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1118086-1708933470.jpg?lm=1
Lecce,2026,summer,in,Rareș Burnete,rares burnete,Centre-Forward,22,Romania,Juve Stabia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/731525-1709655620.jpg?lm=1
Lecce,2026,summer,in,Vernon Addo,vernon addo,Left-Back,21,Netherlands,Krasava ENY,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1017950-1669889030.png?lm=1
Lecce,2026,summer,in,Marlon Ubani,marlon ubani,Right-Back,21,Germany,Cavese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/745595-1713462623.jpg?lm=1
Lecce,2026,summer,in,Alexandru Borbei,alexandru borbei,Goalkeeper,23,Romania,Foggia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/667640-1746513794.png?lm=1
Lecce,2026,summer,in,Ed McJannet,ed mcjannet,Central Midfield,22,Ireland,Ternana,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/802243-1709655876.jpg?lm=1
Lecce,2026,summer,in,Samba Sakho Dramé,samba sakho drame,Goalkeeper,21,Mauritania,Gelbison,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Lecce,2026,summer,in,Matteo Agrimi,matteo agrimi,Left Winger,21,Italy,Nardò,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/882721-1709655897.jpg?lm=1
Lecce,2026,summer,out,Francesco Camarda,francesco camarda,Centre-Forward,18,Italy,AC Milan,,End of loan 30/06/2026 €1.35m,https://img.a.transfermarkt.technology/portrait/medium/1058368-1751957691.jpg?lm=1
Lecce,2026,summer,out,Giacomo Faticanti,giacomo faticanti,Defensive Midfield,21,Italy,Juve Next Gen,1000000.0,€1.00m,https://img.a.transfermarkt.technology/portrait/medium/651002-1695033186.jpg?lm=1
Lecce,2026,summer,out,Ylber Ramadani,ylber ramadani,Defensive Midfield,30,Albania,Corum FK,1000000.0,€1.00m,https://img.a.transfermarkt.technology/portrait/medium/442703-1783510700.png?lm=1
Lecce,2026,summer,out,Thórir Jóhann Helgason,thorir johann helgason,Central Midfield,25,Iceland,Venezia,,free transfer,https://img.a.transfermarkt.technology/portrait/medium/488996-1725530709.jpg?lm=1
Lecce,2026,summer,out,Riccardo Sottil,riccardo sottil,Left Winger,27,Italy,Fiorentina,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/386455-1663591627.jpg?lm=1
Lecce,2026,summer,out,Walid Cheddira,walid cheddira,Centre-Forward,28,Morocco,Napoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/521407-1770273321.jpg?lm=1
Milan,2026,summer,in,Gonçalo Ramos,goncalo ramos,Centre-Forward,25,Portugal,PSG,74000000.0,€74.00m,https://img.a.transfermarkt.technology/portrait/medium/550550-1681906158.jpg?lm=1
Milan,2026,summer,in,Francesco Camarda,francesco camarda,Centre-Forward,18,Italy,Lecce,,End of loan 30/06/2026 €1.35m,https://img.a.transfermarkt.technology/portrait/medium/1058368-1751957691.jpg?lm=1
Milan,2026,summer,in,Álex Jiménez,alex jimenez,Right-Back,21,Spain,Bournemouth,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/741257-1751532035.jpg?lm=1
Milan,2026,summer,in,Samuel Chukwueze,samuel chukwueze,Right Winger,27,Nigeria,Fulham,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/401922-1767008430.jpg?lm=1
Milan,2026,summer,in,Yunus Musah,yunus musah,Central Midfield,23,United States,Atalanta,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/503991-1684913655.jpg?lm=1
Milan,2026,summer,in,Lorenzo Colombo,lorenzo colombo,Centre-Forward,24,Italy,Genoa,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/487843-1730186148.jpg?lm=1
Milan,2026,summer,in,Ismaël Bennacer,ismael bennacer,Defensive Midfield,28,Algeria,Dinamo Zagreb,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/351816-1663575089.jpg?lm=1
Milan,2026,summer,in,Tommaso Pobega,tommaso pobega,Central Midfield,26,Italy,Bologna,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/392538-1661767249.jpg?lm=1
Milan,2026,summer,in,Alphadjo Cissè,alphadjo cisse,Attacking Midfield,19,Italy,Catanzaro,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/964087-1704901805.jpg?lm=1
Milan,2026,summer,in,Álvaro Morata,alvaro morata,Centre-Forward,33,Spain,Como,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/128223-1719989301.jpg?lm=1
Milan,2026,summer,in,Warren Bondo,warren bondo,Central Midfield,22,France,Cremonese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/659516-1739281834.jpg?lm=1
Milan,2026,summer,in,Christian Comotto,christian comotto,Central Midfield,18,Italy,Spezia Calcio,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/1058363-1713979779.jpg?lm=1
Milan,2026,summer,in,Filippo Terracciano,filippo terracciano,Centre-Back,23,Italy,Cremonese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/631007-1739283881.jpg?lm=1
Milan,2026,summer,in,Kevin Zeroli,kevin zeroli,Central Midfield,21,Italy,Juve Stabia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/883349-1696430935.jpg?lm=1
Milan,2026,summer,out,Álex Jiménez,alex jimenez,Right-Back,21,Spain,Bournemouth,18500000.0,€18.50m,https://img.a.transfermarkt.technology/portrait/medium/741257-1751532035.jpg?lm=1
Milan,2026,summer,out,Álvaro Morata,alvaro morata,Centre-Forward,33,Spain,Como,12000000.0,€12.00m,https://img.a.transfermarkt.technology/portrait/medium/128223-1719989301.jpg?lm=1
Milan,2026,summer,out,Lorenzo Colombo,lorenzo colombo,Centre-Forward,24,Italy,Genoa,7000000.0,€7.00m,https://img.a.transfermarkt.technology/portrait/medium/487843-1730186148.jpg?lm=1
Milan,2026,summer,out,Tommaso Pobega,tommaso pobega,Central Midfield,26,Italy,Bologna,7000000.0,€7.00m,https://img.a.transfermarkt.technology/portrait/medium/392538-1661767249.jpg?lm=1
Milan,2026,summer,out,Luka Modrić,luka modric,Central Midfield,40,Croatia,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/27992-1687776160.jpg?lm=1
Milan,2026,summer,out,Niclas Füllkrug,niclas fullkrug,Centre-Forward,33,Germany,West Ham,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/75489-1768815337.jpg?lm=1
Napoli,2026,summer,in,Rasmus Højlund,rasmus hojlund,Centre-Forward,23,Denmark,Man Utd,44000000.0,€44.00m,https://img.a.transfermarkt.technology/portrait/medium/610442-1757931324.jpg?lm=1
Napoli,2026,summer,in,Alisson Santos,alisson santos,Left Winger,23,Brazil,Sporting,16500000.0,€16.50m,https://img.a.transfermarkt.technology/portrait/medium/830365-1765306584.jpg?lm=1
Napoli,2026,summer,in,Vanja Milinković-Savić,vanja milinkovic-savic,Goalkeeper,29,Serbia,Torino,6000000.0,€6.00m,https://img.a.transfermarkt.technology/portrait/medium/257474-1730125139.jpg?lm=1
Napoli,2026,summer,in,Noa Lang,noa lang,Left Winger,27,Netherlands,Galatasaray,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/339332-1742501723.jpg?lm=1
Napoli,2026,summer,in,Lorenzo Lucca,lorenzo lucca,Centre-Forward,25,Italy,Nott'm Forest,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/572265-1725531439.jpg?lm=1
Napoli,2026,summer,in,Rafa Marín,rafa marin,Centre-Back,24,Spain,Villarreal,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/662261-1725529332.jpg?lm=1
Napoli,2026,summer,in,Giovanni Simeone,giovanni simeone,Centre-Forward,30,Argentina,Torino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/282388-1690294694.jpg?lm=1
Napoli,2026,summer,in,Cyril Ngonge,cyril ngonge,Right Winger,26,Belgium,Espanyol,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/358032-1674197416.jpg?lm=1
Napoli,2026,summer,in,Jens Cajuste,jens cajuste,Defensive Midfield,26,Sweden,Ipswich,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/468066-1691568301.jpg?lm=1
Napoli,2026,summer,in,Luca Marianucci,luca marianucci,Centre-Back,21,Italy,Torino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/814446-1721740329.jpg?lm=1
Napoli,2026,summer,in,Emanuele Rao,emanuele rao,Left Winger,20,Italy,Bari,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/936229-1757672893.jpg?lm=1
Napoli,2026,summer,in,Michael Folorunsho,michael folorunsho,Central Midfield,28,Italy,Cagliari,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/377042-1722173196.jpg?lm=1
Napoli,2026,summer,in,Alessandro Zanoli,alessandro zanoli,Right-Back,25,Italy,Udinese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/397225-1673603620.jpg?lm=1
Napoli,2026,summer,in,Luis Hasa,luis hasa,Central Midfield,22,Albania,Carrarese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/724178-1655244826.jpg?lm=1
Napoli,2026,summer,in,Jesper Lindstrøm,jesper lindstrom,Right Winger,26,Denmark,Wolfsburg,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/513245-1663065433.jpg?lm=1
Napoli,2026,summer,in,Giuseppe Ambrosino,giuseppe ambrosino,Centre-Forward,22,Italy,Modena,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/707295-1757604449.jpg?lm=1
Napoli,2026,summer,in,Walid Cheddira,walid cheddira,Centre-Forward,28,Morocco,Lecce,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/521407-1770273321.jpg?lm=1
Napoli,2026,summer,in,Alessio Zerbin,alessio zerbin,Right Midfield,27,Italy,Cremonese,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/433584-1757604547.jpg?lm=1
Napoli,2026,summer,in,Nosa Edward Obaretin,nosa edward obaretin,Centre-Back,23,Italy,FC Empoli,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/704456-1698789493.png?lm=1
Napoli,2026,summer,in,Lorenzo Sgarbi,lorenzo sgarbi,Second Striker,25,Italy,Avellino,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/535797-1754926764.jpg?lm=1
Napoli,2026,summer,in,Luigi D'Avino,luigi d'avino,Centre-Back,20,Italy,Giugliano,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/885235-1695808879.jpg?lm=1
Napoli,2026,summer,in,Coli Saco,coli saco,Central Midfield,24,Mali,Casertana,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/820633-1757315350.jpg?lm=1
Napoli,2026,summer,in,Gennaro Iaccarino,gennaro iaccarino,Central Midfield,22,Italy,Arezzo,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/703240-1704727296.png?lm=1
Napoli,2026,summer,in,Antonio Cioffi,antonio cioffi,Left Winger,23,Italy,Latina Calcio,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/566936-1619106413.jpg?lm=1
Napoli,2026,summer,in,Antonio Cioffi,antonio cioffi,Left Winger,23,Italy,Livorno,,End of loan 22/01/2026,https://img.a.transfermarkt.technology/portrait/medium/566936-1619106413.jpg?lm=1
Napoli,2026,summer,in,Gianluca Vigliotti,gianluca vigliotti,Centre-Forward,21,Italy,Pineto,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/930623-1753092899.jpg?lm=1
Napoli,2026,summer,in,Claudio Turi,claudio turi,Goalkeeper,21,Italy,Team Altamura,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/724099-1730706908.jpg?lm=1
Napoli,2026,summer,in,Lorenzo Russo,lorenzo russo,Defensive Midfield,21,Italy,Guidonia,,End of loan 30/06/2026,https://img.a.transfermarkt.technology/portrait/medium/885236-1760967331.png?lm=1
Napoli,2026,summer,out,Giovanni Simeone,giovanni simeone,Centre-Forward,30,Argentina,Torino,7200000.0,€7.20m,https://img.a.transfermarkt.technology/portrait/medium/282388-1690294694.jpg?lm=1
Napoli,2026,summer,out,Alessandro Zanoli,alessandro zanoli,Right-Back,25,Italy,Udinese,5000000.0,€5.00m,https://img.a.transfermarkt.technology/portrait/medium/397225-1673603620.jpg?lm=1
Napoli,2026,summer,out,Juan Jesus,juan jesus,Centre-Back,35,Brazil,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/121985-1630496408.jpg?lm=1
Napoli,2026,summer,out,Claudio Turi,claudio turi,Goalkeeper,21,Italy,Without Club,,-,https://img.a.transfermarkt.technology/portrait/medium/724099-1730706908.jpg?lm=1
