sofascore_id,player,squad,norm_key,rating,appearances,matchesStarted,minutesPlayed,goals,expectedGoals,assists,expectedAssists,bigChancesCreated,bigChancesMissed,totalShots,shotsOnTarget,goalConversionPercentage,accuratePasses,totalPasses,accuratePassesPercentage,accurateLongBalls,totalLongBalls,accurateLongBallsPercentage,keyPasses,accurateFinalThirdPasses,accurateChippedPasses,totalChippedPasses,successfulDribbles,totalContest,successfulDribblesPercentage,totalCross,accurateCrosses,accurateCrossesPercentage,touches,possessionLost,possessionWonAttThird,ballRecovery,dispossessed,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialLost,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,tackles,tacklesWon,tacklesWonPercentage,interceptions,clearances,blockedShots,outfielderBlocks,errorLeadToGoal,errorLeadToShot,dribbledPast,fouls,wasFouled,yellowCards,redCards,saves,savesCaught,savesParried,cleanSheet,goalsConceded,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,penaltyFaced,penaltySave
927366,Matěj Kovář,PSV,matej kovar,7.08,31,31,2790,0,,0,0.12,0,0,0,0,0.0,953,1231,77.42,201,468,42.95,2,33,81,146,1,1,100.0,0,0,0.0,1545,283,0,297,2,6,60.0,7,0,100.0,13,76.47,0,0,0.0,1,40,0,0,1,3,1,1,5,0,0,85,3,11,7,41,58,27,30,11,14,19,19,31,0,4,0
94835,Lars Unnerstall,Twente,lars unnerstall,6.94,31,31,2790,0,,0,0.08,0,0,0,0,0.0,605,899,67.3,180,471,38.22,2,33,37,67,0,0,0.0,0,0,0.0,1162,295,0,264,0,3,100.0,4,0,100.0,7,100.0,0,0,0.0,0,22,0,0,0,1,0,0,4,0,0,76,0,14,6,35,48,27,30,5,3,20,20,12,0,2,0
1145525,Tom de Graaff,Zwolle,tom de graaff,6.85,31,31,2790,0,,0,0.06,0,0,0,0,0.0,566,1011,55.98,186,618,30.1,1,22,53,96,0,0,0.0,0,0,0.0,1353,453,0,287,0,6,75.0,11,2,84.62,17,80.95,3,2,66.67,0,26,0,0,3,2,2,0,5,0,0,128,0,27,6,65,82,44,55,10,14,9,9,19,0,2,0
927440,Kamal Sowah,NAC Breda,kamal sowah,6.58,33,32,2787,1,2.61,1,1.86,3,3,36,9,2.78,874,1091,80.11,36,79,45.57,26,251,24,51,18,42,42.86,56,10,17.86,1588,383,13,148,30,98,47.57,14,35,28.57,112,43.92,60,27,45.0,30,38,11,4,0,1,22,35,21,3,0,0,0,0,5,51,0,0,48,3,0,0,0,0,0,0,0
1000228,Youri Baas,Ajax,youri baas,7.18,31,31,2760,4,1.72,1,1.13,3,1,15,7,26.67,2124,2298,92.43,77,156,49.36,9,239,50,98,10,19,52.63,2,1,50.0,2767,228,2,140,10,104,63.41,45,47,48.91,149,58.2,57,34,59.65,35,137,1,31,0,0,16,27,37,2,1,0,0,0,9,38,0,0,34,4,0,0,0,0,0,0,0
106154,Mawouna Amevor,Volendam,mawouna amevor,6.73,32,32,2759,1,1.01,1,0.55,1,0,12,2,8.33,1072,1242,86.31,72,152,47.37,8,95,41,80,2,2,100.0,3,0,0.0,1615,189,1,95,3,39,46.99,69,52,57.02,108,52.94,26,12,46.15,36,167,2,39,1,0,10,34,11,3,1,0,0,0,3,46,0,0,41,5,0,0,0,0,0,0,0
1145982,Wouter Goes,AZ Alkmaar,wouter goes,7.0,33,32,2757,1,1.43,0,1.16,0,0,6,4,16.67,1688,1900,88.84,103,216,47.69,10,251,79,148,7,9,77.78,4,0,0.0,2290,243,3,138,4,81,65.85,37,27,57.81,118,63.1,38,21,55.26,36,125,1,28,0,0,14,25,38,9,0,0,0,0,8,44,0,0,36,8,0,0,0,0,0,0,0
35208,Tjaronn Chery,NEC Nijmegen,tjaronn chery,6.98,33,33,2755,10,9.76,6,6.04,10,7,107,45,9.35,934,1103,84.68,32,60,53.33,60,430,25,61,21,40,52.5,160,43,26.88,1629,400,23,115,25,58,45.67,4,9,30.77,62,44.29,8,2,25.0,5,9,35,2,1,0,10,19,30,3,1,0,0,0,3,49,0,0,42,7,0,0,0,0,0,0,0
996982,Yannick Leliendal,Volendam,yannick leliendal,6.84,32,31,2746,1,0.82,1,2.89,3,0,25,8,4.0,988,1210,81.65,63,140,45.0,26,242,29,81,28,49,57.14,53,10,18.87,2066,419,7,160,41,172,59.11,26,21,55.32,198,58.58,86,52,60.47,40,114,8,12,0,3,37,20,58,6,0,0,0,0,1,52,0,0,47,5,0,0,0,0,0,0,0
1096511,Maximilien Balard,NAC Breda,maximilien balard,6.85,32,32,2736,0,0.71,1,2.1,2,0,16,1,0.0,1111,1301,85.4,44,84,52.38,23,299,40,69,11,23,47.83,3,0,0.0,1671,252,10,143,18,107,57.22,26,26,50.0,133,55.65,59,23,38.98,32,52,9,8,0,1,19,34,38,3,1,0,0,0,4,52,0,0,50,2,0,0,0,0,0,0,0
1470010,Dies Janse,Groningen,dies janse,7.14,31,30,2724,2,1.36,2,2.53,5,2,14,5,14.29,1451,1678,86.47,95,199,47.74,17,159,49,108,10,12,83.33,5,4,80.0,2075,261,3,93,4,76,61.79,53,42,55.79,129,59.17,36,21,58.33,33,151,4,24,0,0,7,35,31,6,0,0,0,0,10,36,0,0,30,6,0,0,0,0,0,0,0
1146623,Younes Taha,Groningen,younes taha,6.86,33,33,2698,5,7.22,9,8.0,19,12,96,39,5.21,498,684,72.81,38,61,62.3,75,257,20,41,30,84,35.71,229,60,26.2,1458,573,16,80,54,92,34.59,10,38,20.83,102,32.48,43,25,58.14,11,9,26,0,0,0,36,31,19,6,0,0,0,0,1,41,0,0,35,6,0,0,0,0,0,0,0
1149146,Mika Godts,Ajax,mika godts,7.78,32,30,2686,17,10.93,12,9.27,14,8,80,39,21.25,911,1139,79.98,52,76,68.42,78,416,53,92,85,182,46.7,86,17,19.77,1837,543,24,120,51,156,45.22,12,21,36.36,168,44.44,27,18,66.67,12,7,14,3,0,2,23,19,44,2,0,0,0,0,4,38,0,0,35,3,0,0,0,0,0,0,0
927155,Simon Graves,Zwolle,simon graves,6.8,32,30,2681,0,1.77,2,1.26,2,3,9,1,0.0,1425,1693,84.17,89,228,39.04,7,124,38,103,5,6,83.33,1,0,0.0,2146,291,2,116,3,48,50.53,76,56,57.58,124,54.63,27,17,62.96,33,241,1,39,1,5,9,35,18,5,0,0,0,0,6,56,0,0,49,7,0,0,0,0,0,0,0
1015627,Jacob Trenskow,Heerenveen,jacob trenskow,7.16,33,32,2678,12,8.91,5,8.58,10,7,84,37,14.29,724,867,83.51,21,36,58.33,68,351,28,45,23,57,40.35,117,21,17.95,1397,376,19,112,37,59,38.31,11,28,28.21,70,36.27,23,17,73.91,20,37,30,2,0,0,11,13,13,0,0,0,0,0,3,42,0,0,32,10,0,0,0,0,0,0,0
