player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal,tm_photo
Adama Boiro,Athletic Club,DF,23.0,815,0.0,0.0,0.22,0.0,2.637,1.978,1.209,0.659,1.209,0.0,,adama boiro,2024-07-01,710671,2026-07-03T08:31:11,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/710671-1709677000.png?lm=1
Aitor Paredes,Athletic Club,DF,25.0,1630,0.11,0.0,0.72,0.22,0.055,1.436,0.663,1.05,0.387,0.0,,aitor paredes,2022-07-01,591916,2026-07-03T08:31:11,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/591916-1709675052.png?lm=1
Alejandro Rego,Athletic Club,MF,22.0,1279,0.07,0.07,0.84,0.21,0.423,1.479,1.408,2.817,0.423,0.0,,alejandro rego,2025-07-01,834491,2026-07-03T08:31:11,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/834491-1709677367.png?lm=1
Alex Padilla,Athletic Club,GK,21.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,alex padilla,2024-07-01,834483,2026-07-03T08:31:11,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/834483-1709676711.png?lm=1
Andoni Gorosabel,Athletic Club,DF,28.0,1360,0.0,0.07,0.33,0.07,3.642,1.192,1.589,0.861,0.795,0.0,,andoni gorosabel,2024-07-01,289255,2026-07-03T08:31:11,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/289255-1739190147.jpeg?lm=1
Asier Hierro,Athletic Club,FW,20.0,34,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,asier hierro,,1056970,2026-07-03T08:31:11,,,https://img.a.transfermarkt.technology/portrait/medium/1056970-1709678306.png?lm=1
Aymeric Laporte,Athletic Club,DF,31.0,2058,0.0,0.04,0.66,0.22,0.087,1.179,0.742,0.393,0.568,0.044,,aymeric laporte,2025-09-01,176553,2026-07-03T08:31:11,2025-09-01,,https://img.a.transfermarkt.technology/portrait/medium/176553-1685546335.jpg?lm=1
Beñat Prados,Athletic Club,MF,24.0,85,0.0,0.0,1.06,0.0,0.0,2.222,2.222,5.556,0.0,0.0,,benat prados,2022-07-01,625047,2026-07-03T08:31:11,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/625047-1709675858.png?lm=1
Daniel Vivian,Athletic Club,DF,26.0,2564,0.04,0.0,0.6,0.21,0.386,1.193,1.333,1.333,0.596,0.035,,daniel vivian,,,,,,
Eder García,Athletic Club,FW,21.0,38,0.0,0.0,2.37,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,eder garcia,,979324,2026-07-03T08:31:11,,,https://img.a.transfermarkt.technology/portrait/medium/979324-1732796174.jpg?lm=1
Gorka Guruzeta,Athletic Club,FW,28.0,2363,0.34,0.11,3.2,1.22,0.266,0.418,0.228,1.863,1.141,0.418,,gorka guruzeta,2022-07-03,340205,2026-07-03T08:31:11,2022-07-03,,https://img.a.transfermarkt.technology/portrait/medium/340205-1709676375.png?lm=1
Iñaki Williams,Athletic Club,"MF,FW",31.0,2157,0.08,0.25,2.38,0.83,2.792,0.333,0.375,1.167,0.958,0.417,,inaki williams,2015-07-01,255508,2026-07-03T08:31:11,2015-07-01,,https://img.a.transfermarkt.technology/portrait/medium/255508-1709676323.png?lm=1
Iñigo Lekue,Athletic Club,DF,32.0,600,0.0,0.0,0.45,0.15,2.836,0.597,1.493,1.791,0.0,0.0,,inigo lekue,2016-07-01,255501,2026-07-03T08:31:11,2016-07-01,,https://img.a.transfermarkt.technology/portrait/medium/255501-1709675295.png?lm=1
Iñigo Ruiz de Galarreta,Athletic Club,MF,31.0,2206,0.04,0.08,0.82,0.08,2.531,0.98,1.306,2.204,1.673,0.0,,inigo ruiz de galarreta,2023-07-01,126751,2026-07-03T08:31:11,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/126751-1709675810.png?lm=1
Jesús Areso,Athletic Club,DF,26.0,1506,0.0,0.06,0.18,0.0,5.15,1.198,0.958,1.138,0.419,0.06,,jesus areso,2025-07-22,488626,2026-07-03T08:31:11,2025-07-22,,https://img.a.transfermarkt.technology/portrait/medium/488626-1675800186.jpg?lm=1
Maroan Sannadi,Athletic Club,FW,24.0,288,0.31,0.0,2.5,1.25,0.625,0.312,0.312,2.5,1.562,0.938,,maroan sannadi,2025-02-01,1054934,2026-07-03T08:31:11,2025-02-01,,https://img.a.transfermarkt.technology/portrait/medium/1054934-1736857054.jpg?lm=1
Mikel Jauregizar,Athletic Club,MF,21.0,2831,0.06,0.0,1.24,0.35,2.286,1.524,1.429,1.556,1.079,0.0,,mikel jauregizar,2024-07-01,938729,2026-07-03T08:31:11,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/938729-1709675994.png?lm=1
Mikel Vesga,Athletic Club,MF,32.0,465,0.0,0.0,0.58,0.0,0.769,1.731,1.923,1.538,1.346,0.0,,mikel vesga,2016-07-01,300168,2026-07-03T08:31:11,2016-07-01,,https://img.a.transfermarkt.technology/portrait/medium/300168-1709675412.png?lm=1
Nico Williams,Athletic Club,MF,23.0,1674,0.27,0.16,2.47,0.86,4.086,0.376,0.484,1.398,1.559,0.376,,nico williams,2021-07-01,709187,2026-07-03T08:31:11,2021-07-01,,https://img.a.transfermarkt.technology/portrait/medium/709187-1709676169.png?lm=1
Nicolás Serrano,Athletic Club,MF,22.0,366,0.25,0.0,3.93,0.98,10.244,0.488,1.22,2.439,1.951,0.0,,nicolas serrano,,,,,,
Oihan Sancet,Athletic Club,MF,25.0,1788,0.1,0.0,2.42,0.76,1.156,0.151,0.704,1.407,1.407,0.0,,oihan sancet,2020-08-04,571020,2026-07-03T08:31:11,2020-08-04,,https://img.a.transfermarkt.technology/portrait/medium/571020-1709676037.png?lm=1
Roberto Navarro,Athletic Club,MF,23.0,1307,0.41,0.07,1.45,0.69,5.103,0.483,0.69,1.241,1.103,0.276,,roberto navarro,,,,,,
Selton Sánchez,Athletic Club,MF,18.0,196,0.0,0.46,1.84,0.46,0.0,0.455,0.909,2.273,2.273,0.455,,selton sanchez,2025-11-01,1312698,2026-07-03T08:31:11,2025-11-01,,https://img.a.transfermarkt.technology/portrait/medium/1312698-1731353776.png?lm=1
Unai Gómez,Athletic Club,MF,22.0,936,0.1,0.1,2.21,0.67,2.212,0.288,0.769,1.154,0.577,0.385,,unai gomez,2023-07-01,834752,2026-07-03T08:31:11,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/834752-1709676122.png?lm=1
Unai Simón,Athletic Club,GK,28.0,3330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,unai simon,2018-07-01,262396,2026-07-03T08:31:11,2018-07-01,,https://img.a.transfermarkt.technology/portrait/medium/262396-1709674901.png?lm=1
Urko Izeta,Athletic Club,FW,25.0,193,0.47,0.0,5.13,2.33,0.952,0.0,0.0,2.381,0.476,0.0,,urko izeta,2024-07-01,610622,2026-07-03T08:31:11,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/610622-1709678226.png?lm=1
Yeray Álvarez,Athletic Club,DF,30.0,513,0.0,0.0,0.18,0.0,0.351,2.456,0.175,0.526,0.877,0.0,,yeray alvarez,2016-07-01,255488,2026-07-03T08:31:11,2016-07-01,,https://img.a.transfermarkt.technology/portrait/medium/255488-1709675129.png?lm=1
Yuri Berchiche,Athletic Club,DF,35.0,2705,0.0,0.2,0.8,0.17,2.126,1.13,0.963,0.864,1.13,0.1,,yuri berchiche,2018-07-02,61812,2026-07-03T08:31:11,2018-07-02,,https://img.a.transfermarkt.technology/portrait/medium/61812-1709675167.png?lm=1
Álex Berenguer,Athletic Club,MF,30.0,2154,0.08,0.13,1.84,0.84,8.326,0.544,0.711,1.172,1.59,0.251,,alex berenguer,2020-10-02,338425,2026-07-03T08:31:11,2020-10-02,,https://img.a.transfermarkt.technology/portrait/medium/338425-1709676212.png?lm=1
Ademola Lookman,Atlético Madrid,"FW,MF",27.0,617,0.44,0.0,3.06,0.73,1.739,0.145,0.435,1.014,1.449,1.014,,ademola lookman,2026-02-02,406040,2026-07-03T08:31:17,2026-02-02,,https://img.a.transfermarkt.technology/portrait/medium/406040-1769763751.jpg?lm=1
Aleksa Puric,Atlético Madrid,DF,22.0,46,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,,aleksa puric,,699233,2026-07-03T08:31:17,,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Alexander Sørloth,Atlético Madrid,FW,29.0,1980,0.59,0.0,3.09,1.59,0.455,0.0,0.318,1.364,0.727,0.5,,alexander sorloth,2024-08-03,238407,2026-07-03T08:31:17,2024-08-03,,https://img.a.transfermarkt.technology/portrait/medium/238407-1716403969.jpg?lm=1
Antoine Griezmann,Atlético Madrid,FW,34.0,1481,0.43,0.24,2.86,1.52,4.848,0.485,0.545,0.242,0.606,0.909,,antoine griezmann,2023-07-01,125781,2026-07-03T08:31:17,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/125781-1775233998.jpg?lm=1
Clément Lenglet,Atlético Madrid,DF,30.0,1391,0.0,0.06,0.32,0.0,0.129,1.29,0.645,1.419,0.452,0.0,,clement lenglet,2025-07-01,182904,2026-07-03T08:31:17,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/182904-1599988301.jpg?lm=1
Conor Gallagher,Atlético Madrid,MF,25.0,679,0.27,0.0,1.72,0.66,1.467,1.467,1.6,2.4,1.2,0.267,,conor gallagher,2024-08-21,488362,2026-07-03T08:31:17,2024-08-21,,https://img.a.transfermarkt.technology/portrait/medium/488362-1668500476.jpg?lm=1
Daniel Martinez,Atlético Madrid,DF,21.0,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,daniel martinez,,,,,,
Dávid Hancko,Atlético Madrid,DF,27.0,2432,0.0,0.07,0.78,0.19,1.074,0.704,1.0,0.556,0.148,0.074,,david hancko,2025-07-24,404418,2026-07-03T08:31:17,2025-07-24,,https://img.a.transfermarkt.technology/portrait/medium/404418-1722415670.jpg?lm=1
Giacomo Raspadori,Atlético Madrid,FW,25.0,236,0.0,0.38,2.67,1.14,3.462,0.0,0.385,1.154,2.692,0.769,,giacomo raspadori,2025-08-11,405885,2026-07-03T08:31:17,2025-08-11,,https://img.a.transfermarkt.technology/portrait/medium/405885-1708552564.jpg?lm=1
Giuliano Simeone,Atlético Madrid,"MF,FW",22.0,2099,0.17,0.26,1.54,0.6,2.06,0.858,1.073,0.901,1.717,0.3,,giuliano simeone,2022-07-01,742201,2026-07-03T08:31:17,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/742201-1741120599.jpg?lm=1
Iker Luque,Atlético Madrid,DF,20.0,28,3.21,0.0,9.64,6.43,0.0,0.0,0.0,6.667,0.0,0.0,,iker luque,,1179482,2026-07-03T08:31:17,,,https://img.a.transfermarkt.technology/portrait/medium/1179482-1731933191.jpg?lm=1
Jan Oblak,Atlético Madrid,GK,32.0,2700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jan oblak,2014-07-16,121483,2026-07-03T08:31:17,2014-07-16,,https://img.a.transfermarkt.technology/portrait/medium/121483-1719350076.jpg?lm=1
Jano Monserrate,Atlético Madrid,MF,19.0,23,0.0,0.0,3.91,3.91,10.0,0.0,6.667,6.667,3.333,0.0,,jano monserrate,,1209287,2026-07-03T08:31:17,,,https://img.a.transfermarkt.technology/portrait/medium/1209287-1731932940.jpg?lm=1
Javi Galán,Atlético Madrid,DF,30.0,134,0.0,0.0,0.0,0.0,3.333,0.667,1.333,1.333,2.0,1.333,,javi galan,2023-07-03,448628,2026-07-03T08:31:17,2023-07-03,,https://img.a.transfermarkt.technology/portrait/medium/448628-1706112804.jpg?lm=1
Javi Morcillo,Atlético Madrid,MF,19.0,172,0.0,0.0,1.05,0.0,0.0,1.579,2.105,3.158,1.053,0.0,,javi morcillo,,1250522,2026-07-03T08:31:17,,,https://img.a.transfermarkt.technology/portrait/medium/1250522-1725605890.jpg?lm=1
Javier Boñar,Atlético Madrid,DF,20.0,299,0.3,0.0,0.6,0.3,0.909,0.0,0.909,0.606,0.606,0.0,,javier bonar,,741253,2026-07-03T08:31:17,,,https://img.a.transfermarkt.technology/portrait/medium/741253-1731932674.jpg?lm=1
Johnny Cardoso,Atlético Madrid,MF,23.0,887,0.0,0.0,0.2,0.0,0.303,1.616,2.121,2.323,1.414,0.0,,johnny cardoso,2025-07-16,689505,2026-07-03T08:31:17,2025-07-16,,https://img.a.transfermarkt.technology/portrait/medium/689505-1742036970.jpg?lm=1
José María Giménez,Atlético Madrid,DF,30.0,1178,0.0,0.08,0.99,0.23,0.0,1.145,0.916,1.527,0.763,0.076,,jose maria gimenez,2013-04-25,250845,2026-07-03T08:31:17,2013-04-25,,https://img.a.transfermarkt.technology/portrait/medium/250845-1664970029.jpg?lm=1
Juan Musso,Atlético Madrid,GK,31.0,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,juan musso,2025-06-10,242359,2026-07-03T08:31:17,2025-06-10,,https://img.a.transfermarkt.technology/portrait/medium/242359-1663583047.jpg?lm=1
Julio Diaz,Atlético Madrid,DF,20.0,310,0.0,0.29,0.29,0.0,1.765,1.176,0.882,1.176,0.882,0.294,,julio diaz,,945753,2026-07-03T08:31:17,,,https://img.a.transfermarkt.technology/portrait/medium/945753-1731932642.jpg?lm=1
Julián Álvarez,Atlético Madrid,FW,25.0,1895,0.28,0.19,2.56,1.23,4.076,0.142,0.616,0.664,0.853,0.095,,julian alvarez,2024-08-12,576024,2026-07-03T08:31:17,2024-08-12,,https://img.a.transfermarkt.technology/portrait/medium/576024-1684920938.jpg?lm=1
Koke,Atlético Madrid,MF,33.0,2219,0.08,0.08,0.57,0.16,1.781,0.769,1.215,0.85,0.891,0.0,,koke,2011-01-01,74229,2026-07-03T08:31:17,2011-01-01,,https://img.a.transfermarkt.technology/portrait/medium/74229-1664970397.jpg?lm=1
Marc Pubill,Atlético Madrid,DF,22.0,1381,0.07,0.07,0.72,0.26,0.523,1.176,0.98,1.046,0.915,0.065,,marc pubill,2025-07-23,844637,2026-07-03T08:31:17,2025-07-23,,https://img.a.transfermarkt.technology/portrait/medium/844637-1779789749.jpg?lm=1
Marcos Llorente,Atlético Madrid,"DF,MF",30.0,2181,0.0,0.17,0.74,0.25,2.025,0.537,1.694,1.157,0.455,0.165,,marcos llorente,2019-07-01,282411,2026-07-03T08:31:17,2019-07-01,,https://img.a.transfermarkt.technology/portrait/medium/282411-1773182531.jpg?lm=1
Matteo Ruggeri,Atlético Madrid,DF,23.0,1774,0.0,0.15,0.25,0.1,4.365,1.015,1.168,1.421,0.102,0.051,,matteo ruggeri,2025-07-01,616631,2026-07-03T08:31:17,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/616631-1742497680.jpg?lm=1
Miguel Cubo,Atlético Madrid,FW,17.0,50,1.8,0.0,5.4,3.6,0.0,0.0,3.333,1.667,5.0,0.0,,miguel cubo,,1453065,2026-07-03T08:31:17,,,https://img.a.transfermarkt.technology/portrait/medium/1453065-1782214262.jpg?lm=1
Nahuel Molina,Atlético Madrid,"DF,MF",27.0,1331,0.14,0.14,0.95,0.27,3.311,0.946,1.622,0.946,0.338,0.338,,nahuel molina,2022-07-28,424042,2026-07-03T08:31:17,2022-07-28,,https://img.a.transfermarkt.technology/portrait/medium/424042-1697037362.jpg?lm=1
Nicolás González,Atlético Madrid,"MF,DF",27.0,1448,0.31,0.0,2.67,1.31,1.677,0.683,0.994,1.739,1.553,0.124,,nicolas gonzalez,,,,,,
Obed Vargas,Atlético Madrid,MF,19.0,740,0.0,0.12,0.61,0.0,0.732,0.976,1.951,0.488,1.098,0.122,,obed vargas,2026-02-02,889435,2026-07-03T08:31:17,2026-02-02,,https://img.a.transfermarkt.technology/portrait/medium/889435-1740863407.jpg?lm=1
Pablo Barrios,Atlético Madrid,MF,22.0,1661,0.05,0.05,1.25,0.33,1.622,1.405,0.865,0.649,1.243,0.0,,pablo barrios,2023-01-23,775605,2026-07-03T08:31:17,2023-01-23,,https://img.a.transfermarkt.technology/portrait/medium/775605-1699431384.jpg?lm=1
Rayane Belaid,Atlético Madrid,"MF,FW",20.0,132,0.0,0.0,2.73,0.0,0.667,0.0,0.0,0.667,0.667,0.667,,rayane belaid,,945500,2026-07-03T08:31:17,,,https://img.a.transfermarkt.technology/portrait/medium/945500-1730938196.jpg?lm=1
Robin Le Normand,Atlético Madrid,DF,28.0,1789,0.05,0.05,0.3,0.05,0.151,1.005,1.005,1.106,0.704,0.05,,robin le normand,2024-07-27,351809,2026-07-03T08:31:17,2024-07-27,,https://img.a.transfermarkt.technology/portrait/medium/351809-1707948228.jpg?lm=1
Rodrigo Mendoza,Atlético Madrid,MF,20.0,434,0.0,0.21,1.24,0.41,0.417,0.0,0.625,2.292,1.458,0.0,,rodrigo mendoza,2026-02-02,961297,2026-07-03T08:31:17,2026-02-02,,https://img.a.transfermarkt.technology/portrait/medium/961297-1765462791.jpg?lm=1
Taufik Seidu,Atlético Madrid,MF,17.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,0.0,0.0,,taufik seidu,,1114187,2026-07-03T08:31:17,,,https://img.a.transfermarkt.technology/portrait/medium/1114187-1731960475.jpg?lm=1
Thiago Almada,Atlético Madrid,"MF,FW",24.0,1311,0.21,0.07,1.44,0.69,2.74,0.616,1.233,0.89,1.096,0.137,,thiago almada,2025-07-17,576028,2026-07-03T08:31:17,2025-07-17,,https://img.a.transfermarkt.technology/portrait/medium/576028-1773174386.jpg?lm=1
Álex Baena,Atlético Madrid,"MF,FW",24.0,1560,0.12,0.17,1.67,0.4,6.763,0.925,0.636,1.503,1.676,0.52,,alex baena,2025-07-02,548111,2026-07-03T08:31:17,2025-07-02,,https://img.a.transfermarkt.technology/portrait/medium/548111-1761821030.jpg?lm=1
Alejandro Balde,Barcelona,DF,21.0,1869,0.0,0.1,0.48,0.05,1.202,0.288,1.01,0.673,1.202,0.192,,alejandro balde,2022-07-01,636688,2026-07-03T08:31:22,2022-07-01,,https://img.a.transfermarkt.technology/portrait/medium/636688-1662836200.jpg?lm=1
Alvaro Cortes,Barcelona,DF,20.0,90,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,alvaro cortes,2026-07-01,924610,2026-07-03T08:31:22,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/924610-1759223668.jpg?lm=1
Andreas Christensen,Barcelona,DF,29.0,409,0.0,0.0,0.88,0.44,0.0,0.444,0.667,1.333,0.667,0.0,,andreas christensen,2022-07-04,196948,2026-07-03T08:31:22,2022-07-04,,https://img.a.transfermarkt.technology/portrait/medium/196948-1668183241.jpg?lm=1
Dani Olmo,Barcelona,MF,27.0,2067,0.3,0.35,3.05,0.91,1.217,0.609,1.0,1.174,1.826,0.261,,dani olmo,2024-08-09,293385,2026-07-03T08:31:22,2024-08-09,,https://img.a.transfermarkt.technology/portrait/medium/293385-1780663091.jpg?lm=1
Dro Fernández,Barcelona,MF,17.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,dro fernandez,2025-10-01,1071596,2026-07-03T08:31:22,2025-10-01,,https://img.a.transfermarkt.technology/portrait/medium/1071596-1774274719.jpg?lm=1
Eric García,Barcelona,"DF,MF",24.0,2721,0.03,0.03,0.83,0.23,0.464,1.656,1.457,1.093,0.795,0.033,,eric garcia,2021-07-01,466794,2026-07-03T08:31:22,2021-07-01,,https://img.a.transfermarkt.technology/portrait/medium/466794-1693604801.jpg?lm=1
Fermin López,Barcelona,MF,22.0,1797,0.3,0.45,3.41,1.25,1.8,0.35,1.1,1.7,1.0,0.25,,fermin lopez,2023-07-01,636703,2026-07-03T08:31:22,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/636703-1698086824.jpg?lm=1
Ferrán Torres,Barcelona,FW,25.0,1965,0.73,0.09,3.16,1.69,0.138,0.183,0.275,0.596,0.917,0.55,,ferran torres,2022-01-01,398184,2026-07-03T08:31:22,2022-01-01,,https://img.a.transfermarkt.technology/portrait/medium/398184-1779789996.jpg?lm=1
Frenkie de Jong,Barcelona,MF,28.0,1636,0.06,0.28,0.39,0.11,0.275,0.934,1.044,0.549,1.429,0.11,,frenkie de jong,2019-07-01,326330,2026-07-03T08:31:22,2019-07-01,,https://img.a.transfermarkt.technology/portrait/medium/326330-1746041680.jpg?lm=1
Gavi,Barcelona,MF,20.0,573,0.0,0.16,0.0,0.0,0.312,0.469,1.25,1.719,2.188,0.0,,gavi,2021-07-01,646740,2026-07-03T08:31:22,2021-07-01,,https://img.a.transfermarkt.technology/portrait/medium/646740-1682685701.jpg?lm=1
Gerard Martín,Barcelona,DF,23.0,2119,0.0,0.0,0.3,0.17,0.596,1.319,1.234,0.681,0.298,0.0,,gerard martin,2024-07-01,705395,2026-07-03T08:31:22,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/705395-1730119053.jpg?lm=1
Joan García,Barcelona,GK,24.0,2700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,joan garcia,2025-07-01,561613,2026-07-03T08:31:22,2025-07-01,,https://img.a.transfermarkt.technology/portrait/medium/561613-1747386081.jpg?lm=1
Jofre Torrents,Barcelona,DF,18.0,50,0.0,0.0,0.0,0.0,6.667,0.0,3.333,0.0,0.0,0.0,,jofre torrents,,1009765,2026-07-03T08:31:22,,,https://img.a.transfermarkt.technology/portrait/medium/1009765-1758897716.jpg?lm=1
João Cancelo,Barcelona,DF,31.0,954,0.19,0.19,1.23,0.38,2.925,1.038,1.792,1.038,1.321,0.377,,joao cancelo,2026-01-13,182712,2026-07-03T08:31:22,2026-01-13,,https://img.a.transfermarkt.technology/portrait/medium/182712-1675080937.jpg?lm=1
Jules Koundé,Barcelona,DF,26.0,2261,0.04,0.12,0.56,0.16,1.594,1.235,0.956,0.956,0.956,0.08,,jules kounde,2022-07-28,411975,2026-07-03T08:31:22,2022-07-28,,https://img.a.transfermarkt.technology/portrait/medium/411975-1702502639.jpg?lm=1
Lamine Yamal,Barcelona,"MF,FW",18.0,2262,0.52,0.44,4.66,1.47,3.068,0.319,0.797,1.116,2.072,0.558,,lamine yamal,2023-07-01,937958,2026-07-03T08:31:22,2023-07-01,,https://img.a.transfermarkt.technology/portrait/medium/937958-1773173768.jpg?lm=1
Marc Bernal,Barcelona,MF,18.0,790,0.23,0.11,0.8,0.23,0.114,1.364,2.159,1.705,1.25,0.0,,marc bernal,2024-07-01,1018920,2026-07-03T08:31:22,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/1018920-1724052540.jpg?lm=1
Marc Casado,Barcelona,MF,21.0,989,0.0,0.09,1.0,0.0,0.091,0.636,0.818,2.273,1.818,0.0,,marc casado,2024-07-01,636695,2026-07-03T08:31:22,2024-07-01,,https://img.a.transfermarkt.technology/portrait/medium/636695-1729771427.jpg?lm=1
Marcus Rashford,Barcelona,"MF,FW",27.0,1763,0.41,0.36,3.88,1.48,6.173,0.102,0.408,0.51,1.276,0.51,,marcus rashford,2025-07-23,258923,2026-07-03T08:31:22,2025-07-23,,https://img.a.transfermarkt.technology/portrait/medium/258923-1674473054.jpg?lm=1
Pau Cubarsí,Barcelona,DF,18.0,2703,0.03,0.0,0.33,0.07,0.0,1.0,0.933,0.833,0.3,0.0,,pau cubarsi,2024-01-01,962110,2026-07-03T08:31:22,2024-01-01,,https://img.a.transfermarkt.technology/portrait/medium/962110-1712779232.jpg?lm=1
Pedri,Barcelona,MF,22.0,2104,0.09,0.38,0.9,0.43,0.513,1.026,1.41,0.385,1.838,0.043,,pedri,2019-09-02,683840,2026-07-03T08:31:22,2019-09-02,,https://img.a.transfermarkt.technology/portrait/medium/683840-1744278342.jpg?lm=1
Raphinha,Barcelona,"MF,FW",28.0,1380,0.65,0.2,4.24,1.57,4.706,0.392,0.392,0.654,0.654,0.261,,raphinha,2022-07-13,411295,2026-07-03T08:31:22,2022-07-13,,https://img.a.transfermarkt.technology/portrait/medium/411295-1729754479.png?lm=1
Robert Lewandowski,Barcelona,FW,36.0,1664,0.7,0.11,3.41,1.57,0.0,0.162,0.162,0.703,1.135,0.919,,robert lewandowski,2022-07-19,38253,2026-07-03T08:31:22,2022-07-19,,https://img.a.transfermarkt.technology/portrait/medium/38253-1760445524.jpg?lm=1
Ronald Araújo,Barcelona,DF,26.0,1071,0.25,0.0,1.01,0.42,0.504,0.84,1.261,1.429,0.252,0.0,,ronald araujo,2020-10-05,480267,2026-07-03T08:31:22,2020-10-05,,https://img.a.transfermarkt.technology/portrait/medium/480267-1736431980.jpg?lm=1
Roony Bardghji,Barcelona,"MF,FW",19.0,648,0.14,0.14,3.06,1.67,7.5,0.278,0.556,0.972,1.111,0.0,,roony bardghji,2025-07-14,792331,2026-07-03T08:31:22,2025-07-14,,https://img.a.transfermarkt.technology/portrait/medium/792331-1667420074.jpg?lm=1
Tomas Marques,Barcelona,MF,18.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,tomas marques,,,,,,
Toni Fernández,Barcelona,FW,17.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,toni fernandez,2026-07-01,1066206,2026-07-03T08:31:22,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/1066206-1761737036.jpg?lm=1
Wojciech Szczęsny,Barcelona,GK,35.0,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,wojciech szczesny,2024-10-02,44058,2026-07-03T08:31:22,2024-10-02,,https://img.a.transfermarkt.technology/portrait/medium/44058-1744278078.jpg?lm=1
Xavi Espart,Barcelona,DF,18.0,165,0.0,0.0,0.55,0.0,1.111,2.778,0.556,0.0,2.222,0.0,,xavi espart,2026-07-01,1018912,2026-07-03T08:31:22,2026-07-01,NEW,https://img.a.transfermarkt.technology/portrait/medium/1018912-1768246502.jpg?lm=1
Andrés Antañón,Celta Vigo,FW,18.0,63,0.0,0.0,2.86,2.86,0.0,0.0,0.0,1.429,0.0,0.0,,andres antanon,,1293040,2026-07-03T08:31:28,,,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Borja Iglesias,Celta Vigo,FW,32.0,1900,0.47,0.09,2.18,1.23,0.142,0.0,0.237,1.801,1.422,1.043,,borja iglesias,2025-08-12,278359,2026-07-03T08:31:28,2025-08-12,,https://img.a.transfermarkt.technology/portrait/medium/278359-1686661509.jpg?lm=1
Bryan Zaragoza,Celta Vigo,"FW,MF",23.0,1131,0.0,0.08,2.07,0.95,5.317,0.159,0.397,0.556,1.349,0.476,,bryan zaragoza,2025-07-30,713644,2026-07-03T08:31:28,2025-07-30,,https://img.a.transfermarkt.technology/portrait/medium/713644-1714503809.jpg?lm=1
Carl Starfelt,Celta Vigo,DF,30.0,1491,0.0,0.0,0.24,0.06,0.0,0.964,0.964,1.145,0.482,0.0,,carl starfelt,2023-08-10,258987,2026-07-03T08:31:28,2023-08-10,,https://img.a.transfermarkt.technology/portrait/medium/258987-1758827268.jpg?lm=1
Carlos Dominguez,Celta Vigo,DF,24.0,610,0.0,0.0,0.3,0.15,0.147,0.735,1.176,0.882,0.147,0.0,,carlos dominguez,2023-01-01,636093,2026-07-03T08:31:28,2023-01-01,,https://img.a.transfermarkt.technology/portrait/medium/636093-1629886975.jpg?lm=1
