player,squad,pos,age,minutes,npg_per90,ast_per90,sh_per90,sot_per90,crosses_per90,interceptions_per90,tackles_won_per90,fouls_per90,fouled_per90,offsides_per90,market_value_eur,xg_p90,npxg_p90,xa_p90,kp_p90,shots_p90,xg_chain_p90,goals,assists,gk_save_pct,gk_cs_pct,team_goals_against,team_ga_per_game,team_defense_score,team_goals_for,team_gf_per_game,team_attack_score,ss_rating,pass_pct,long_ball_pct,cross_acc_pct,dribble_success_pct,tackles_won_pct,aerial_won_pct,ground_duels_won_pct,total_duels_won_pct,key_passes_per90,big_chances_created_per90,clearances_per90,blocked_shots_per90,outfielder_blocks_per90,interceptions_per90_ss,recoveries_per90,aerial_won_per90,tackles_won_per90_ss,ground_duels_won_per90,errors_per90,possession_won_att_per90,successful_dribbles_per90,final_third_passes_per90,gk_saves_per90,gk_clean_sheets,gk_high_claims_per90,gk_runs_out_per90,gk_punches_per90,gk_crosses_not_claimed,ss_appearances,ss_minutes,nationality,tm_position,tm_photo,norm_key,tm_contract_until,tm_id,tm_contract_checked_at,tm_joined_date,tm_contract_signal
Casper Tengstedt,Feyenoord,FW,25.0,405,0.44,0.0,4.89,2.0,0.667,0.444,0.222,1.111,1.333,0.222,3500000.0,0,0.44,0.0,0.0,4.89,0,2,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.65,58.9,100.0,33.33,25.0,100.0,31.58,42.86,37.5,1.2471131639722863,0.4157043879907621,1.2471131639722863,1.039260969976905,0.0,0.4157043879907621,1.8706697459584296,1.2471131639722863,0.207852193995381,1.8706697459584296,0.0,0.6235565819861432,0.4157043879907621,4.988452655889145,0.0,0.0,0.0,0.0,0.0,0.0,18.0,433.0,Denmark,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/464598-1753199741.jpg?lm=1,casper tengstedt,2029-06-30,464598.0,2026-07-09T08:49:29,2025-07-24,
Cyle Larin,Feyenoord,MF,30.0,158,0.0,0.57,5.13,1.71,0.0,0.0,1.667,2.222,1.667,1.111,2500000.0,0,0.0,0.57,1.71,5.13,0,0,1,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.53,73.33,0.0,0.0,100.0,60.0,18.18,81.82,50.0,1.7197452229299364,0.5732484076433121,0.5732484076433121,1.1464968152866242,0.5732484076433121,0.0,4.012738853503184,1.1464968152866242,1.7197452229299364,5.159235668789809,0.0,1.7197452229299364,0.5732484076433121,6.8789808917197455,0.0,0.0,0.0,0.0,0.0,0.0,8.0,157.0,Canada,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/343463-1720430112.jpg?lm=1,cyle larin,,,,,
Gaoussou Diarra,Feyenoord,"MF,FW",22.0,207,0.0,0.0,3.04,1.3,0.87,0.435,1.304,0.87,0.87,0.0,1700000.0,0,0.0,0.0,0.0,3.04,0,0,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.55,71.83,40.0,0.0,58.33,100.0,42.86,60.0,55.56,0.4306220095693779,0.4306220095693779,0.8612440191387559,0.8612440191387559,0.0,0.4306220095693779,4.7368421052631575,1.2918660287081338,1.2918660287081338,5.167464114832535,0.0,0.8612440191387559,3.014354066985646,9.043062200956935,0.0,0.0,0.0,0.0,0.0,0.0,6.0,209.0,Mali,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/1233996-1743598391.jpeg?lm=1,gaoussou diarra,2029-06-30,1233996.0,2026-07-09T08:49:29,2025-07-04,
Gernot Trauner,Feyenoord,DF,33.0,279,0.0,0.0,0.65,0.32,0.0,1.613,0.968,1.935,0.968,0.0,1500000.0,0,0.0,0.0,0.0,0.65,0,0,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.93,82.67,20.0,0.0,100.0,50.0,70.59,43.75,57.58,0.0,0.0,5.1063829787234045,0.0,0.9574468085106383,1.5957446808510638,3.191489361702128,3.8297872340425534,0.6382978723404256,2.2340425531914896,0.6382978723404256,0.0,0.3191489361702128,7.340425531914894,0.0,0.0,0.0,0.0,0.0,0.0,5.0,282.0,Austria,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/59145-1676465806.jpg?lm=1,gernot trauner,,,,,
Gijs Smal,Feyenoord,DF,27.0,874,0.0,0.21,1.13,0.21,3.196,1.34,1.546,0.309,1.134,0.0,5500000.0,0,0.0,0.21,0.63,1.13,0,0,2,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.98,85.02,41.3,16.13,55.56,80.0,51.72,75.0,66.23,1.6438356164383563,0.0,1.8493150684931507,0.4109589041095891,0.4109589041095891,1.2328767123287672,4.006849315068494,1.541095890410959,1.6438356164383563,3.6986301369863015,0.0,0.7191780821917809,0.5136986301369864,15.308219178082194,0.0,2.0,0.0,0.0,0.0,0.0,17.0,876.0,Netherlands,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/374212-1709757617.jpg?lm=1,gijs smal,2028-06-30,374212.0,2026-07-09T08:49:29,2024-07-01,
Givairo Read,Feyenoord,DF,19.0,936,0.1,0.29,1.44,0.29,2.885,1.154,0.962,0.673,1.346,0.0,25000000.0,0,0.1,0.29,0.8699999999999999,1.44,0,1,3,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.81,87.35,50.0,20.0,72.22,47.37,50.0,62.16,61.25,1.053191489361702,0.2872340425531914,2.106382978723404,0.5744680851063829,0.0957446808510638,1.1489361702127658,4.212765957446808,0.2872340425531914,0.8617021276595744,4.404255319148936,0.0,0.1914893617021276,1.24468085106383,8.425531914893616,0.0,0.0,0.0,0.0,0.0,0.0,16.0,940.0,Netherlands,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/997903-1765214396.jpg?lm=1,givairo read,2029-06-30,997903.0,2026-07-09T08:49:29,2024-07-01,
Gonçalo Borges,Feyenoord,"MF,FW",24.0,455,0.4,0.2,2.77,0.79,4.902,0.392,0.98,0.98,0.98,0.784,3000000.0,0,0.4,0.2,0.6000000000000001,2.77,0,2,1,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.72,76.24,40.0,24.0,41.67,66.67,66.67,36.54,38.18,1.9607843137254903,0.5882352941176471,0.7843137254901962,0.7843137254901962,0.196078431372549,0.196078431372549,4.313725490196079,0.3921568627450981,1.1764705882352942,3.725490196078432,0.0,1.1764705882352942,0.9803921568627452,9.803921568627452,0.0,0.0,0.0,0.0,0.0,0.0,11.0,459.0,Portugal,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/479649-1753095302.jpg?lm=1,goncalo borges,2029-06-30,479649.0,2026-07-09T08:49:29,2025-07-20,
Hwang In-beom,Feyenoord,MF,28.0,981,0.09,0.28,1.47,0.46,3.761,0.917,0.917,1.009,1.009,0.092,7000000.0,0,0.09,0.28,0.8400000000000001,1.47,0,1,3,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.91,82.0,38.71,37.5,71.43,52.63,57.14,55.56,56.07,2.179616548940464,0.4540867810292633,1.7255297679112007,0.544904137235116,0.272452068617558,1.089808274470232,5.358224016145308,1.8163471241170528,0.9081735620585268,3.632694248234107,0.1816347124117053,0.544904137235116,0.9081735620585268,14.89404641775984,0.0,1.0,0.0,0.0,0.0,0.0,17.0,991.0,"Korea, South",Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/365394-1729850038.jpg?lm=1,hwang in-beom,,,,,
Illai Grootfaam,Feyenoord,MF,15.0,8,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.0,100.0,0.0,0.0,0.0,50.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.181818181818182,16.363636363636363,0.0,0.0,0.0,8.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,Netherlands,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/1379545-1750180206.jpg?lm=1,illai grootfaam,,,,,
Jaden Slory,Feyenoord,FW,20.0,183,0.0,0.0,1.48,0.0,4.5,1.5,1.5,2.0,1.0,0.0,700000.0,0,0.0,0.0,0.0,1.48,0,0,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/727480-1747044431.jpg?lm=1,jaden slory,2029-06-30,727480.0,2026-07-07T08:44:17,2025-07-01,
Jakub Moder,Feyenoord,"MF,FW",26.0,803,0.0,0.11,2.35,0.78,1.124,1.011,1.011,1.348,1.124,0.0,10000000.0,0,0.0,0.11,0.33,2.35,0,0,1,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.86,75.2,43.48,36.36,41.67,42.11,66.67,50.75,55.67,1.2328767123287672,0.112079701120797,1.905354919053549,1.0087173100871731,0.336239103362391,0.896637608966376,2.577833125778332,2.2415940224159403,0.896637608966376,3.810709838107098,0.112079701120797,0.448318804483188,0.5603985056039851,13.001245330012454,0.0,2.0,0.0,0.0,0.0,0.0,10.0,803.0,Poland,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/384461-1716985274.jpg?lm=1,jakub moder,2028-06-30,384461.0,2026-07-09T08:49:29,2025-01-20,
Jan Plug,Feyenoord,DF,20.0,120,0.0,0.0,0.0,0.0,1.538,3.077,2.308,2.308,0.0,0.0,700000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.47,82.19,0.0,0.0,0.0,100.0,16.67,33.33,26.67,0.0,0.0,2.16,0.0,0.0,2.88,3.6,0.72,2.16,2.16,0.0,0.0,0.0,10.08,0.0,0.0,0.0,0.0,0.0,0.0,5.0,125.0,Netherlands,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/745625-1722435107.jpg?lm=1,jan plug,2028-06-30,745625.0,2026-07-09T08:49:29,2025-09-15,
Jerry St. Juste,Feyenoord,DF,28.0,152,0.0,0.0,0.0,0.0,0.0,2.353,0.588,0.588,0.588,0.0,3000000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.53,90.91,75.0,0.0,100.0,0.0,77.78,50.0,66.67,0.569620253164557,0.0,7.974683544303797,0.0,0.0,2.278481012658228,6.265822784810126,3.987341772151898,0.0,1.7088607594936709,0.0,0.569620253164557,0.569620253164557,3.987341772151898,0.0,0.0,0.0,0.0,0.0,0.0,6.0,158.0,Netherlands,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/288253-1666099589.jpg?lm=1,jerry st. juste,,,,,
Jivayno Zinhagel,Feyenoord,FW,16.0,14,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.4,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,Netherlands,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/1242183-1752336795.jpg?lm=1,jivayno zinhagel,,,,,
Jordan Lotomba,Feyenoord,DF,26.0,927,0.0,0.1,0.39,0.19,0.971,0.971,0.874,0.777,0.68,0.0,3500000.0,0,0.0,0.1,0.3,0.39,0,0,1,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.55,88.8,0.0,20.0,45.45,52.94,61.54,53.7,56.25,0.3908794788273615,0.1954397394136807,3.5179153094462543,0.1954397394136807,0.6840390879478828,0.7817589576547231,3.224755700325733,1.5635179153094465,0.8794788273615636,2.833876221498372,0.0977198697068403,0.2931596091205212,0.488599348534202,8.013029315960912,0.0,0.0,0.0,0.0,0.0,0.0,20.0,921.0,Switzerland,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/313094-1729850115.jpg?lm=1,jordan lotomba,2027-06-30,313094.0,2026-07-09T08:49:29,2024-09-02,
Jordy Bos,Feyenoord,"DF,MF",22.0,2056,0.18,0.31,1.62,0.61,3.421,1.053,2.061,0.921,0.702,0.088,12000000.0,0,0.18,0.31,0.93,1.62,0,4,7,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,7.16,85.67,44.44,26.92,51.39,68.12,63.41,53.6,56.25,1.6180758017492711,0.3935860058309038,2.8862973760932946,0.4810495626822157,0.3061224489795918,1.0495626822157431,4.766763848396502,2.2740524781341107,2.055393586005831,5.204081632653061,0.0437317784256559,0.3061224489795918,1.6180758017492711,11.807580174927114,0.0,5.0,0.0,0.0,0.0,0.0,28.0,2058.0,Australia,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/855731-1753260910.jpg?lm=1,jordy bos,,,,,
Leo Sauer,Feyenoord,"MF,FW",19.0,1413,0.19,0.13,2.1,0.89,1.847,0.318,0.51,0.955,1.274,0.573,7000000.0,0,0.19,0.13,0.39,2.1,0,3,2,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.91,75.73,50.0,16.67,45.61,46.67,47.22,45.52,45.88,1.331923890063425,0.3171247357293869,0.8879492600422833,0.6342494714587738,0.0,0.3171247357293869,3.171247357293869,1.0782241014799154,0.4439746300211416,3.86892177589852,0.0634249471458773,0.3805496828752642,1.649048625792812,10.084566596194502,0.0,2.0,0.0,0.0,0.0,0.0,20.0,1419.0,Slovakia,Left Winger,https://img.a.transfermarkt.technology/portrait/medium/710886-1745227322.jpg?lm=1,leo sauer,2028-06-30,710886.0,2026-07-09T08:49:29,2023-09-01,
Luciano Valente,Feyenoord,MF,21.0,2543,0.07,0.25,1.45,0.5,1.873,1.131,0.742,0.883,0.919,0.106,18000000.0,0,0.07,0.25,0.75,1.45,0,2,7,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.99,84.17,55.81,21.15,50.0,51.11,44.44,46.96,46.72,1.655577299412916,0.2465753424657534,0.5283757338551859,0.598825831702544,0.1056751467710371,1.162426614481409,6.5870841487279845,0.4227005870841487,0.8101761252446184,4.086105675146771,0.0704500978473581,0.7045009784735812,1.5851272015655578,16.13307240704501,0.0,6.0,0.0,0.0,0.0,0.0,32.0,2555.0,Netherlands,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/601495-1723456692.jpg?lm=1,luciano valente,2030-06-30,601495.0,2026-07-09T08:49:29,2025-07-02,
Malcolm Jeng,Feyenoord,DF,20.0,45,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2000000.0,0,0.0,0.0,0.0,0.0,0,0,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.8,87.76,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,Sweden,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/1126894-1724838826.jpg?lm=1,malcolm jeng,,,,,
Mats Deijl,Feyenoord,DF,28.0,1146,0.0,0.16,0.31,0.31,0.63,0.551,1.024,1.339,1.89,0.079,2000000.0,0,0.0,0.16,0.48,0.31,0,0,2,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.75,82.05,41.61,27.27,58.82,71.74,57.83,71.43,66.8,0.8324439701173959,0.1600853788687299,2.625400213447172,0.032017075773746,0.576307363927428,0.544290288153682,3.5538954108858056,1.536819637139808,1.0565635005336178,3.6819637139807897,0.032017075773746,0.192102454642476,0.3201707577374599,8.836712913553896,0.0,6.0,0.0,0.0,0.0,0.0,33.0,2811.0,Netherlands,Right-Back,https://img.a.transfermarkt.technology/portrait/medium/369554-1763726059.jpg?lm=1,mats deijl,2028-06-30,369554.0,2026-07-09T08:49:29,2026-01-24,
Oussama Targhalline,Feyenoord,MF,23.0,1905,0.09,0.19,0.43,0.14,0.142,1.981,1.934,1.226,1.321,0.0,16000000.0,0,0.09,0.19,0.5700000000000001,0.43,0,2,4,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,7.22,86.1,62.5,0.0,69.23,63.64,49.12,65.12,61.14,0.984375,0.1875,1.453125,0.09375,0.1875,1.96875,6.09375,1.3125,1.96875,5.25,0.09375,0.375,0.84375,13.921875,0.0,5.0,0.0,0.0,0.0,0.0,25.0,1920.0,Morocco,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/667965-1741951121.jpg?lm=1,oussama targhalline,2028-06-30,667965.0,2026-07-09T08:49:29,2025-02-04,
Quinten Timber,Feyenoord,MF,24.0,1317,0.07,0.27,1.57,0.55,0.137,1.233,1.096,1.027,1.027,0.137,25000000.0,0,0.07,0.27,0.81,1.57,0,1,4,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.92,83.36,77.27,33.33,57.69,48.48,27.27,57.27,54.55,1.9832826747720365,0.4787234042553192,0.8890577507598785,0.2051671732522796,0.2735562310030395,1.162613981762918,4.718844984802431,0.2051671732522796,1.094224924012158,4.308510638297872,0.0683890577507598,0.615501519756839,1.0258358662613982,14.635258358662616,0.0,4.0,0.0,0.0,0.0,0.0,17.0,1316.0,Netherlands,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/420213-1765214219.jpg?lm=1,quinten timber,,,,,
Raheem Sterling,Feyenoord,"FW,MF",30.0,419,0.0,0.21,1.72,0.64,1.489,0.213,0.426,2.128,3.191,0.426,3000000.0,0,0.0,0.21,0.63,1.72,0,0,1,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.61,81.25,75.0,28.57,22.22,40.0,0.0,40.0,38.1,1.2826603325415675,0.4275534441805225,0.0,0.8551068883610451,0.0,0.4275534441805225,2.137767220902613,0.0,0.4275534441805225,5.13064133016627,0.0,0.6413301662707838,0.8551068883610451,11.97149643705463,0.0,0.0,0.0,0.0,0.0,0.0,8.0,421.0,England,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/134425-1684165974.jpg?lm=1,raheem sterling,,,,,
Sem Steijn,Feyenoord,MF,23.0,1106,0.49,0.16,3.09,1.38,3.415,0.081,0.488,0.65,0.407,0.081,11000000.0,0,0.49,0.16,0.48,3.09,0,6,2,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,7.07,83.33,58.33,40.48,75.0,62.5,43.75,38.1,39.66,2.603978300180832,0.650994575045208,0.4882459312839059,0.9764918625678118,0.0,0.081374321880651,2.7667269439421336,0.5696202531645569,0.4068716094032549,1.301989150090416,0.0,0.4882459312839059,0.2441229656419529,9.358047016274863,0.0,3.0,0.0,0.0,0.0,0.0,21.0,1106.0,Netherlands,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/593519-1745075136.jpg?lm=1,sem steijn,2029-06-30,593519.0,2026-07-09T08:49:29,2025-07-01,
Shaqueel Van Persie,Feyenoord,FW,18.0,39,4.62,0.0,4.62,4.62,0.0,0.0,2.5,0.0,0.0,0.0,1500000.0,0,4.62,0.0,0.0,4.62,0,2,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,7.55,64.71,0.0,0.0,100.0,100.0,40.0,50.0,44.44,0.0,0.0,4.864864864864865,0.0,0.0,0.0,0.0,4.864864864864865,2.4324324324324325,4.864864864864865,0.0,0.0,2.4324324324324325,9.72972972972973,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,Netherlands,Centre-Forward,https://img.a.transfermarkt.technology/portrait/medium/517811-1763048855.jpg?lm=1,shaqueel van persie,2028-06-30,517811.0,2026-07-09T08:49:29,2028-06-30,NEW
Steven Benda,Feyenoord,GK,26.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0,0.0,0.0,0.0,0.0,0,0,0,,100.0,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.7,90.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,90.0,Germany,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/381469-1737920445.jpg?lm=1,steven benda,,,,,
Thijs Kraaijeveld,Feyenoord,"MF,DF",18.0,745,0.0,0.0,0.72,0.0,0.12,1.205,1.325,0.843,0.482,0.0,5000000.0,0,0.0,0.0,0.0,0.72,0,0,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.83,86.45,38.89,0.0,0.0,64.71,72.0,44.68,54.17,0.4743083003952569,0.0,3.794466403162055,0.2371541501976284,0.5928853754940712,1.1857707509881423,3.3201581027667983,2.134387351778656,1.3043478260869563,2.490118577075098,0.1185770750988142,0.1185770750988142,0.0,6.640316205533597,0.0,2.0,0.0,0.0,0.0,0.0,15.0,759.0,Netherlands,Defensive Midfield,https://img.a.transfermarkt.technology/portrait/medium/987370-1752337075.jpg?lm=1,thijs kraaijeveld,2028-06-30,987370.0,2026-07-09T08:49:29,2026-02-02,
Timon Wellenreuther,Feyenoord,GK,29.0,2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0,0.0,0.0,0.0,0.0,0,0,0,66.9,27.3,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,6.99,69.13,39.87,0.0,100.0,0.0,92.31,100.0,96.0,0.0303030303030303,0.0,1.1515151515151516,0.0,0.0,0.0,10.06060606060606,0.3636363636363636,0.0,0.3636363636363636,0.0606060606060606,0.0,0.0303030303030303,1.93939393939394,2.696969696969697,9.0,0.696969696969697,0.7878787878787878,0.4545454545454545,0.0,33.0,2970.0,Germany,Goalkeeper,https://img.a.transfermarkt.technology/portrait/medium/196829-1765213835.jpg?lm=1,timon wellenreuther,2027-06-30,196829.0,2026-07-09T08:49:29,2023-07-01,
Tobias Elshout Van Den,Feyenoord,"MF,FW",18.0,366,0.0,0.25,2.46,0.49,1.22,0.488,1.22,1.22,1.707,0.0,2000000.0,0,0.0,0.25,0.75,2.46,0,0,1,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/1087982-1745076069.jpg?lm=1,tobias elshout van den,,,,,
Tsuyoshi Watanabe,Feyenoord,DF,28.0,2634,0.07,0.0,0.79,0.34,0.137,0.99,0.751,0.751,0.512,0.0,10000000.0,0,0.07,0.0,0.0,0.79,0,2,0,,,44,1.2941176470588236,0.9111111111111112,70,2.0588235294117645,0.5303030303030302,7.08,89.05,50.33,25.0,83.33,60.61,58.39,64.44,60.56,0.4436860068259385,0.068259385665529,5.051194539249146,0.136518771331058,0.7508532423208191,0.9215017064846416,4.09556313993174,3.2081911262798632,0.68259385665529,1.9795221843003408,0.0341296928327645,0.068259385665529,0.341296928327645,8.020477815699659,0.0,7.0,0.0,0.0,0.0,0.0,30.0,2637.0,Japan,Centre-Back,https://img.a.transfermarkt.technology/portrait/medium/598791-1705504081.jpg?lm=1,tsuyoshi watanabe,2029-06-30,598791.0,2026-07-09T08:49:29,2025-07-23,
Alen Halilović,Fortuna Sittard,MF,29.0,35,0.0,2.57,2.57,0.0,12.5,2.5,2.5,2.5,10.0,0.0,400000.0,0,0.0,2.57,7.709999999999999,2.57,0,0,1,,,63,1.8529411764705883,0.4888888888888888,49,1.4411764705882353,0.2121212121212121,6.63,94.44,50.0,50.0,0.0,100.0,0.0,83.33,83.33,4.864864864864865,2.4324324324324325,2.4324324324324325,0.0,0.0,2.4324324324324325,4.864864864864865,0.0,2.4324324324324325,12.162162162162163,0.0,0.0,0.0,17.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,Croatia,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/226074-1764153180.png?lm=1,alen halilovic,,,,,
Amin Laoukili,Fortuna Sittard,MF,20.0,3,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,30.0,0,0,0,,,63,1.8529411764705883,0.4888888888888888,49,1.4411764705882353,0.2121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Netherlands,Attacking Midfield,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,amin laoukili,,,,,
Daan Bisschops,Fortuna Sittard,DF,20.0,89,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,,0,0.0,0.0,0.0,0.0,0,0,0,,,63,1.8529411764705883,0.4888888888888888,49,1.4411764705882353,0.2121212121212121,6.7,82.14,50.0,0.0,0.0,0.0,66.67,60.0,62.5,1.0112359550561798,1.0112359550561798,2.02247191011236,0.0,0.0,2.02247191011236,2.02247191011236,2.02247191011236,0.0,3.033707865168539,0.0,1.0112359550561798,0.0,3.033707865168539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,Netherlands,Left-Back,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,daan bisschops,,,,,
Dimitris Limnios,Fortuna Sittard,"MF,FW",27.0,2166,0.08,0.25,1.04,0.46,3.32,0.373,0.747,0.664,1.411,0.373,1300000.0,0,0.08,0.25,0.75,1.04,0,2,6,,,63,1.8529411764705883,0.4888888888888888,49,1.4411764705882353,0.2121212121212121,6.79,78.63,47.73,32.91,39.02,47.37,28.13,50.29,44.3,1.851851851851852,0.3703703703703703,1.02880658436214,0.2469135802469135,0.0823045267489712,0.411522633744856,4.197530864197531,0.7407407407407407,0.7407407407407407,3.580246913580247,0.0,0.3703703703703703,0.6584362139917695,7.901234567901234,0.0,1.0,0.0,0.0,0.0,0.0,34.0,2187.0,Greece,Right Winger,https://img.a.transfermarkt.technology/portrait/medium/324344-1764153546.png?lm=1,dimitris limnios,,,,,
Edouard Michut,Fortuna Sittard,MF,22.0,1591,0.0,0.0,0.96,0.11,0.678,1.921,1.638,1.977,2.655,0.0,1200000.0,0,0.0,0.0,0.0,0.96,0,0,0,,,63,1.8529411764705883,0.4888888888888888,49,1.4411764705882353,0.2121212121212121,6.81,89.47,51.72,7.14,43.75,71.11,51.85,53.57,53.36,0.8479899497487436,0.0565326633165829,1.5829145728643217,0.3957286432160803,0.2826633165829145,1.7525125628140703,5.201005025125628,0.7914572864321607,1.809045226130653,5.935929648241205,0.0,0.9045226130653266,0.7914572864321607,10.45854271356784,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1592.0,France,Central Midfield,https://img.a.transfermarkt.technology/portrait/medium/659521-1764158833.png?lm=1,edouard michut,2027-06-30,659521.0,2026-07-09T08:50:05,2024-11-05,
