squad,player,tm_player_id,season,games_missed,spells,days_out,injuries,spells_json,last_checked
Werder Bremen,Patrice Čović,1114155,25/26,2,1,8,Knock,"[{""injury"": ""Knock"", ""from"": ""02/09/2025"", ""until"": ""09/09/2025"", ""games"": 2}]",2026-07-03
Werder Bremen,Senne Lynen,338668,25/26,2,1,22,Torn muscle fiber in the adductor area,"[{""injury"": ""Torn muscle fiber in the adductor area"", ""from"": ""09/03/2026"", ""until"": ""30/03/2026"", ""games"": 2}]",2026-07-03
Werder Bremen,Skelly Alvero,855134,25/26,1,1,6,Ill,"[{""injury"": ""Ill"", ""from"": ""14/08/2025"", ""until"": ""19/08/2025"", ""games"": 1}]",2026-07-03
Werder Bremen,Cameron Puertas,449592,25/26,0,0,0,,[],2026-07-03
Werder Bremen,Isak Hansen-Aarøen,670116,25/26,0,0,0,,[],2026-07-03
Werder Bremen,Justin Njinmah,596153,25/26,0,0,0,,[],2026-07-03
Werder Bremen,Marco Grüll,391766,25/26,0,0,0,,[],2026-07-03
Werder Bremen,Mick Schmetgens,1045986,25/26,0,0,0,,[],2026-07-03
Werder Bremen,Romano Schmid,346853,25/26,0,0,0,,[],2026-07-03
Werder Bremen,Yukinari Sugawara,405385,25/26,0,0,0,,[],2026-07-03
Wolfsburg,Bence Dárdai,789252,25/26,27,2,240,Fitness · Cruciate ligament tear,"[{""injury"": ""Fitness"", ""from"": ""31/03/2026"", ""until"": """", ""games"": 9}, {""injury"": ""Cruciate ligament tear"", ""from"": ""06/11/2025"", ""until"": ""30/03/2026"", ""games"": 18}]",2026-07-03
Wolfsburg,Kevin Paredes,711517,25/26,26,4,214,Muscle injury · Ill · Foot surgery,"[{""injury"": ""Muscle injury"", ""from"": ""26/02/2026"", ""until"": ""24/04/2026"", ""games"": 7}, {""injury"": ""Ill"", ""from"": ""13/02/2026"", ""until"": ""20/02/2026"", ""games"": 1}, {""injury"": ""Ill"", ""from"": ""24/01/2026"", ""until"": ""28/01/2026"", ""games"": 1}, {""injury"": ""Foot surgery"", ""from"": ""11/08/2025"", ""until"": ""31/12/2025"", ""games"": 17}]",2026-07-03
Wolfsburg,Jonas Wind,391004,25/26,24,6,199,Fitness · Hamstring injury · Calf problems · muscular problems,"[{""injury"": ""Fitness"", ""from"": ""07/05/2026"", ""until"": ""24/05/2026"", ""games"": 3}, {""injury"": ""Hamstring injury"", ""from"": ""09/04/2026"", ""until"": ""06/05/2026"", ""games"": 4}, {""injury"": ""Hamstring injury"", ""from"": ""24/11/2025"", ""until"": ""13/03/2026"", ""games"": 14}, {""injury"": ""Calf problems"", ""from"": ""27/10/2025"", ""until"": ""30/10/2025"", ""games"": 1}, {""injury"": ""Calf problems"", ""from"": ""30/09/2025"", ""until"": ""08/10/2025"", ""games"": 1}, {""injury"": ""muscular problems"", ""from"": ""24/07/2025"", ""until"": ""22/08/2025"", ""games"": 1}]",2026-07-03
Wolfsburg,Jenson Seelt,617755,25/26,23,3,193,Knee injury · Ill · Hamstring injury,"[{""injury"": ""Knee injury"", ""from"": ""27/01/2026"", ""until"": """", ""games"": 17}, {""injury"": ""Ill"", ""from"": ""02/01/2026"", ""until"": ""26/01/2026"", ""games"": 4}, {""injury"": ""Hamstring injury"", ""from"": ""20/09/2025"", ""until"": ""29/09/2025"", ""games"": 2}]",2026-07-03
Wolfsburg,Jesper Lindstrøm,513245,25/26,23,5,131,Ill · Knock · Fitness · Adductor injury,"[{""injury"": ""Ill"", ""from"": ""13/02/2026"", ""until"": ""23/02/2026"", ""games"": 2}, {""injury"": ""Knock"", ""from"": ""02/01/2026"", ""until"": ""15/01/2026"", ""games"": 2}, {""injury"": ""Fitness"", ""from"": ""25/11/2025"", ""until"": ""15/12/2025"", ""games"": 3}, {""injury"": ""Adductor injury"", ""from"": ""19/09/2025"", ""until"": ""24/11/2025"", ""games"": 13}, {""injury"": ""Fitness"", ""from"": ""15/08/2025"", ""until"": ""01/09/2025"", ""games"": 3}]",2026-07-03
Wolfsburg,Kilian Fischer,435796,25/26,22,3,181,Fitness · Hamstring injury · Ankle injury,"[{""injury"": ""Fitness"", ""from"": ""12/05/2026"", ""until"": ""15/06/2026"", ""games"": 3}, {""injury"": ""Hamstring injury"", ""from"": ""08/02/2026"", ""until"": ""11/05/2026"", ""games"": 12}, {""injury"": ""Ankle injury"", ""from"": ""19/10/2025"", ""until"": ""10/12/2025"", ""games"": 7}]",2026-07-03
Wolfsburg,Joakim Mæhle,369674,25/26,20,2,143,Shoulder injury · muscular problems,"[{""injury"": ""Shoulder injury"", ""from"": ""29/10/2025"", ""until"": ""13/03/2026"", ""games"": 19}, {""injury"": ""muscular problems"", ""from"": ""23/08/2025"", ""until"": ""29/08/2025"", ""games"": 1}]",2026-07-03
Wolfsburg,Denis Vavro,239962,25/26,13,1,74,Adductor injury,"[{""injury"": ""Adductor injury"", ""from"": ""17/08/2025"", ""until"": ""29/10/2025"", ""games"": 13}]",2026-07-03
Wolfsburg,Patrick Wimmer,533295,25/26,12,3,80,muscular problems · Torn muscle fiber,"[{""injury"": ""muscular problems"", ""from"": ""10/05/2026"", ""until"": ""31/05/2026"", ""games"": 3}, {""injury"": ""Torn muscle fiber"", ""from"": ""02/02/2026"", ""until"": ""12/03/2026"", ""games"": 5}, {""injury"": ""Torn muscle fiber"", ""from"": ""04/10/2025"", ""until"": ""22/10/2025"", ""games"": 4}]",2026-07-03
Wolfsburg,Maximilian Arnold,117674,25/26,8,3,88,Groin problems,"[{""injury"": ""Groin problems"", ""from"": ""26/04/2026"", ""until"": ""30/06/2026"", ""games"": 5}, {""injury"": ""Groin problems"", ""from"": ""12/03/2026"", ""until"": ""18/03/2026"", ""games"": 1}, {""injury"": ""Groin problems"", ""from"": ""20/02/2026"", ""until"": ""06/03/2026"", ""games"": 2}]",2026-07-03
Wolfsburg,Adam Daghim,881297,25/26,6,1,35,Back problems,"[{""injury"": ""Back problems"", ""from"": ""14/11/2025"", ""until"": ""18/12/2025"", ""games"": 6}]",2026-07-03
Wolfsburg,Mattias Svanberg,342405,25/26,6,3,40,Calf problems · Knock · Ill,"[{""injury"": ""Calf problems"", ""from"": ""08/04/2026"", ""until"": ""23/04/2026"", ""games"": 2}, {""injury"": ""Knock"", ""from"": ""01/03/2026"", ""until"": ""17/03/2026"", ""games"": 3}, {""injury"": ""Ill"", ""from"": ""16/01/2026"", ""until"": ""22/01/2026"", ""games"": 1}]",2026-07-03
Wolfsburg,Moritz Jenz,460245,25/26,6,2,45,Muscle injury · Hip problems,"[{""injury"": ""Muscle injury"", ""from"": ""08/11/2025"", ""until"": ""16/12/2025"", ""games"": 4}, {""injury"": ""Hip problems"", ""from"": ""25/10/2025"", ""until"": ""30/10/2025"", ""games"": 2}]",2026-07-03
Wolfsburg,Mohamed Amoura,746910,25/26,4,2,17,muscular problems · Hamstring injury,"[{""injury"": ""muscular problems"", ""from"": ""17/11/2025"", ""until"": ""20/11/2025"", ""games"": 1}, {""injury"": ""Hamstring injury"", ""from"": ""10/08/2025"", ""until"": ""22/08/2025"", ""games"": 3}]",2026-07-03
Wolfsburg,Andreas Skov Olsen,432982,25/26,3,3,34,muscular problems · Knee problems · Ankle injury,"[{""injury"": ""muscular problems"", ""from"": ""12/12/2025"", ""until"": ""31/12/2025"", ""games"": 2}, {""injury"": ""Knee problems"", ""from"": ""25/09/2025"", ""until"": ""02/10/2025"", ""games"": 1}, {""injury"": ""Ankle injury"", ""from"": ""17/08/2025"", ""until"": ""22/08/2025"", ""games"": 0}]",2026-07-03
Wolfsburg,Sael Kumbedi,951579,25/26,3,3,20,muscular problems · Ill,"[{""injury"": ""muscular problems"", ""from"": ""10/04/2026"", ""until"": ""13/04/2026"", ""games"": 1}, {""injury"": ""muscular problems"", ""from"": ""30/03/2026"", ""until"": ""02/04/2026"", ""games"": 1}, {""injury"": ""Ill"", ""from"": ""02/02/2026"", ""until"": ""13/02/2026"", ""games"": 1}]",2026-07-03
Wolfsburg,Aaron Zehnter,730484,25/26,2,2,16,Ill · Ankle problems,"[{""injury"": ""Ill"", ""from"": ""09/03/2026"", ""until"": ""17/03/2026"", ""games"": 1}, {""injury"": ""Ankle problems"", ""from"": ""10/02/2026"", ""until"": ""16/02/2026"", ""games"": 1}]",2026-07-03
Wolfsburg,Vinicius Souza,663581,25/26,2,2,16,Ill · Adductor pain,"[{""injury"": ""Ill"", ""from"": ""02/02/2026"", ""until"": ""09/02/2026"", ""games"": 1}, {""injury"": ""Adductor pain"", ""from"": ""03/12/2025"", ""until"": ""10/12/2025"", ""games"": 1}]",2026-07-03
Wolfsburg,Dženan Pejčinović,819636,25/26,1,1,8,Foot injury,"[{""injury"": ""Foot injury"", ""from"": ""15/01/2026"", ""until"": ""22/01/2026"", ""games"": 1}]",2026-07-03
Wolfsburg,Jeanuël Belocian,919515,25/26,1,1,5,Fitness,"[{""injury"": ""Fitness"", ""from"": ""11/09/2025"", ""until"": ""15/09/2025"", ""games"": 1}]",2026-07-03
Wolfsburg,Kamil Grabara,346551,25/26,1,1,3,Thigh problems,"[{""injury"": ""Thigh problems"", ""from"": ""27/10/2025"", ""until"": ""29/10/2025"", ""games"": 1}]",2026-07-03
Wolfsburg,Konstantinos Koulierakis,669380,25/26,1,1,3,muscular problems,"[{""injury"": ""muscular problems"", ""from"": ""24/01/2026"", ""until"": ""26/01/2026"", ""games"": 1}]",2026-07-03
Wolfsburg,Lovro Majer,387106,25/26,1,1,5,Knock,"[{""injury"": ""Knock"", ""from"": ""06/11/2025"", ""until"": ""10/11/2025"", ""games"": 1}]",2026-07-03
Wolfsburg,Yannick Gerhardt,119277,25/26,1,1,5,Knock,"[{""injury"": ""Knock"", ""from"": ""06/11/2025"", ""until"": ""10/11/2025"", ""games"": 1}]",2026-07-03
Wolfsburg,Christian Eriksen,69633,25/26,0,1,27,heart problems,"[{""injury"": ""heart problems"", ""from"": ""07/06/2026"", ""until"": """", ""games"": 0}]",2026-07-03
Wolfsburg,Jan Bürger,1009440,25/26,0,0,0,,[],2026-07-03
Wolfsburg,Jonas Adjetey,734676,25/26,0,0,0,,[],2026-07-03
Wolfsburg,Kento Shiogai,1144627,25/26,0,0,0,,[],2026-07-03
Wolfsburg,Pharell Hensel,1150105,25/26,0,0,0,,[],2026-07-03
Wolfsburg,Václav Černý,242063,25/26,0,0,0,,[],2026-07-03
